r,z,phi_T,phi_L
0.390368,0.778894,0.0269899,0.105754
0.390368,0.78392,0.0261107,0.104017
0.390368,0.788945,0.0252308,0.10225
0.390368,0.79397,0.0243509,0.100451
0.390368,0.798995,0.0234719,0.098621
0.390368,0.80402,0.0225945,0.0967602
0.390368,0.809045,0.0217196,0.0948684
0.390368,0.81407,0.0208481,0.0929456
0.390368,0.819095,0.0199808,0.0909918
0.390368,0.824121,0.0191186,0.089007
0.390368,0.829146,0.0182624,0.0869912
0.390368,0.834171,0.0174131,0.0849443
0.390368,0.839196,0.0165717,0.0828664
0.390368,0.844221,0.0157389,0.0807576
0.390368,0.849246,0.0149159,0.0786177
0.390368,0.854271,0.0141035,0.0764468
0.390368,0.859296,0.0133028,0.0742449
0.390368,0.864322,0.0125146,0.0720119
0.390368,0.869347,0.0117401,0.069748
0.390368,0.874372,0.0109802,0.067453
0.390368,0.879397,0.010236,0.0651271
0.390368,0.884422,0.00950855,0.0627701
0.390368,0.889447,0.00879883,0.0603821
0.390368,0.894472,0.00810796,0.0579631
0.390368,0.899497,0.00743702,0.0555131
0.390368,0.904523,0.00678712,0.053032
0.390368,0.909548,0.00615936,0.05052
0.390368,0.914573,0.00555487,0.0479769
0.390368,0.919598,0.0049748,0.0454029
0.390368,0.924623,0.0044203,0.0427978
0.390368,0.929648,0.00389254,0.0401617
0.390368,0.934673,0.0033927,0.0374946
0.390368,0.939698,0.00292199,0.0347965
0.390368,0.944724,0.00248161,0.0320673
0.390368,0.949749,0.0020728,0.0293072
0.390368,0.954774,0.00169678,0.026516
0.390368,0.959799,0.00135481,0.0236939
0.390368,0.964824,0.00104817,0.0208407
0.390368,0.969849,0.000778127,0.0179565
0.390368,0.974874,0.00054598,0.0150413
0.390368,0.979899,0.000353039,0.012095
0.390368,0.984925,0.000200626,0.00911779
0.390368,0.98995,9.00794e-05,0.00610954
0.390368,0.994975,2.27491e-05,0.00307028
0.390368,1,0,0
0.413619,0,0,0
0.413619,0.00502513,2.19236e-05,0.00295887
0.413619,0.0100503,8.68107e-05,0.00588784
0.413619,0.0150754,0.000193346,0.00878693
0.413619,0.0201005,0.000340228,0.0116561
0.413619,0.0251256,0.000526168,0.0144955
0.413619,0.0301508,0.000749891,0.0173049
0.413619,0.0351759,0.00101014,0.0200844
0.413619,0.040201,0.00130565,0.0228341
0.413619,0.0452261,0.00163521,0.0255538
0.413619,0.0502513,0.00199758,0.0282437
0.413619,0.0552764,0.00239156,0.0309037
0.413619,0.0603015,0.00281596,0.0335338
0.413619,0.0653266,0.00326959,0.036134
0.413619,0.0703518,0.00375129,0.0387044
0.413619,0.0753769,0.0042599,0.0412448
0.413619,0.080402,0.00479428,0.0437553
0.413619,0.0854271,0.0053533,0.046236
0.413619,0.0904523,0.00593585,0.0486868
0.413619,0.0954774,0.00654083,0.0511077
0.413619,0.100503,0.00716716,0.0534987
0.413619,0.105528,0.00781375,0.0558598
0.413619,0.110553,0.00847955,0.058191
0.413619,0.115578,0.00916351,0.0604924
0.413619,0.120603,0.0098646,0.0627638
0.413619,0.125628,0.0105818,0.0650054
0.413619,0.130653,0.0113141,0.0672171
0.413619,0.135678,0.0120605,0.0693988
0.413619,0.140704,0.01282,0.0715507
0.413619,0.145729,0.0135917,0.0736728
0.413619,0.150754,0.0143746,0.0757649
0.413619,0.155779,0.0151678,0.0778271
0.413619,0.160804,0.0159703,0.0798595
0.413619,0.165829,0.0167813,0.0818619
0.413619,0.170854,0.0175998,0.0838345
0.413619,0.175879,0.0184249,0.0857772
0.413619,0.180905,0.0192558,0.08769
0.413619,0.18593,0.0200916,0.0895729
0.413619,0.190955,0.0209315,0.091426
0.413619,0.19598,0.0217746,0.0932491
0.413619,0.201005,0.0226201,0.0950423
0.413619,0.20603,0.0234673,0.0968057
0.413619,0.211055,0.0243153,0.0985392
0.413619,0.21608,0.0251633,0.100243
0.413619,0.221106,0.0260106,0.101916
0.413619,0.226131,0.0268564,0.10356
0.413619,0.231156,0.0277,0.105174
0.413619,0.236181,0.0285406,0.106758
0.413619,0.241206,0.0293777,0.108312
0.413619,0.246231,0.0302103,0.109837
0.413619,0.251256,0.031038,0.111331
0.413619,0.256281,0.0318599,0.112796
0.413619,0.261307,0.0326755,0.11423
0.413619,0.266332,0.0334841,0.115635
0.413619,0.271357,0.034285,0.11701
0.413619,0.276382,0.0350777,0.118355
0.413619,0.281407,0.0358615,0.11967
0.413619,0.286432,0.0366359,0.120955
0.413619,0.291457,0.0374003,0.12221
0.413619,0.296482,0.0381541,0.123435
0.413619,0.301508,0.0388967,0.124631
0.413619,0.306533,0.0396277,0.125797
0.413619,0.311558,0.0403465,0.126932
0.413619,0.316583,0.0410525,0.128038
0.413619,0.321608,0.0417454,0.129114
0.413619,0.326633,0.0424245,0.13016
0.413619,0.331658,0.0430896,0.131176
0.413619,0.336683,0.04374,0.132163
0.413619,0.341709,0.0443753,0.133119
0.413619,0.346734,0.0449952,0.134046
0.413619,0.351759,0.0455991,0.134942
0.413619,0.356784,0.0461868,0.135809
0.413619,0.361809,0.0467577,0.136646
0.413619,0.366834,0.0473116,0.137453
0.413619,0.371859,0.0478481,0.13823
0.413619,0.376884,0.0483667,0.138977
0.413619,0.38191,0.0488673,0.139694
0.413619,0.386935,0.0493494,0.140382
0.413619,0.39196,0.0498128,0.141039
0.413619,0.396985,0.0502571,0.141667
0.413619,0.40201,0.0506821,0.142265
0.413619,0.407035,0.0510875,0.142833
0.413619,0.41206,0.0514731,0.14337
0.413619,0.417085,0.0518386,0.143879
0.413619,0.422111,0.0521837,0.144357
0.413619,0.427136,0.0525084,0.144805
0.413619,0.432161,0.0528123,0.145224
0.413619,0.437186,0.0530952,0.145612
0.413619,0.442211,0.0533571,0.145971
0.413619,0.447236,0.0535977,0.146299
0.413619,0.452261,0.0538169,0.146598
0.413619,0.457286,0.0540146,0.146867
0.413619,0.462312,0.0541906,0.147106
0.413619,0.467337,0.0543449,0.147316
0.413619,0.472362,0.0544773,0.147495
0.413619,0.477387,0.0545877,0.147644
0.413619,0.482412,0.0546761,0.147764
0.413619,0.487437,0.0547425,0.147854
0.413619,0.492462,0.0547868,0.147913
0.413619,0.497487,0.0548089,0.147943
0.413619,0.502513,0.0548089,0.147943
0.413619,0.507538,0.0547868,0.147913
0.413619,0.512563,0.0547425,0.147854
0.413619,0.517588,0.0546761,0.147764
0.413619,0.522613,0.0545877,0.147644
0.413619,0.527638,0.0544773,0.147495
0.413619,0.532663,0.0543449,0.147316
0.413619,0.537688,0.0541906,0.147106
0.413619,0.542714,0.0540146,0.146867
0.413619,0.547739,0.0538169,0.146598
0.413619,0.552764,0.0535977,0.146299
0.413619,0.557789,0.0533571,0.145971
0.413619,0.562814,0.0530952,0.145612
0.413619,0.567839,0.0528123,0.145224
0.413619,0.572864,0.0525084,0.144805
0.413619,0.577889,0.0521837,0.144357
0.413619,0.582915,0.0518386,0.143879
0.413619,0.58794,0.0514731,0.14337
0.413619,0.592965,0.0510875,0.142833
0.413619,0.59799,0.0506821,0.142265
0.413619,0.603015,0.0502571,0.141667
0.413619,0.60804,0.0498128,0.141039
0.413619,0.613065,0.0493494,0.140382
0.413619,0.61809,0.0488673,0.139694
0.413619,0.623116,0.0483667,0.138977
0.413619,0.628141,0.0478481,0.13823
0.413619,0.633166,0.0473116,0.137453
0.413619,0.638191,0.0467577,0.136646
0.413619,0.643216,0.0461868,0.135809
0.413619,0.648241,0.0455991,0.134942
0.413619,0.653266,0.0449952,0.134046
0.413619,0.658291,0.0443753,0.133119
0.413619,0.663317,0.04374,0.132163
0.413619,0.668342,0.0430896,0.131176
0.413619,0.673367,0.0424245,0.13016
0.413619,0.678392,0.0417454,0.129114
0.413619,0.683417,0.0410525,0.128038
0.413619,0.688442,0.0403465,0.126932
0.413619,0.693467,0.0396277,0.125797
0.413619,0.698492,0.0388967,0.124631
0.413619,0.703518,0.0381541,0.123435
0.413619,0.708543,0.0374003,0.12221
0.413619,0.713568,0.0366359,0.120955
0.413619,0.718593,0.0358615,0.11967
0.413619,0.723618,0.0350777,0.118355
0.413619,0.728643,0.034285,0.11701
0.413619,0.733668,0.0334841,0.115635
0.413619,0.738693,0.0326755,0.11423
0.413619,0.743719,0.0318599,0.112796
0.413619,0.748744,0.031038,0.111331
0.413619,0.753769,0.0302103,0.109837
0.413619,0.758794,0.0293777,0.108312
0.413619,0.763819,0.0285406,0.106758
0.413619,0.768844,0.0277,0.105174
0.413619,0.773869,0.0268564,0.10356
0.413619,0.778894,0.0260106,0.101916
0.413619,0.78392,0.0251633,0.100243
0.413619,0.788945,0.0243153,0.0985392
0.413619,0.79397,0.0234673,0.0968057
0.413619,0.798995,0.0226201,0.0950423
0.413619,0.80402,0.0217746,0.0932491
0.413619,0.809045,0.0209315,0.091426
0.413619,0.81407,0.0200916,0.0895729
0.413619,0.819095,0.0192558,0.08769
0.413619,0.824121,0.0184249,0.0857772
0.413619,0.829146,0.0175998,0.0838345
0.413619,0.834171,0.0167813,0.0818619
0.413619,0.839196,0.0159703,0.0798595
0.413619,0.844221,0.0151678,0.0778271
0.413619,0.849246,0.0143746,0.0757649
0.413619,0.854271,0.0135917,0.0736728
0.413619,0.859296,0.01282,0.0715507
0.413619,0.864322,0.0120605,0.0693988
0.413619,0.869347,0.0113141,0.0672171
0.413619,0.874372,0.0105818,0.0650054
0.413619,0.879397,0.0098646,0.0627638
0.413619,0.884422,0.00916351,0.0604924
0.413619,0.889447,0.00847955,0.058191
0.413619,0.894472,0.00781375,0.0558598
0.413619,0.899497,0.00716716,0.0534987
0.413619,0.904523,0.00654083,0.0511077
0.413619,0.909548,0.00593585,0.0486868
0.413619,0.914573,0.0053533,0.046236
0.413619,0.919598,0.00479428,0.0437553
0.413619,0.924623,0.0042599,0.0412448
0.413619,0.929648,0.00375129,0.0387044
0.413619,0.934673,0.00326959,0.036134
0.413619,0.939698,0.00281596,0.0335338
0.413619,0.944724,0.00239156,0.0309037
0.413619,0.949749,0.00199758,0.0282437
0.413619,0.954774,0.00163521,0.0255538
0.413619,0.959799,0.00130565,0.0228341
0.413619,0.964824,0.00101014,0.0200844
0.413619,0.969849,0.000749891,0.0173049
0.413619,0.974874,0.000526168,0.0144955
0.413619,0.979899,0.000340228,0.0116561
0.413619,0.984925,0.000193346,0.00878693
0.413619,0.98995,8.68107e-05,0.00588784
0.413619,0.994975,2.19236e-05,0.00295887
0.413619,1,0,0
0.438254,0,0,0
0.438254,0.00502513,2.10325e-05,0.0028386
0.438254,0.0100503,8.32822e-05,0.00564852
0.438254,0.0150754,0.000185487,0.00842978
0.438254,0.0201005,0.000326399,0.0111824
0.438254,0.0251256,0.000504781,0.0139063
0.438254,0.0301508,0.00071941,0.0166015
0.438254,0.0351759,0.000969077,0.0192681
0.438254,0.040201,0.00125258,0.0219059
0.438254,0.0452261,0.00156874,0.0245152
0.438254,0.0502513,0.00191639,0.0270957
0.438254,0.0552764,0.00229435,0.0296476
0.438254,0.0603015,0.0027015,0.0321708
0.438254,0.0653266,0.00313669,0.0346653
0.438254,0.0703518,0.00359881,0.0371312
0.438254,0.0753769,0.00408675,0.0395683
0.438254,0.080402,0.00459941,0.0419768
0.438254,0.0854271,0.00513571,0.0443567
0.438254,0.0904523,0.00569458,0.0467078
0.438254,0.0954774,0.00627497,0.0490303
0.438254,0.100503,0.00687584,0.0513241
0.438254,0.105528,0.00749615,0.0535893
0.438254,0.110553,0.00813489,0.0558258
0.438254,0.115578,0.00879105,0.0580336
0.438254,0.120603,0.00946364,0.0602127
0.438254,0.125628,0.0101517,0.0623631
0.438254,0.130653,0.0108542,0.0644849
0.438254,0.135678,0.0115703,0.066578
0.438254,0.140704,0.0122989,0.0686425
0.438254,0.145729,0.0130393,0.0706782
0.438254,0.150754,0.0137904,0.0726853
0.438254,0.155779,0.0145513,0.0746637
0.438254,0.160804,0.0153212,0.0766135
0.438254,0.165829,0.0160992,0.0785345
0.438254,0.170854,0.0168844,0.0804269
0.438254,0.175879,0.017676,0.0822907
0.438254,0.180905,0.0184731,0.0841257
0.438254,0.18593,0.0192749,0.0859321
0.438254,0.190955,0.0200807,0.0877098
0.438254,0.19598,0.0208895,0.0894588
0.438254,0.201005,0.0217007,0.0911792
0.438254,0.20603,0.0225134,0.0928709
0.438254,0.211055,0.0233269,0.0945339
0.438254,0.21608,0.0241405,0.0961683
0.438254,0.221106,0.0249533,0.0977739
0.438254,0.226131,0.0257648,0.0993509
0.438254,0.231156,0.0265741,0.100899
0.438254,0.236181,0.0273806,0.102419
0.438254,0.241206,0.0281836,0.10391
0.438254,0.246231,0.0289824,0.105372
0.438254,0.251256,0.0297764,0.106806
0.438254,0.256281,0.0305649,0.108211
0.438254,0.261307,0.0313474,0.109587
0.438254,0.266332,0.0321231,0.110935
0.438254,0.271357,0.0328915,0.112254
0.438254,0.276382,0.0336519,0.113544
0.438254,0.281407,0.0344039,0.114806
0.438254,0.286432,0.0351468,0.116038
0.438254,0.291457,0.0358801,0.117243
0.438254,0.296482,0.0366032,0.118418
0.438254,0.301508,0.0373157,0.119565
0.438254,0.306533,0.038017,0.120683
0.438254,0.311558,0.0387065,0.121773
0.438254,0.316583,0.0393839,0.122834
0.438254,0.321608,0.0400486,0.123866
0.438254,0.326633,0.0407001,0.12487
0.438254,0.331658,0.0413381,0.125844
0.438254,0.336683,0.0419621,0.126791
0.438254,0.341709,0.0425716,0.127708
0.438254,0.346734,0.0431663,0.128597
0.438254,0.351759,0.0437457,0.129457
0.438254,0.356784,0.0443094,0.130289
0.438254,0.361809,0.0448572,0.131092
0.438254,0.366834,0.0453886,0.131866
0.438254,0.371859,0.0459032,0.132611
0.438254,0.376884,0.0464008,0.133328
0.438254,0.38191,0.046881,0.134016
0.438254,0.386935,0.0473435,0.134676
0.438254,0.39196,0.0477881,0.135306
0.438254,0.396985,0.0482143,0.135909
0.438254,0.40201,0.0486221,0.136482
0.438254,0.407035,0.049011,0.137027
0.438254,0.41206,0.0493809,0.137543
0.438254,0.417085,0.0497315,0.13803
0.438254,0.422111,0.0500626,0.138489
0.438254,0.427136,0.0503741,0.138919
0.438254,0.432161,0.0506656,0.139321
0.438254,0.437186,0.0509371,0.139693
0.438254,0.442211,0.0511883,0.140037
0.438254,0.447236,0.0514192,0.140353
0.438254,0.452261,0.0516295,0.14064
0.438254,0.457286,0.0518191,0.140898
0.438254,0.462312,0.051988,0.141127
0.438254,0.467337,0.0521359,0.141328
0.438254,0.472362,0.0522629,0.1415
0.438254,0.477387,0.0523689,0.141643
0.438254,0.482412,0.0524537,0.141758
0.438254,0.487437,0.0525174,0.141844
0.438254,0.492462,0.0525599,0.141901
0.438254,0.497487,0.0525811,0.14193
0.438254,0.502513,0.0525811,0.14193
0.438254,0.507538,0.0525599,0.141901
0.438254,0.512563,0.0525174,0.141844
0.438254,0.517588,0.0524537,0.141758
0.438254,0.522613,0.0523689,0.141643
0.438254,0.527638,0.0522629,0.1415
0.438254,0.532663,0.0521359,0.141328
0.438254,0.537688,0.051988,0.141127
0.438254,0.542714,0.0518191,0.140898
0.438254,0.547739,0.0516295,0.14064
0.438254,0.552764,0.0514192,0.140353
0.438254,0.557789,0.0511883,0.140037
0.438254,0.562814,0.0509371,0.139693
0.438254,0.567839,0.0506656,0.139321
0.438254,0.572864,0.0503741,0.138919
0.438254,0.577889,0.0500626,0.138489
0.438254,0.582915,0.0497315,0.13803
0.438254,0.58794,0.0493809,0.137543
0.438254,0.592965,0.049011,0.137027
0.438254,0.59799,0.0486221,0.136482
0.438254,0.603015,0.0482143,0.135909
0.438254,0.60804,0.0477881,0.135306
0.438254,0.613065,0.0473435,0.134676
0.438254,0.61809,0.046881,0.134016
0.438254,0.623116,0.0464008,0.133328
0.438254,0.628141,0.0459032,0.132611
0.438254,0.633166,0.0453886,0.131866
0.438254,0.638191,0.0448572,0.131092
0.438254,0.643216,0.0443094,0.130289
0.438254,0.648241,0.0437457,0.129457
0.438254,0.653266,0.0431663,0.128597
0.438254,0.658291,0.0425716,0.127708
0.438254,0.663317,0.0419621,0.126791
0.438254,0.668342,0.0413381,0.125844
0.438254,0.673367,0.0407001,0.12487
0.438254,0.678392,0.0400486,0.123866
0.438254,0.683417,0.0393839,0.122834
0.438254,0.688442,0.0387065,0.121773
0.438254,0.693467,0.038017,0.120683
0.438254,0.698492,0.0373157,0.119565
0.438254,0.703518,0.0366032,0.118418
0.438254,0.708543,0.0358801,0.117243
0.438254,0.713568,0.0351468,0.116038
0.438254,0.718593,0.0344039,0.114806
0.438254,0.723618,0.0336519,0.113544
0.438254,0.728643,0.0328915,0.112254
0.438254,0.733668,0.0321231,0.110935
0.438254,0.738693,0.0313474,0.109587
0.438254,0.743719,0.0305649,0.108211
0.438254,0.748744,0.0297764,0.106806
0.438254,0.753769,0.0289824,0.105372
0.438254,0.758794,0.0281836,0.10391
0.438254,0.763819,0.0273806,0.102419
0.438254,0.768844,0.0265741,0.100899
0.438254,0.773869,0.0257648,0.0993509
0.438254,0.778894,0.0249533,0.0977739
0.438254,0.78392,0.0241405,0.0961683
0.438254,0.788945,0.0233269,0.0945339
0.438254,0.79397,0.0225134,0.0928709
0.438254,0.798995,0.0217007,0.0911792
0.438254,0.80402,0.0208895,0.0894588
0.438254,0.809045,0.0200807,0.0877098
0.438254,0.81407,0.0192749,0.0859321
0.438254,0.819095,0.0184731,0.0841257
0.438254,0.824121,0.017676,0.0822907
0.438254,0.829146,0.0168844,0.0804269
0.438254,0.834171,0.0160992,0.0785345
0.438254,0.839196,0.0153212,0.0766135
0.438254,0.844221,0.0145513,0.0746637
0.438254,0.849246,0.0137904,0.0726853
0.438254,0.854271,0.0130393,0.0706782
0.438254,0.859296,0.0122989,0.0686425
0.438254,0.864322,0.0115703,0.066578
0.438254,0.869347,0.0108542,0.0644849
0.438254,0.874372,0.0101517,0.0623631
0.438254,0.879397,0.00946364,0.0602127
0.438254,0.884422,0.00879105,0.0580336
0.438254,0.889447,0.00813489,0.0558258
0.438254,0.894472,0.00749615,0.0535893
0.438254,0.899497,0.00687584,0.0513241
0.438254,0.904523,0.00627497,0.0490303
0.438254,0.909548,0.00569458,0.0467078
0.438254,0.914573,0.00513571,0.0443567
0.438254,0.919598,0.00459941,0.0419768
0.438254,0.924623,0.00408675,0.0395683
0.438254,0.929648,0.00359881,0.0371312
0.438254,0.934673,0.00313669,0.0346653
0.438254,0.939698,0.0027015,0.0321708
0.438254,0.944724,0.00229435,0.0296476
0.438254,0.949749,0.00191639,0.0270957
0.438254,0.954774,0.00156874,0.0245152
0.438254,0.959799,0.00125258,0.0219059
0.438254,0.964824,0.000969077,0.0192681
0.438254,0.969849,0.00071941,0.0166015
0.438254,0.974874,0.000504781,0.0139063
0.438254,0.979899,0.000326399,0.0111824
0.438254,0.984925,0.000185487,0.00842978
0.438254,0.98995,8.32822e-05,0.00564852
0.438254,0.994975,2.10325e-05,0.0028386
0.438254,1,0,0
0.464356,0,0,0
0.464356,0.00502513,2.00751e-05,0.00270939
0.464356,0.0100503,7.94914e-05,0.00539142
0.464356,0.0150754,0.000177044,0.00804607
0.464356,0.0201005,0.000311542,0.0106734
0.464356,0.0251256,0.000481805,0.0132733
0.464356,0.0301508,0.000686665,0.0158458
0.464356,0.0351759,0.000924967,0.018391
0.464356,0.040201,0.00119557,0.0209088
0.464356,0.0452261,0.00149734,0.0233993
0.464356,0.0502513,0.00182916,0.0258624
0.464356,0.0552764,0.00218992,0.0282981
0.464356,0.0603015,0.00257854,0.0307064
0.464356,0.0653266,0.00299392,0.0330874
0.464356,0.0703518,0.003435,0.035441
0.464356,0.0753769,0.00390073,0.0377673
0.464356,0.080402,0.00439005,0.0400662
0.464356,0.0854271,0.00490194,0.0423377
0.464356,0.0904523,0.00543538,0.0445818
0.464356,0.0954774,0.00598935,0.0467986
0.464356,0.100503,0.00656287,0.048988
0.464356,0.105528,0.00715494,0.05115
0.464356,0.110553,0.00776461,0.0532847
0.464356,0.115578,0.0083909,0.055392
0.464356,0.120603,0.00903288,0.057472
0.464356,0.125628,0.0096896,0.0595245
0.464356,0.130653,0.0103602,0.0615497
0.464356,0.135678,0.0110436,0.0635476
0.464356,0.140704,0.0117391,0.065518
0.464356,0.145729,0.0124458,0.0674611
0.464356,0.150754,0.0131627,0.0693769
0.464356,0.155779,0.013889,0.0712652
0.464356,0.160804,0.0146238,0.0731262
0.464356,0.165829,0.0153664,0.0749598
0.464356,0.170854,0.0161159,0.0767661
0.464356,0.175879,0.0168714,0.078545
0.464356,0.180905,0.0176323,0.0802965
0.464356,0.18593,0.0183976,0.0820207
0.464356,0.190955,0.0191667,0.0837175
0.464356,0.19598,0.0199387,0.0853869
0.464356,0.201005,0.0207129,0.087029
0.464356,0.20603,0.0214887,0.0886436
0.464356,0.211055,0.0222651,0.090231
0.464356,0.21608,0.0230417,0.0917909
0.464356,0.221106,0.0238175,0.0933235
0.464356,0.226131,0.024592,0.0948287
0.464356,0.231156,0.0253645,0.0963066
0.464356,0.236181,0.0261343,0.0977571
0.464356,0.241206,0.0269007,0.0991802
0.464356,0.246231,0.0276632,0.100576
0.464356,0.251256,0.028421,0.101944
0.464356,0.256281,0.0291737,0.103285
0.464356,0.261307,0.0299205,0.104599
0.464356,0.266332,0.0306609,0.105885
0.464356,0.271357,0.0313943,0.107144
0.464356,0.276382,0.0321202,0.108376
0.464356,0.281407,0.0328379,0.10958
0.464356,0.286432,0.033547,0.110757
0.464356,0.291457,0.0342469,0.111906
0.464356,0.296482,0.0349372,0.113028
0.464356,0.301508,0.0356172,0.114123
0.464356,0.306533,0.0362865,0.11519
0.464356,0.311558,0.0369447,0.11623
0.464356,0.316583,0.0375912,0.117243
0.464356,0.321608,0.0382257,0.118228
0.464356,0.326633,0.0388476,0.119186
0.464356,0.331658,0.0394565,0.120116
0.464356,0.336683,0.0400521,0.12102
0.464356,0.341709,0.0406338,0.121895
0.464356,0.346734,0.0412014,0.122744
0.464356,0.351759,0.0417545,0.123565
0.464356,0.356784,0.0422926,0.124358
0.464356,0.361809,0.0428154,0.125125
0.464356,0.366834,0.0433226,0.125864
0.464356,0.371859,0.0438138,0.126575
0.464356,0.376884,0.0442888,0.127259
0.464356,0.38191,0.0447471,0.127916
0.464356,0.386935,0.0451886,0.128546
0.464356,0.39196,0.0456129,0.129148
0.464356,0.396985,0.0460197,0.129722
0.464356,0.40201,0.0464089,0.13027
0.464356,0.407035,0.0467801,0.13079
0.464356,0.41206,0.0471332,0.131282
0.464356,0.417085,0.0474679,0.131748
0.464356,0.422111,0.0477839,0.132185
0.464356,0.427136,0.0480812,0.132596
0.464356,0.432161,0.0483594,0.132979
0.464356,0.437186,0.0486186,0.133335
0.464356,0.442211,0.0488584,0.133663
0.464356,0.447236,0.0490787,0.133964
0.464356,0.452261,0.0492794,0.134238
0.464356,0.457286,0.0494604,0.134484
0.464356,0.462312,0.0496216,0.134703
0.464356,0.467337,0.0497628,0.134895
0.464356,0.472362,0.0498841,0.135059
0.464356,0.477387,0.0499852,0.135196
0.464356,0.482412,0.0500662,0.135305
0.464356,0.487437,0.050127,0.135387
0.464356,0.492462,0.0501675,0.135442
0.464356,0.497487,0.0501878,0.13547
0.464356,0.502513,0.0501878,0.13547
0.464356,0.507538,0.0501675,0.135442
0.464356,0.512563,0.050127,0.135387
0.464356,0.517588,0.0500662,0.135305
0.464356,0.522613,0.0499852,0.135196
0.464356,0.527638,0.0498841,0.135059
0.464356,0.532663,0.0497628,0.134895
0.464356,0.537688,0.0496216,0.134703
0.464356,0.542714,0.0494604,0.134484
0.464356,0.547739,0.0492794,0.134238
0.464356,0.552764,0.0490787,0.133964
0.464356,0.557789,0.0488584,0.133663
0.464356,0.562814,0.0486186,0.133335
0.464356,0.567839,0.0483594,0.132979
0.464356,0.572864,0.0480812,0.132596
0.464356,0.577889,0.0477839,0.132185
0.464356,0.582915,0.0474679,0.131748
0.464356,0.58794,0.0471332,0.131282
0.464356,0.592965,0.0467801,0.13079
0.464356,0.59799,0.0464089,0.13027
0.464356,0.603015,0.0460197,0.129722
0.464356,0.60804,0.0456129,0.129148
0.464356,0.613065,0.0451886,0.128546
0.464356,0.61809,0.0447471,0.127916
0.464356,0.623116,0.0442888,0.127259
0.464356,0.628141,0.0438138,0.126575
0.464356,0.633166,0.0433226,0.125864
0.464356,0.638191,0.0428154,0.125125
0.464356,0.643216,0.0422926,0.124358
0.464356,0.648241,0.0417545,0.123565
0.464356,0.653266,0.0412014,0.122744
0.464356,0.658291,0.0406338,0.121895
0.464356,0.663317,0.0400521,0.12102
0.464356,0.668342,0.0394565,0.120116
0.464356,0.673367,0.0388476,0.119186
0.464356,0.678392,0.0382257,0.118228
0.464356,0.683417,0.0375912,0.117243
0.464356,0.688442,0.0369447,0.11623
0.464356,0.693467,0.0362865,0.11519
0.464356,0.698492,0.0356172,0.114123
0.464356,0.703518,0.0349372,0.113028
0.464356,0.708543,0.0342469,0.111906
0.464356,0.713568,0.033547,0.110757
0.464356,0.718593,0.0328379,0.10958
0.464356,0.723618,0.0321202,0.108376
0.464356,0.728643,0.0313943,0.107144
0.464356,0.733668,0.0306609,0.105885
0.464356,0.738693,0.0299205,0.104599
0.464356,0.743719,0.0291737,0.103285
0.464356,0.748744,0.028421,0.101944
0.464356,0.753769,0.0276632,0.100576
0.464356,0.758794,0.0269007,0.0991802
0.464356,0.763819,0.0261343,0.0977571
0.464356,0.768844,0.0253645,0.0963066
0.464356,0.773869,0.024592,0.0948287
0.464356,0.778894,0.0238175,0.0933235
0.464356,0.78392,0.0230417,0.0917909
0.464356,0.788945,0.0222651,0.090231
0.464356,0.79397,0.0214887,0.0886436
0.464356,0.798995,0.0207129,0.087029
0.464356,0.80402,0.0199387,0.0853869
0.464356,0.809045,0.0191667,0.0837175
0.464356,0.81407,0.0183976,0.0820207
0.464356,0.819095,0.0176323,0.0802965
0.464356,0.824121,0.0168714,0.078545
0.464356,0.829146,0.0161159,0.0767661
0.464356,0.834171,0.0153664,0.0749598
0.464356,0.839196,0.0146238,0.0731262
0.464356,0.844221,0.013889,0.0712652
0.464356,0.849246,0.0131627,0.0693769
0.464356,0.854271,0.0124458,0.0674611
0.464356,0.859296,0.0117391,0.065518
0.464356,0.864322,0.0110436,0.0635476
0.464356,0.869347,0.0103602,0.0615497
0.464356,0.874372,0.0096896,0.0595245
0.464356,0.879397,0.00903288,0.057472
0.464356,0.884422,0.0083909,0.055392
0.464356,0.889447,0.00776461,0.0532847
0.464356,0.894472,0.00715494,0.05115
0.464356,0.899497,0.00656287,0.048988
0.464356,0.904523,0.00598935,0.0467986
0.464356,0.909548,0.00543538,0.0445818
0.464356,0.914573,0.00490194,0.0423377
0.464356,0.919598,0.00439005,0.0400662
0.464356,0.924623,0.00390073,0.0377673
0.464356,0.929648,0.003435,0.035441
0.464356,0.934673,0.00299392,0.0330874
0.464356,0.939698,0.00257854,0.0307064
0.464356,0.944724,0.00218992,0.0282981
0.464356,0.949749,0.00182916,0.0258624
0.464356,0.954774,0.00149734,0.0233993
0.464356,0.959799,0.00119557,0.0209088
0.464356,0.964824,0.000924967,0.018391
0.464356,0.969849,0.000686665,0.0158458
0.464356,0.974874,0.000481805,0.0132733
0.464356,0.979899,0.000311542,0.0106734
0.464356,0.984925,0.000177044,0.00804607
0.464356,0.98995,7.94914e-05,0.00539142
0.464356,0.994975,2.00751e-05,0.00270939
0.464356,1,0,0
0.492013,0,0,0
0.492013,0.00502513,1.90522e-05,0.00257133
0.492013,0.0100503,7.54408e-05,0.00511669
0.492013,0.0150754,0.000168023,0.00763607
0.492013,0.0201005,0.000295667,0.0101295
0.492013,0.0251256,0.000457254,0.0125969
0.492013,0.0301508,0.000651675,0.0150384
0.492013,0.0351759,0.000877834,0.0174539
