r,overlap_GLC,overlap_BG
0.0974284,0.013225,0.0182162
0.0985577,0.0132078,0.0181884
0.0997001,0.0131892,0.0181586
0.100856,0.0131693,0.0181267
0.102025,0.0131479,0.0180926
0.103207,0.0131252,0.0180564
0.104404,0.013101,0.0180181
0.105614,0.0130754,0.0179776
0.106838,0.0130484,0.0179349
0.108076,0.0130199,0.01789
0.109329,0.01299,0.0178429
0.110596,0.0129587,0.0177936
0.111878,0.0129259,0.017742
0.113175,0.0128916,0.0176882
0.114487,0.0128558,0.0176321
0.115814,0.0128185,0.0175738
0.117156,0.0127798,0.0175131
0.118514,0.0127396,0.0174502
0.119888,0.0126978,0.0173849
0.121278,0.0126546,0.0173173
0.122683,0.0126099,0.0172475
0.124105,0.0125636,0.0171753
0.125544,0.0125159,0.0171007
0.126999,0.0124666,0.0170238
0.128471,0.0124158,0.0169446
0.12996,0.0123635,0.0168631
0.131467,0.0123097,0.0167792
0.132991,0.0122543,0.016693
0.134532,0.0121975,0.0166044
0.136091,0.0121391,0.0165135
0.137669,0.0120792,0.0164202
0.139265,0.0120178,0.0163247
0.140879,0.0119549,0.0162268
0.142512,0.0118905,0.0161265
0.144164,0.0118246,0.016024
0.145835,0.0117572,0.0159192
0.147525,0.0116883,0.0158121
0.149235,0.011618,0.0157027
0.150965,0.0115462,0.015591
0.152715,0.0114729,0.0154771
0.154485,0.0113981,0.015361
0.156276,0.0113219,0.0152426
0.158087,0.0112443,0.015122
0.159919,0.0111653,0.0149993
0.161773,0.0110849,0.0148744
0.163648,0.011003,0.0147474
0.165545,0.0109198,0.0146183
0.167464,0.0108352,0.0144871
0.169405,0.0107493,0.0143539
0.171368,0.0106621,0.0142186
0.173355,0.0105735,0.0140814
0.175364,0.0104836,0.0139422
0.177397,0.0103925,0.013801
0.179453,0.0103001,0.013658
0.181533,0.0102065,0.0135132
0.183637,0.0101116,0.0133665
0.185766,0.0100156,0.0132181
0.187919,0.00991838,0.013068
0.190097,0.00982003,0.0129162
0.192301,0.00972057,0.0127627
0.19453,0.00962002,0.0126077
0.196785,0.00951841,0.0124512
0.199066,0.00941576,0.0122931
0.201373,0.0093121,0.0121337
0.203707,0.00920747,0.0119729
0.206068,0.0091019,0.0118107
0.208457,0.00899541,0.0116473
0.210873,0.00888804,0.0114827
0.213317,0.00877982,0.011317
0.21579,0.00867079,0.0111502
0.218291,0.00856097,0.0109824
0.220821,0.00845042,0.0108137
0.223381,0.00833915,0.0106441
0.22597,0.00822722,0.0104736
0.228589,0.00811465,0.0103025
0.231239,0.00800149,0.0101307
0.233919,0.00788778,0.00995824
0.236631,0.00777355,0.00978531
0.239374,0.00765884,0.00961193
0.242148,0.0075437,0.00943819
0.244955,0.00742818,0.00926415
0.247794,0.0073123,0.00908991
0.250666,0.00719612,0.00891553
0.253572,0.00707968,0.0087411
0.256511,0.00696301,0.0085667
0.259484,0.00684618,0.00839241
0.262492,0.00672922,0.00821831
0.265535,0.00661217,0.00804448
0.268612,0.00649509,0.00787101
0.271726,0.00637801,0.00769798
0.274876,0.00626099,0.00752548
0.278062,0.00614407,0.00735358
0.281285,0.0060273,0.00718237
0.284545,0.00591072,0.00701194
0.287843,0.00579439,0.00684236
0.29118,0.00567834,0.00667373
0.294555,0.00556263,0.00650612
0.297969,0.0054473,0.00633962
0.301423,0.00533241,0.0061743
0.304917,0.00521799,0.00601025
0.308451,0.00510409,0.00584756
0.312026,0.00499076,0.00568629
0.315643,0.00487805,0.00552652
0.319302,0.004766,0.00536834
0.323003,0.00465466,0.00521182
0.326747,0.00454407,0.00505703
0.330534,0.00443428,0.00490405
0.334365,0.00432533,0.00475294
0.338241,0.00421726,0.00460377
0.342162,0.00411012,0.00445662
0.346128,0.00400395,0.00431154
0.35014,0.0038988,0.0041686
0.354198,0.00379469,0.00402786
0.358304,0.00369168,0.00388937
0.362457,0.00358979,0.0037532
0.366658,0.00348908,0.00361939
0.370908,0.00338957,0.003488
0.375207,0.0032913,0.00335907
0.379556,0.0031943,0.00323265
0.383956,0.00309862,0.00310877
0.388406,0.00300427,0.00298748
0.392908,0.0029113,0.00286881
0.397463,0.00281973,0.0027528
0.40207,0.0027296,0.00263946
0.40673,0.00264092,0.00252883
0.411445,0.00255372,0.00242093
0.416214,0.00246803,0.00231577
0.421038,0.00238387,0.00221337
0.425918,0.00230127,0.00211375
0.430855,0.00222023,0.0020169
0.435849,0.00214079,0.00192284
0.440901,0.00206295,0.00183156
0.446012,0.00198673,0.00174306
0.451182,0.00191215,0.00165733
0.456411,0.00183921,0.00157437
0.461702,0.00176792,0.00149416
0.467053,0.0016983,0.00141668
0.472467,0.00163035,0.00134191
0.477943,0.00156407,0.00126984
0.483483,0.00149947,0.00120043
0.489087,0.00143655,0.00113365
0.494756,0.0013753,0.00106947
0.500491,0.00131573,0.00100786
0.506292,0.00125784,0.000948768
0.512161,0.0012016,0.000892164
0.518097,0.00114703,0.000838
0.524103,0.00109411,0.000786231
0.530178,0.00104282,0.000736807
0.536323,0.000993168,0.000689678
0.54254,0.000945125,0.000644791
0.548828,0.000898682,0.000602091
0.55519,0.00085382,0.000561523
0.561625,0.000810523,0.000523027
0.568135,0.00076877,0.000486546
0.57472,0.000728541,0.000452019
0.581382,0.000689815,0.000419384
0.588121,0.000652567,0.00038858
0.594938,0.000616773,0.000359544
0.601834,0.000582408,0.000332213
0.60881,0.000549445,0.000306522
0.615866,0.000517857,0.00028241
0.623005,0.000487615,0.000259811
0.630226,0.00045869,0.000238663
0.637531,0.000431051,0.000218902
0.644921,0.000404668,0.000200467
0.652396,0.00037951,0.000183296
0.659958,0.000355543,0.000167327
0.667608,0.000332736,0.000152501
0.675346,0.000311056,0.000138758
0.683174,0.00029047,0.000126042
0.691093,0.000270942,0.000114295
0.699104,0.000252441,0.000103463
0.707207,0.000234932,9.34917e-05
0.715404,0.00021838,8.43299e-05
0.723697,0.000202752,7.59271e-05
0.732085,0.000188015,6.8235e-05
0.740571,0.000174133,6.12066e-05
0.749155,0.000161074,5.47972e-05
0.757838,0.000148804,4.89637e-05
0.766623,0.00013729,4.36649e-05
0.775509,0.0001265,3.88615e-05
0.784498,0.000116401,3.45163e-05
0.793591,0.000106963,3.05936e-05
0.802789,9.81527e-05,2.706e-05
0.812095,8.99412e-05,2.38836e-05
0.821508,8.22981e-05,2.10347e-05
0.83103,7.51944e-05,1.84851e-05
0.840662,6.86017e-05,1.62086e-05
0.850407,6.24922e-05,1.41805e-05
0.860264,5.68392e-05,1.2378e-05
0.870235,5.16166e-05,1.07797e-05
0.880322,4.67991e-05,9.3658e-06
0.890526,4.23625e-05,8.11815e-06
0.900848,3.82832e-05,7.01986e-06
0.91129,3.45386e-05,6.05546e-06
0.921853,3.1107e-05,5.21077e-06
0.932538,2.79677e-05,4.4728e-06
0.943348,2.51007e-05,3.82974e-06
0.954282,2.2487e-05,3.27084e-06
0.965343,2.01086e-05,2.78638e-06
0.976533,1.79482e-05,2.36756e-06
0.987852,1.59895e-05,2.00646e-06
0.999302,1.4217e-05,1.69598e-06
1.01088,1.26162e-05,1.42976e-06
1.0226,1.11732e-05,1.20212e-06
1.03446,9.87506e-06,1.00802e-06
1.04645,8.70966e-06,8.4298e-07
1.05858,7.66558e-06,7.03051e-07
1.07085,6.73216e-06,5.84753e-07
1.08326,5.89946e-06,4.8503e-07
1.09581,5.15825e-06,4.01209e-07
1.10852,4.49993e-06,3.3096e-07
1.12136,3.91656e-06,2.72257e-07
1.13436,3.40081e-06,2.23348e-07
1.14751,2.94591e-06,1.82718e-07
1.16081,2.54563e-06,1.49065e-07
1.17427,2.19428e-06,1.21273e-07
1.18788,1.88665e-06,9.83904e-08
1.20165,1.61797e-06,7.96048e-08
1.21558,1.38392e-06,6.42284e-08
1.22967,1.18056e-06,5.16796e-08
1.24392,1.00435e-06,4.14686e-08
1.25834,8.52073e-07,3.31842e-08
1.27292,7.20847e-07,2.64825e-08
1.28768,6.08079e-07,2.10769e-08
1.3026,5.11451e-07,1.67294e-08
1.3177,4.28897e-07,1.32429e-08
1.33297,3.58576e-07,1.0455e-08
1.34843,2.98858e-07,8.23189e-09
1.36405,2.48301e-07,6.46428e-09
1.37987,2.05635e-07,5.06275e-09
1.39586,1.69743e-07,3.95459e-09
1.41204,1.39649e-07,3.08084e-09
1.42841,1.14501e-07,2.3938e-09
1.44496,9.35574e-08,1.85506e-09
1.46171,7.61752e-08,1.43377e-09
1.47866,6.17999e-08,1.10522e-09
1.49579,4.99541e-08,8.49694e-10
1.51313,4.02285e-08,6.51503e-10
1.53067,3.22734e-08,4.98199e-10
1.54841,2.57912e-08,3.7994e-10
1.56636,2.05297e-08,2.88963e-10
1.58452,1.62759e-08,2.19167e-10
1.60288,1.28507e-08,1.65768e-10
1.62146,1.0104e-08,1.25028e-10
1.64026,7.91058e-09,9.40332e-11
1.65927,6.16647e-09,7.05188e-11
1.6785,4.78566e-09,5.27306e-11
1.69796,3.69733e-09,3.93131e-11
1.71764,2.84338e-09,2.92221e-11
1.73755,2.17644e-09,2.16554e-11
1.75769,1.65799e-09,1.59986e-11
1.77806,1.2569e-09,1.17826e-11
1.79867,9.4812e-10,8.65007e-12
1.81952,7.11583e-10,6.32995e-12
1.84061,5.31307e-10,4.61702e-12
1.86195,3.9462e-10,3.35647e-12
1.88353,2.91529e-10,2.43188e-12
1.90536,2.14194e-10,1.75598e-12
1.92745,1.56499e-10,1.26356e-12
1.94979,1.13696e-10,9.06033e-13
1.97239,8.21214e-11,6.47363e-13
