r2,N_ipsat
6.99392,0.395513
7.00451,0.395966
7.0151,0.39642
7.0257,0.396874
7.03631,0.397327
7.04692,0.397781
7.05755,0.398235
7.06818,0.398688
7.07882,0.399142
7.08947,0.399595
7.10013,0.400049
7.11079,0.400502
7.12146,0.400956
7.13214,0.40141
7.14283,0.401863
7.15353,0.402317
7.16423,0.40277
7.17495,0.403224
7.18567,0.403677
7.19639,0.40413
7.20713,0.404584
7.21788,0.405037
7.22863,0.405491
7.23939,0.405944
7.25016,0.406397
7.26093,0.406851
7.27172,0.407304
7.28251,0.407757
7.29331,0.408211
7.30412,0.408664
7.31494,0.409117
7.32576,0.409571
7.33659,0.410024
7.34743,0.410477
7.35828,0.41093
7.36914,0.411383
7.38,0.411836
7.39088,0.41229
7.40176,0.412743
7.41264,0.413196
7.42354,0.413649
7.43445,0.414102
7.44536,0.414555
7.45628,0.415008
7.46721,0.415461
7.47814,0.415914
7.48909,0.416366
7.50004,0.416819
7.511,0.417272
7.52197,0.417725
7.53295,0.418178
7.54393,0.41863
7.55492,0.419083
7.56592,0.419536
7.57693,0.419988
7.58795,0.420441
7.59897,0.420894
7.61001,0.421346
7.62105,0.421799
7.6321,0.422251
7.64315,0.422704
7.65422,0.423156
7.66529,0.423608
7.67637,0.424061
7.68746,0.424513
7.69856,0.424965
7.70966,0.425418
7.72077,0.42587
7.73189,0.426322
7.74302,0.426774
7.75416,0.427226
7.7653,0.427678
7.77646,0.42813
7.78762,0.428582
7.79879,0.429034
7.80996,0.429486
7.82115,0.429938
7.83234,0.43039
7.84354,0.430841
7.85475,0.431293
7.86597,0.431745
7.87719,0.432196
7.88842,0.432648
7.89966,0.433099
7.91091,0.433551
7.92217,0.434002
7.93343,0.434454
7.94471,0.434905
7.95599,0.435356
7.96728,0.435808
7.97857,0.436259
7.98988,0.43671
8.00119,0.437161
8.01251,0.437612
8.02384,0.438063
8.03518,0.438514
8.04652,0.438965
8.05787,0.439416
8.06923,0.439867
8.0806,0.440318
8.09198,0.440768
8.10336,0.441219
8.11476,0.441669
8.12616,0.44212
8.13757,0.442571
8.14898,0.443021
8.16041,0.443471
8.17184,0.443922
8.18328,0.444372
8.19473,0.444822
8.20619,0.445272
8.21765,0.445722
8.22912,0.446172
8.24061,0.446622
8.25209,0.447072
8.26359,0.447522
8.2751,0.447972
8.28661,0.448422
8.29813,0.448871
8.30966,0.449321
8.32119,0.449771
8.33274,0.45022
8.34429,0.45067
8.35585,0.451119
8.36742,0.451568
8.379,0.452018
8.39058,0.452467
8.40218,0.452916
8.41378,0.453365
8.42539,0.453814
8.437,0.454263
8.44863,0.454712
8.46026,0.45516
8.4719,0.455609
8.48355,0.456058
8.49521,0.456506
8.50687,0.456955
8.51854,0.457403
8.53023,0.457852
8.54191,0.4583
8.55361,0.458748
8.56532,0.459197
8.57703,0.459645
8.58875,0.460093
8.60048,0.460541
8.61222,0.460989
8.62396,0.461436
8.63571,0.461884
8.64747,0.462332
8.65924,0.462779
8.67102,0.463227
8.6828,0.463674
8.6946,0.464122
8.7064,0.464569
8.71821,0.465016
8.73002,0.465463
8.74185,0.46591
8.75368,0.466357
8.76552,0.466804
8.77737,0.467251
8.78923,0.467698
8.80109,0.468145
8.81297,0.468591
8.82485,0.469038
8.83674,0.469484
8.84863,0.46993
8.86054,0.470377
8.87245,0.470823
8.88437,0.471269
8.8963,0.471715
8.90824,0.472161
8.92018,0.472607
8.93214,0.473053
8.9441,0.473498
8.95607,0.473944
8.96804,0.474389
8.98003,0.474835
8.99202,0.47528
9.00402,0.475726
9.01603,0.476171
9.02805,0.476616
9.04007,0.477061
9.05211,0.477506
9.06415,0.477951
9.07619,0.478395
9.08825,0.47884
9.10032,0.479285
9.11239,0.479729
9.12447,0.480173
9.13656,0.480618
9.14866,0.481062
9.16076,0.481506
9.17287,0.48195
9.185,0.482394
9.19712,0.482838
9.20926,0.483281
9.22141,0.483725
9.23356,0.484169
9.24572,0.484612
9.25789,0.485055
9.27007,0.485499
9.28225,0.485942
9.29445,0.486385
9.30665,0.486828
9.31886,0.487271
9.33107,0.487714
9.3433,0.488156
9.35553,0.488599
9.36777,0.489041
9.38002,0.489484
9.39228,0.489926
9.40454,0.490368
9.41682,0.49081
9.4291,0.491252
9.44139,0.491694
9.45368,0.492136
9.46599,0.492578
9.4783,0.493019
9.49062,0.493461
9.50295,0.493902
9.51529,0.494343
9.52763,0.494785
9.53999,0.495226
9.55235,0.495667
9.56472,0.496107
9.57709,0.496548
9.58948,0.496989
9.60187,0.497429
9.61427,0.49787
9.62668,0.49831
9.6391,0.49875
9.65152,0.499191
9.66396,0.499631
9.6764,0.50007
9.68885,0.50051
9.7013,0.50095
9.71377,0.501389
9.72624,0.501829
9.73872,0.502268
9.75121,0.502707
9.76371,0.503147
9.77622,0.503586
9.78873,0.504025
9.80125,0.504463
9.81378,0.504902
9.82632,0.505341
9.83886,0.505779
9.85141,0.506217
9.86398,0.506656
9.87655,0.507094
9.88912,0.507532
9.90171,0.50797
9.9143,0.508407
9.9269,0.508845
9.93951,0.509283
9.95213,0.50972
9.96475,0.510157
9.97739,0.510594
9.99003,0.511031
10.0027,0.511468
10.0153,0.511905
10.028,0.512342
10.0407,0.512779
10.0534,0.513215
10.066,0.513651
10.0787,0.514088
10.0914,0.514524
10.1042,0.51496
10.1169,0.515396
10.1296,0.515831
10.1423,0.516267
10.1551,0.516702
10.1678,0.517138
10.1806,0.517573
10.1934,0.518008
10.2062,0.518443
10.2189,0.518878
10.2317,0.519313
10.2445,0.519747
10.2573,0.520182
10.2702,0.520616
10.283,0.52105
10.2958,0.521485
10.3087,0.521919
10.3215,0.522352
10.3344,0.522786
10.3472,0.52322
10.3601,0.523653
10.373,0.524087
10.3859,0.52452
10.3988,0.524953
10.4117,0.525386
10.4246,0.525819
10.4375,0.526251
10.4504,0.526684
10.4634,0.527116
10.4763,0.527549
10.4893,0.527981
10.5022,0.528413
10.5152,0.528845
10.5282,0.529277
10.5412,0.529708
10.5542,0.53014
10.5672,0.530571
10.5802,0.531002
10.5932,0.531434
10.6062,0.531865
10.6193,0.532295
10.6323,0.532726
10.6453,0.533157
10.6584,0.533587
10.6715,0.534017
10.6845,0.534447
10.6976,0.534877
10.7107,0.535307
10.7238,0.535737
10.7369,0.536167
10.75,0.536596
10.7631,0.537025
10.7763,0.537455
10.7894,0.537884
10.8026,0.538313
10.8157,0.538741
10.8289,0.53917
10.842,0.539598
10.8552,0.540027
10.8684,0.540455
10.8816,0.540883
10.8948,0.541311
10.908,0.541739
10.9212,0.542166
10.9345,0.542594
10.9477,0.543021
10.9609,0.543448
10.9742,0.543875
10.9874,0.544302
11.0007,0.544729
11.014,0.545155
11.0273,0.545582
11.0405,0.546008
11.0538,0.546434
11.0671,0.54686
11.0805,0.547286
11.0938,0.547712
11.1071,0.548138
11.1204,0.548563
11.1338,0.548988
11.1471,0.549413
11.1605,0.549838
11.1739,0.550263
11.1873,0.550688
11.2006,0.551112
11.214,0.551537
11.2274,0.551961
11.2408,0.552385
11.2543,0.552809
11.2677,0.553233
11.2811,0.553656
11.2946,0.55408
11.308,0.554503
11.3215,0.554926
11.3349,0.555349
11.3484,0.555772
11.3619,0.556195
11.3754,0.556617
11.3889,0.55704
11.4024,0.557462
11.4159,0.557884
11.4294,0.558306
11.4429,0.558728
11.4565,0.559149
11.47,0.559571
11.4836,0.559992
11.4971,0.560413
11.5107,0.560834
11.5243,0.561255
11.5379,0.561675
11.5515,0.562096
11.5651,0.562516
11.5787,0.562936
11.5923,0.563356
11.6059,0.563776
11.6196,0.564196
11.6332,0.564615
11.6469,0.565035
11.6605,0.565454
11.6742,0.565873
11.6878,0.566292
11.7015,0.566711
11.7152,0.567129
11.7289,0.567548
11.7426,0.567966
11.7563,0.568384
11.7701,0.568802
11.7838,0.56922
11.7975,0.569637
11.8113,0.570055
11.825,0.570472
11.8388,0.570889
11.8526,0.571306
11.8663,0.571722
11.8801,0.572139
11.8939,0.572555
11.9077,0.572972
11.9215,0.573388
11.9353,0.573804
11.9492,0.574219
11.963,0.574635
11.9768,0.57505
11.9907,0.575466
12.0046,0.575881
12.0184,0.576296
12.0323,0.57671
12.0462,0.577125
12.0601,0.577539
12.074,0.577954
12.0879,0.578368
12.1018,0.578781
12.1157,0.579195
12.1296,0.579609
12.1436,0.580022
12.1575,0.580435
12.1715,0.580848
12.1854,0.581261
12.1994,0.581674
12.2134,0.582086
12.2274,0.582499
12.2414,0.582911
12.2554,0.583323
12.2694,0.583735
12.2834,0.584146
12.2974,0.584558
12.3114,0.584969
12.3255,0.58538
12.3395,0.585791
12.3536,0.586202
12.3677,0.586612
12.3817,0.587023
12.3958,0.587433
12.4099,0.587843
12.424,0.588253
12.4381,0.588662
12.4522,0.589072
12.4663,0.589481
12.4805,0.58989
12.4946,0.590299
12.5088,0.590708
12.5229,0.591117
12.5371,0.591525
12.5512,0.591933
12.5654,0.592342
12.5796,0.592749
12.5938,0.593157
12.608,0.593565
12.6222,0.593972
12.6364,0.594379
12.6507,0.594786
12.6649,0.595193
12.6791,0.5956
12.6934,0.596006
12.7076,0.596412
12.7219,0.596818
12.7362,0.597224
12.7505,0.59763
12.7647,0.598035
12.779,0.598441
12.7934,0.598846
12.8077,0.599251
12.822,0.599656
12.8363,0.60006
12.8507,0.600465
12.865,0.600869
12.8794,0.601273
12.8937,0.601677
12.9081,0.60208
12.9225,0.602484
12.9369,0.602887
12.9512,0.60329
12.9656,0.603693
12.9801,0.604096
12.9945,0.604499
13.0089,0.604901
13.0233,0.605303
13.0378,0.605705
13.0522,0.606107
13.0667,0.606508
13.0811,0.60691
13.0956,0.607311
13.1101,0.607712
13.1246,0.608113
13.1391,0.608513
13.1536,0.608914
13.1681,0.609314
13.1826,0.609714
13.1972,0.610114
13.2117,0.610514
13.2262,0.610913
13.2408,0.611313
13.2554,0.611712
13.2699,0.612111
13.2845,0.612509
13.2991,0.612908
13.3137,0.613306
13.3283,0.613704
13.3429,0.614102
13.3575,0.6145
13.3721,0.614898
13.3868,0.615295
13.4014,0.615692
13.4161,0.616089
13.4307,0.616486
13.4454,0.616882
13.4601,0.617279
13.4748,0.617675
13.4894,0.618071
13.5041,0.618467
13.5188,0.618862
13.5336,0.619258
13.5483,0.619653
13.563,0.620048
13.5778,0.620443
13.5925,0.620837
13.6073,0.621232
13.622,0.621626
13.6368,0.62202
13.6516,0.622414
13.6663,0.622807
13.6811,0.623201
13.6959,0.623594
13.7108,0.623987
13.7256,0.62438
13.7404,0.624772
13.7552,0.625165
13.7701,0.625557
13.7849,0.625949
13.7998,0.626341
13.8146,0.626732
13.8295,0.627124
13.8444,0.627515
13.8593,0.627906
13.8742,0.628297
13.8891,0.628687
13.904,0.629078
13.9189,0.629468
13.9339,0.629858
13.9488,0.630248
13.9637,0.630637
13.9787,0.631027
13.9937,0.631416
14.0086,0.631805
14.0236,0.632193
14.0386,0.632582
14.0536,0.63297
14.0686,0.633358
14.0836,0.633746
14.0986,0.634134
14.1136,0.634522
14.1287,0.634909
14.1437,0.635296
14.1588,0.635683
14.1738,0.63607
14.1889,0.636456
14.204,0.636842
14.2191,0.637228
14.2341,0.637614
14.2492,0.638
14.2644,0.638385
14.2795,0.638771
14.2946,0.639156
14.3097,0.639541
14.3249,0.639925
14.34,0.64031
14.3552,0.640694
14.3703,0.641078
14.3855,0.641461
14.4007,0.641845
14.4159,0.642228
14.431,0.642612
14.4462,0.642994
14.4615,0.643377
14.4767,0.64376
14.4919,0.644142
14.5071,0.644524
14.5224,0.644906
14.5376,0.645288
14.5529,0.645669
14.5682,0.64605
14.5834,0.646431
14.5987,0.646812
14.614,0.647193
14.6293,0.647573
14.6446,0.647953
14.6599,0.648333
14.6752,0.648713
14.6906,0.649093
14.7059,0.649472
14.7213,0.649851
14.7366,0.65023
14.752,0.650609
14.7673,0.650987
14.7827,0.651365
14.7981,0.651743
14.8135,0.652121
14.8289,0.652499
14.8443,0.652876
14.8597,0.653253
14.8752,0.65363
14.8906,0.654007
14.906,0.654383
14.9215,0.65476
14.9369,0.655136
14.9524,0.655512
14.9679,0.655887
14.9834,0.656263
14.9989,0.656638
15.0144,0.657013
15.0299,0.657388
15.0454,0.657762
15.0609,0.658137
15.0764,0.658511
15.092,0.658885
15.1075,0.659258
15.1231,0.659632
15.1386,0.660005
15.1542,0.660378
15.1698,0.660751
15.1854,0.661124
15.201,0.661496
15.2166,0.661868
15.2322,0.66224
15.2478,0.662612
15.2634,0.662983
15.2791,0.663355
15.2947,0.663726
15.3103,0.664096
15.326,0.664467
15.3417,0.664837
15.3573,0.665208
15.373,0.665578
15.3887,0.665947
15.4044,0.666317
15.4201,0.666686
15.4358,0.667055
15.4516,0.667424
15.4673,0.667793
15.483,0.668161
15.4988,0.668529
15.5145,0.668897
15.5303,0.669265
15.5461,0.669632
15.5618,0.67
15.5776,0.670367
15.5934,0.670733
15.6092,0.6711
15.625,0.671466
15.6408,0.671833
15.6567,0.672198
15.6725,0.672564
15.6884,0.67293
15.7042,0.673295
15.7201,0.67366
15.7359,0.674025
15.7518,0.674389
15.7677,0.674754
15.7836,0.675118
15.7995,0.675482
15.8154,0.675845
15.8313,0.676209
15.8472,0.676572
15.8631,0.676935
15.8791,0.677298
15.895,0.67766
15.911,0.678023
15.9269,0.678385
15.9429,0.678747
15.9589,0.679108
15.9749,0.67947
15.9909,0.679831
16.0069,0.680192
16.0229,0.680552
16.0389,0.680913
16.0549,0.681273
16.071,0.681633
16.087,0.681993
16.1031,0.682353
16.1191,0.682712
16.1352,0.683071
16.1513,0.68343
16.1673,0.683789
16.1834,0.684147
16.1995,0.684505
16.2156,0.684863
16.2318,0.685221
16.2479,0.685578
16.264,0.685936
16.2801,0.686293
16.2963,0.68665
16.3124,0.687006
16.3286,0.687363
16.3448,0.687719
16.361,0.688075
16.3771,0.68843
16.3933,0.688786
16.4095,0.689141
16.4258,0.689496
16.442,0.689851
16.4582,0.690205
16.4744,0.690559
16.4907,0.690913
16.5069,0.691267
16.5232,0.691621
16.5395,0.691974
16.5557,0.692327
16.572,0.69268
16.5883,0.693033
16.6046,0.693385
16.6209,0.693737
16.6372,0.694089
16.6535,0.694441
16.6699,0.694793
16.6862,0.695144
16.7026,0.695495
16.7189,0.695846
16.7353,0.696196
16.7516,0.696546
16.768,0.696896
16.7844,0.697246
16.8008,0.697596
16.8172,0.697945
16.8336,0.698294
16.85,0.698643
16.8665,0.698992
16.8829,0.69934
16.8993,0.699689
16.9158,0.700037
16.9323,0.700384
16.9487,0.700732
16.9652,0.701079
16.9817,0.701426
16.9982,0.701773
17.0147,0.702119
17.0312,0.702466
17.0477,0.702812
17.0642,0.703158
17.0807,0.703503
17.0973,0.703849
17.1138,0.704194
17.1304,0.704539
17.1469,0.704883
17.1635,0.705228
17.1801,0.705572
17.1967,0.705916
17.2133,0.70626
17.2299,0.706603
17.2465,0.706946
17.2631,0.707289
17.2797,0.707632
17.2964,0.707975
17.313,0.708317
17.3297,0.708659
17.3463,0.709001
17.363,0.709342
17.3797,0.709684
17.3963,0.710025
17.413,0.710366
17.4297,0.710706
17.4464,0.711047
17.4632,0.711387
17.4799,0.711727
17.4966,0.712066
17.5133,0.712406
17.5301,0.712745
17.5468,0.713084
17.5636,0.713423
17.5804,0.713761
17.5972,0.714099
17.6139,0.714437
17.6307,0.714775
17.6475,0.715112
17.6644,0.71545
17.6812,0.715787
17.698,0.716124
17.7148,0.71646
17.7317,0.716796
17.7485,0.717132
17.7654,0.717468
17.7823,0.717804
17.7991,0.718139
17.816,0.718474
17.8329,0.718809
17.8498,0.719144
17.8667,0.719478
17.8836,0.719812
17.9005,0.720146
17.9175,0.72048
17.9344,0.720813
17.9514,0.721146
17.9683,0.721479
17.9853,0.721812
18.0023,0.722144
18.0192,0.722477
18.0362,0.722809
18.0532,0.72314
18.0702,0.723472
18.0872,0.723803
18.1042,0.724134
18.1213,0.724465
18.1383,0.724795
18.1554,0.725126
18.1724,0.725456
18.1895,0.725785
18.2065,0.726115
18.2236,0.726444
18.2407,0.726773
18.2578,0.727102
18.2749,0.727431
18.292,0.727759
18.3091,0.728087
18.3262,0.728415
18.3434,0.728743
18.3605,0.72907
18.3776,0.729397
18.3948,0.729724
18.412,0.730051
18.4291,0.730377
18.4463,0.730703
18.4635,0.731029
18.4807,0.731355
18.4979,0.73168
18.5151,0.732005
18.5323,0.73233
18.5495,0.732655
18.5668,0.732979
18.584,0.733303
18.6013,0.733627
18.6185,0.733951
18.6358,0.734274
18.6531,0.734598
18.6704,0.734921
18.6876,0.735243
18.7049,0.735566
18.7223,0.735888
18.7396,0.73621
18.7569,0.736532
18.7742,0.736853
18.7916,0.737174
18.8089,0.737495
18.8263,0.737816
18.8436,0.738137
18.861,0.738457
18.8784,0.738777
18.8958,0.739097
18.9132,0.739416
18.9306,0.739736
18.948,0.740055
18.9654,0.740373
18.9828,0.740692
19.0003,0.74101
19.0177,0.741328
19.0351,0.741646
19.0526,0.741964
19.0701,0.742281
19.0876,0.742598
19.105,0.742915
19.1225,0.743232
19.14,0.743548
19.1575,0.743864
19.175,0.74418
19.1926,0.744495
19.2101,0.744811
19.2276,0.745126
19.2452,0.745441
19.2627,0.745755
19.2803,0.74607
19.2979,0.746384
19.3155,0.746698
19.333,0.747011
19.3506,0.747325
19.3682,0.747638
19.3859,0.747951
19.4035,0.748263
19.4211,0.748576
19.4387,0.748888
19.4564,0.7492
19.474,0.749511
19.4917,0.749823
19.5094,0.750134
19.527,0.750445
19.5447,0.750756
19.5624,0.751066
19.5801,0.751376
19.5978,0.751686
19.6155,0.751996
19.6332,0.752305
19.651,0.752614
19.6687,0.752923
19.6865,0.753232
19.7042,0.75354
19.722,0.753849
19.7398,0.754157
19.7575,0.754464
19.7753,0.754772
19.7931,0.755079
19.8109,0.755386
19.8287,0.755693
19.8465,0.755999
19.8644,0.756305
19.8822,0.756611
19.9001,0.756917
19.9179,0.757222
19.9358,0.757528
19.9536,0.757832
19.9715,0.758137
19.9894,0.758442
20.0073,0.758746
20.0252,0.75905
20.0431,0.759354
20.061,0.759657
20.0789,0.75996
20.0969,0.760263
20.1148,0.760566
20.1327,0.760869
20.1507,0.761171
20.1687,0.761473
20.1866,0.761774
20.2046,0.762076
20.2226,0.762377
20.2406,0.762678
20.2586,0.762979
20.2766,0.763279
20.2946,0.76358
20.3127,0.76388
20.3307,0.764179
20.3487,0.764479
20.3668,0.764778
20.3848,0.765077
20.4029,0.765376
20.421,0.765675
20.4391,0.765973
20.4572,0.766271
20.4753,0.766569
20.4934,0.766866
20.5115,0.767163
20.5296,0.76746
20.5477,0.767757
20.5659,0.768054
20.584,0.76835
20.6022,0.768646
20.6203,0.768942
20.6385,0.769237
20.6567,0.769533
20.6749,0.769828
20.6931,0.770122
20.7113,0.770417
20.7295,0.770711
20.7477,0.771005
20.7659,0.771299
20.7842,0.771593
20.8024,0.771886
20.8207,0.772179
20.8389,0.772472
20.8572,0.772764
20.8755,0.773057
20.8938,0.773349
20.912,0.77364
20.9303,0.773932
20.9487,0.774223
20.967,0.774514
20.9853,0.774805
21.0036,0.775096
21.022,0.775386
21.0403,0.775676
21.0587,0.775966
21.077,0.776255
21.0954,0.776545
21.1138,0.776834
21.1322,0.777123
21.1506,0.777411
21.169,0.777699
21.1874,0.777987
21.2058,0.778275
21.2242,0.778563
21.2427,0.77885
21.2611,0.779137
21.2796,0.779424
21.298,0.779711
21.3165,0.779997
21.335,0.780283
21.3534,0.780569
21.3719,0.780854
21.3904,0.78114
21.4089,0.781425
21.4275,0.78171
21.446,0.781994
21.4645,0.782279
21.483,0.782563
21.5016,0.782846
21.5201,0.78313
21.5387,0.783413
21.5573,0.783696
21.5759,0.783979
21.5945,0.784262
21.613,0.784544
21.6316,0.784826
21.6503,0.785108
21.6689,0.78539
21.6875,0.785671
21.7061,0.785952
21.7248,0.786233
21.7434,0.786514
21.7621,0.786794
21.7808,0.787074
21.7994,0.787354
21.8181,0.787634
21.8368,0.787913
21.8555,0.788192
21.8742,0.788471
21.8929,0.788749
21.9117,0.789028
21.9304,0.789306
21.9491,0.789584
21.9679,0.789861
21.9866,0.790139
22.0054,0.790416
22.0242,0.790693
22.043,0.790969
22.0617,0.791246
22.0805,0.791522
22.0993,0.791798
22.1181,0.792073
22.137,0.792349
22.1558,0.792624
22.1746,0.792899
22.1935,0.793173
22.2123,0.793448
22.2312,0.793722
22.2501,0.793996
22.2689,0.794269
22.2878,0.794543
22.3067,0.794816
22.3256,0.795089
22.3445,0.795362
22.3634,0.795634
22.3824,0.795906
22.4013,0.796178
22.4202,0.79645
22.4392,0.796721
22.4581,0.796992
22.4771,0.797263
22.4961,0.797534
22.515,0.797804
22.534,0.798074
22.553,0.798344
22.572,0.798614
22.591,0.798883
22.6101,0.799153
22.6291,0.799421
22.6481,0.79969
22.6672,0.799959
22.6862,0.800227
22.7053,0.800495
22.7243,0.800762
22.7434,0.80103
22.7625,0.801297
22.7816,0.801564
22.8007,0.801831
22.8198,0.802097
22.8389,0.802363
22.858,0.802629
22.8772,0.802895
22.8963,0.80316
22.9155,0.803426
22.9346,0.803691
22.9538,0.803955
22.973,0.80422
22.9921,0.804484
23.0113,0.804748
23.0305,0.805012
23.0497,0.805275
23.0689,0.805539
23.0881,0.805802
23.1074,0.806064
23.1266,0.806327
23.1459,0.806589
23.1651,0.806851
23.1844,0.807113
23.2036,0.807374
23.2229,0.807636
23.2422,0.807897
23.2615,0.808157
23.2808,0.808418
23.3001,0.808678
23.3194,0.808938
23.3387,0.809198
23.3581,0.809458
23.3774,0.809717
23.3968,0.809976
23.4161,0.810235
23.4355,0.810493
23.4548,0.810752
23.4742,0.81101
23.4936,0.811267
23.513,0.811525
23.5324,0.811782
23.5518,0.812039
23.5712,0.812296
23.5907,0.812553
23.6101,0.812809
23.6296,0.813065
23.649,0.813321
23.6685,0.813577
23.6879,0.813832
23.7074,0.814087
23.7269,0.814342
23.7464,0.814597
23.7659,0.814851
23.7854,0.815105
23.8049,0.815359
23.8244,0.815613
23.844,0.815866
23.8635,0.816119
23.883,0.816372
23.9026,0.816625
23.9222,0.816877
23.9417,0.817129
23.9613,0.817381
23.9809,0.817633
24.0005,0.817885
24.0201,0.818136
24.0397,0.818387
24.0593,0.818637
24.079,0.818888
24.0986,0.819138
24.1182,0.819388
24.1379,0.819638
24.1576,0.819887
24.1772,0.820136
24.1969,0.820385
24.2166,0.820634
24.2363,0.820883
24.256,0.821131
24.2757,0.821379
24.2954,0.821627
24.3151,0.821874
24.3349,0.822122
24.3546,0.822369
24.3743,0.822615
24.3941,0.822862
24.4139,0.823108
24.4336,0.823354
24.4534,0.8236
24.4732,0.823846
24.493,0.824091
24.5128,0.824336
24.5326,0.824581
24.5524,0.824826
24.5723,0.82507
24.5921,0.825314
24.6119,0.825558
24.6318,0.825802
24.6517,0.826045
24.6715,0.826288
24.6914,0.826531
24.7113,0.826774
24.7312,0.827016
24.7511,0.827259
24.771,0.8275
24.7909,0.827742
24.8108,0.827984
24.8308,0.828225
24.8507,0.828466
24.8706,0.828707
24.8906,0.828947
24.9106,0.829187
24.9305,0.829427
24.9505,0.829667
24.9705,0.829907
24.9905,0.830146
25.0105,0.830385
25.0305,0.830624
25.0505,0.830862
25.0706,0.831101
25.0906,0.831339
25.1106,0.831577
25.1307,0.831814
25.1508,0.832051
25.1708,0.832289
25.1909,0.832525
25.211,0.832762
25.2311,0.832999
25.2512,0.833235
25.2713,0.833471
25.2914,0.833706
25.3115,0.833942
25.3317,0.834177
25.3518,0.834412
25.3719,0.834647
25.3921,0.834881
25.4123,0.835115
25.4324,0.835349
25.4526,0.835583
25.4728,0.835816
25.493,0.83605
25.5132,0.836283
25.5334,0.836516
25.5536,0.836748
25.5739,0.83698
25.5941,0.837213
25.6143,0.837444
25.6346,0.837676
25.6549,0.837907
25.6751,0.838138
25.6954,0.838369
25.7157,0.8386
25.736,0.83883
25.7563,0.839061
25.7766,0.83929
25.7969,0.83952
25.8172,0.83975
25.8376,0.839979
25.8579,0.840208
25.8782,0.840436
25.8986,0.840665
25.919,0.840893
25.9393,0.841121
25.9597,0.841349
25.9801,0.841577
26.0005,0.841804
26.0209,0.842031
26.0413,0.842258
26.0617,0.842484
26.0822,0.842711
26.1026,0.842937
26.123,0.843163
26.1435,0.843388
26.164,0.843614
26.1844,0.843839
26.2049,0.844064
26.2254,0.844289
26.2459,0.844513
26.2664,0.844737
26.2869,0.844961
26.3074,0.845185
26.3279,0.845409
26.3485,0.845632
26.369,0.845855
26.3896,0.846078
26.4101,0.8463
26.4307,0.846523
26.4512,0.846745
26.4718,0.846967
26.4924,0.847188
26.513,0.84741
26.5336,0.847631
26.5542,0.847852
26.5748,0.848072
26.5955,0.848293
26.6161,0.848513
26.6368,0.848733
26.6574,0.848953
26.6781,0.849172
26.6987,0.849392
26.7194,0.849611
26.7401,0.84983
26.7608,0.850048
26.7815,0.850266
26.8022,0.850485
26.8229,0.850702
26.8436,0.85092
26.8644,0.851138
26.8851,0.851355
26.9059,0.851572
26.9266,0.851788
26.9474,0.852005
26.9681,0.852221
26.9889,0.852437
27.0097,0.852653
27.0305,0.852868
27.0513,0.853084
27.0721,0.853299
27.093,0.853514
27.1138,0.853728
27.1346,0.853943
27.1555,0.854157
27.1763,0.854371
27.1972,0.854584
27.218,0.854798
27.2389,0.855011
27.2598,0.855224
27.2807,0.855437
27.3016,0.855649
27.3225,0.855862
27.3434,0.856074
27.3643,0.856286
27.3853,0.856497
27.4062,0.856709
27.4272,0.85692
27.4481,0.857131
27.4691,0.857341
27.4901,0.857552
27.511,0.857762
27.532,0.857972
27.553,0.858182
27.574,0.858391
27.595,0.858601
27.6161,0.85881
27.6371,0.859018
27.6581,0.859227
27.6792,0.859435
27.7002,0.859644
27.7213,0.859851
27.7424,0.860059
27.7634,0.860267
27.7845,0.860474
27.8056,0.860681
27.8267,0.860888
27.8478,0.861094
27.8689,0.8613
27.8901,0.861507
27.9112,0.861712
27.9323,0.861918
27.9535,0.862123
27.9746,0.862329
27.9958,0.862534
28.017,0.862738
28.0381,0.862943
28.0593,0.863147
28.0805,0.863351
28.1017,0.863555
28.123,0.863758
28.1442,0.863962
28.1654,0.864165
28.1866,0.864368
28.2079,0.86457
28.2291,0.864773
28.2504,0.864975
28.2717,0.865177
28.2929,0.865379
28.3142,0.86558
28.3355,0.865782
28.3568,0.865983
28.3781,0.866184
28.3994,0.866384
28.4208,0.866585
28.4421,0.866785
28.4634,0.866985
28.4848,0.867185
28.5061,0.867384
28.5275,0.867583
28.5489,0.867782
28.5703,0.867981
28.5916,0.86818
28.613,0.868378
28.6344,0.868576
28.6559,0.868774
28.6773,0.868972
28.6987,0.869169
28.7201,0.869367
28.7416,0.869564
28.763,0.869761
28.7845,0.869957
28.806,0.870154
28.8275,0.87035
28.8489,0.870546
28.8704,0.870741
28.8919,0.870937
28.9134,0.871132
28.935,0.871327
28.9565,0.871522
28.978,0.871716
28.9996,0.871911
29.0211,0.872105
29.0427,0.872299
29.0642,0.872492
29.0858,0.872686
29.1074,0.872879
29.129,0.873072
29.1506,0.873265
29.1722,0.873457
29.1938,0.87365
29.2154,0.873842
29.237,0.874034
29.2587,0.874226
29.2803,0.874417
29.302,0.874608
29.3236,0.874799
29.3453,0.87499
29.367,0.875181
29.3887,0.875371
29.4103,0.875561
29.432,0.875751
29.4538,0.875941
29.4755,0.87613
29.4972,0.87632
29.5189,0.876509
29.5407,0.876697
29.5624,0.876886
29.5842,0.877074
29.6059,0.877263
29.6277,0.877451
29.6495,0.877638
29.6713,0.877826
29.6931,0.878013
29.7149,0.8782
29.7367,0.878387
29.7585,0.878574
29.7803,0.87876
29.8022,0.878946
29.824,0.879132
29.8459,0.879318
29.8677,0.879503
