r,N_ipsat
1.06926,0.875371
1.06965,0.875561
1.07005,0.875751
1.07044,0.875941
1.07083,0.87613
1.07123,0.87632
1.07162,0.876509
1.07202,0.876697
1.07241,0.876886
1.07281,0.877074
1.0732,0.877263
1.0736,0.877451
1.07399,0.877638
1.07439,0.877826
1.07478,0.878013
1.07517,0.8782
1.07557,0.878387
1.07596,0.878574
1.07636,0.87876
1.07675,0.878946
1.07715,0.879132
1.07754,0.879318
1.07794,0.879503
1.07833,0.879689
1.07873,0.879874
1.07912,0.880059
1.07951,0.880243
1.07991,0.880428
1.0803,0.880612
1.0807,0.880796
1.08109,0.88098
1.08149,0.881164
1.08188,0.881347
1.08228,0.88153
1.08267,0.881713
1.08307,0.881896
1.08346,0.882078
1.08385,0.882261
1.08425,0.882443
1.08464,0.882624
1.08504,0.882806
1.08543,0.882988
1.08583,0.883169
1.08622,0.88335
1.08662,0.883531
1.08701,0.883711
1.08741,0.883891
1.0878,0.884072
1.08819,0.884252
1.08859,0.884431
1.08898,0.884611
1.08938,0.88479
1.08977,0.884969
1.09017,0.885148
1.09056,0.885327
1.09096,0.885505
1.09135,0.885683
1.09175,0.885861
1.09214,0.886039
1.09253,0.886217
1.09293,0.886394
1.09332,0.886571
1.09372,0.886748
1.09411,0.886925
1.09451,0.887101
1.0949,0.887278
1.0953,0.887454
1.09569,0.887629
1.09609,0.887805
1.09648,0.887981
1.09688,0.888156
1.09727,0.888331
1.09766,0.888506
1.09806,0.88868
1.09845,0.888855
1.09885,0.889029
1.09924,0.889203
1.09964,0.889377
1.10003,0.88955
1.10043,0.889723
1.10082,0.889897
1.10122,0.89007
1.10161,0.890242
1.102,0.890415
1.1024,0.890587
1.10279,0.890759
1.10319,0.890931
1.10358,0.891103
1.10398,0.891274
1.10437,0.891445
1.10477,0.891616
1.10516,0.891787
1.10556,0.891958
1.10595,0.892128
1.10634,0.892298
1.10674,0.892468
1.10713,0.892638
1.10753,0.892808
1.10792,0.892977
1.10832,0.893146
1.10871,0.893315
1.10911,0.893484
1.1095,0.893653
1.1099,0.893821
1.11029,0.893989
1.11068,0.894157
1.11108,0.894325
1.11147,0.894492
1.11187,0.89466
1.11226,0.894827
1.11266,0.894994
1.11305,0.89516
1.11345,0.895327
1.11384,0.895493
1.11424,0.895659
1.11463,0.895825
1.11502,0.895991
1.11542,0.896156
1.11581,0.896321
1.11621,0.896486
1.1166,0.896651
1.117,0.896816
1.11739,0.89698
1.11779,0.897144
1.11818,0.897308
1.11858,0.897472
1.11897,0.897636
1.11936,0.897799
1.11976,0.897962
1.12015,0.898125
1.12055,0.898288
1.12094,0.898451
1.12134,0.898613
1.12173,0.898775
1.12213,0.898937
1.12252,0.899099
1.12292,0.899261
1.12331,0.899422
1.1237,0.899583
1.1241,0.899744
1.12449,0.899905
1.12489,0.900066
1.12528,0.900226
1.12568,0.900386
1.12607,0.900546
1.12647,0.900706
1.12686,0.900865
1.12726,0.901025
1.12765,0.901184
1.12804,0.901343
1.12844,0.901502
1.12883,0.90166
1.12923,0.901819
1.12962,0.901977
1.13002,0.902135
1.13041,0.902293
1.13081,0.90245
1.1312,0.902607
1.1316,0.902765
1.13199,0.902922
1.13238,0.903078
1.13278,0.903235
1.13317,0.903391
1.13357,0.903547
1.13396,0.903703
1.13436,0.903859
1.13475,0.904015
1.13515,0.90417
1.13554,0.904325
1.13594,0.90448
1.13633,0.904635
1.13672,0.90479
1.13712,0.904944
1.13751,0.905098
1.13791,0.905252
1.1383,0.905406
1.1387,0.90556
1.13909,0.905713
1.13949,0.905866
1.13988,0.906019
1.14028,0.906172
1.14067,0.906325
1.14106,0.906477
1.14146,0.906629
1.14185,0.906781
1.14225,0.906933
1.14264,0.907085
1.14304,0.907236
1.14343,0.907388
1.14383,0.907539
1.14422,0.90769
1.14462,0.90784
1.14501,0.907991
1.14541,0.908141
1.1458,0.908291
1.14619,0.908441
1.14659,0.908591
1.14698,0.90874
1.14738,0.90889
1.14777,0.909039
1.14817,0.909188
1.14856,0.909336
1.14896,0.909485
1.14935,0.909633
1.14975,0.909781
1.15014,0.909929
1.15053,0.910077
1.15093,0.910225
1.15132,0.910372
1.15172,0.910519
1.15211,0.910666
1.15251,0.910813
1.1529,0.91096
1.1533,0.911106
1.15369,0.911252
1.15409,0.911399
1.15448,0.911544
1.15487,0.91169
1.15527,0.911836
1.15566,0.911981
1.15606,0.912126
1.15645,0.912271
1.15685,0.912416
1.15724,0.91256
1.15764,0.912704
1.15803,0.912849
1.15843,0.912993
1.15882,0.913136
1.15921,0.91328
1.15961,0.913423
1.16,0.913567
1.1604,0.91371
1.16079,0.913852
1.16119,0.913995
1.16158,0.914137
1.16198,0.91428
1.16237,0.914422
1.16277,0.914564
1.16316,0.914705
1.16355,0.914847
1.16395,0.914988
1.16434,0.915129
1.16474,0.91527
1.16513,0.915411
1.16553,0.915552
1.16592,0.915692
1.16632,0.915832
1.16671,0.915972
1.16711,0.916112
1.1675,0.916252
1.16789,0.916391
1.16829,0.916531
1.16868,0.91667
1.16908,0.916809
1.16947,0.916947
1.16987,0.917086
1.17026,0.917224
1.17066,0.917362
1.17105,0.9175
1.17145,0.917638
1.17184,0.917776
1.17223,0.917913
1.17263,0.918051
1.17302,0.918188
1.17342,0.918325
1.17381,0.918461
1.17421,0.918598
1.1746,0.918734
1.175,0.91887
1.17539,0.919006
1.17579,0.919142
1.17618,0.919278
1.17657,0.919413
1.17697,0.919548
1.17736,0.919683
1.17776,0.919818
1.17815,0.919953
1.17855,0.920087
1.17894,0.920222
1.17934,0.920356
1.17973,0.92049
1.18013,0.920624
1.18052,0.920757
1.18091,0.920891
1.18131,0.921024
1.1817,0.921157
1.1821,0.92129
1.18249,0.921423
1.18289,0.921555
1.18328,0.921688
1.18368,0.92182
1.18407,0.921952
1.18447,0.922084
1.18486,0.922215
1.18525,0.922347
1.18565,0.922478
1.18604,0.922609
1.18644,0.92274
1.18683,0.922871
1.18723,0.923001
1.18762,0.923132
1.18802,0.923262
1.18841,0.923392
1.18881,0.923522
1.1892,0.923651
1.18959,0.923781
1.18999,0.92391
1.19038,0.924039
1.19078,0.924168
1.19117,0.924297
1.19157,0.924426
1.19196,0.924554
1.19236,0.924683
1.19275,0.924811
1.19315,0.924939
1.19354,0.925066
1.19393,0.925194
1.19433,0.925321
1.19472,0.925448
1.19512,0.925576
1.19551,0.925702
1.19591,0.925829
1.1963,0.925956
1.1967,0.926082
1.19709,0.926208
1.19749,0.926334
1.19788,0.92646
1.19828,0.926586
1.19867,0.926711
1.19906,0.926836
1.19946,0.926961
1.19985,0.927086
1.20025,0.927211
1.20064,0.927336
1.20104,0.92746
1.20143,0.927585
1.20183,0.927709
1.20222,0.927833
1.20262,0.927956
1.20301,0.92808
1.2034,0.928203
1.2038,0.928327
1.20419,0.92845
1.20459,0.928572
1.20498,0.928695
1.20538,0.928818
1.20577,0.92894
1.20617,0.929062
1.20656,0.929184
1.20696,0.929306
1.20735,0.929428
1.20774,0.929549
1.20814,0.929671
1.20853,0.929792
1.20893,0.929913
1.20932,0.930034
1.20972,0.930155
1.21011,0.930275
1.21051,0.930395
1.2109,0.930516
1.2113,0.930636
1.21169,0.930755
1.21208,0.930875
1.21248,0.930995
1.21287,0.931114
1.21327,0.931233
1.21366,0.931352
1.21406,0.931471
1.21445,0.93159
1.21485,0.931708
1.21524,0.931826
1.21564,0.931945
1.21603,0.932063
1.21642,0.93218
1.21682,0.932298
1.21721,0.932416
1.21761,0.932533
1.218,0.93265
1.2184,0.932767
1.21879,0.932884
1.21919,0.933001
1.21958,0.933117
1.21998,0.933233
1.22037,0.93335
1.22076,0.933466
1.22116,0.933581
1.22155,0.933697
1.22195,0.933813
1.22234,0.933928
1.22274,0.934043
1.22313,0.934158
1.22353,0.934273
1.22392,0.934388
1.22432,0.934502
1.22471,0.934617
1.2251,0.934731
1.2255,0.934845
1.22589,0.934959
1.22629,0.935072
1.22668,0.935186
1.22708,0.935299
1.22747,0.935413
1.22787,0.935526
1.22826,0.935639
1.22866,0.935751
1.22905,0.935864
1.22944,0.935976
1.22984,0.936089
1.23023,0.936201
1.23063,0.936313
1.23102,0.936424
1.23142,0.936536
1.23181,0.936648
1.23221,0.936759
1.2326,0.93687
1.233,0.936981
1.23339,0.937092
1.23378,0.937202
1.23418,0.937313
1.23457,0.937423
1.23497,0.937533
1.23536,0.937643
1.23576,0.937753
1.23615,0.937863
1.23655,0.937973
1.23694,0.938082
1.23734,0.938191
1.23773,0.9383
1.23812,0.938409
1.23852,0.938518
1.23891,0.938627
1.23931,0.938735
1.2397,0.938843
1.2401,0.938951
1.24049,0.939059
1.24089,0.939167
1.24128,0.939275
1.24168,0.939382
1.24207,0.93949
1.24246,0.939597
1.24286,0.939704
1.24325,0.939811
1.24365,0.939917
1.24404,0.940024
1.24444,0.94013
1.24483,0.940237
1.24523,0.940343
1.24562,0.940449
1.24602,0.940555
1.24641,0.94066
1.2468,0.940766
1.2472,0.940871
1.24759,0.940976
1.24799,0.941081
1.24838,0.941186
1.24878,0.941291
1.24917,0.941395
1.24957,0.9415
1.24996,0.941604
1.25036,0.941708
1.25075,0.941812
1.25115,0.941916
1.25154,0.942019
1.25193,0.942123
1.25233,0.942226
1.25272,0.942329
1.25312,0.942433
1.25351,0.942535
1.25391,0.942638
1.2543,0.942741
1.2547,0.942843
1.25509,0.942945
1.25549,0.943048
1.25588,0.943149
1.25627,0.943251
1.25667,0.943353
1.25706,0.943455
1.25746,0.943556
1.25785,0.943657
1.25825,0.943758
1.25864,0.943859
1.25904,0.94396
1.25943,0.94406
1.25983,0.944161
1.26022,0.944261
1.26061,0.944361
1.26101,0.944461
1.2614,0.944561
1.2618,0.944661
1.26219,0.944761
1.26259,0.94486
1.26298,0.944959
1.26338,0.945059
1.26377,0.945158
1.26417,0.945256
1.26456,0.945355
1.26495,0.945454
1.26535,0.945552
1.26574,0.94565
1.26614,0.945748
1.26653,0.945846
1.26693,0.945944
1.26732,0.946042
1.26772,0.946139
1.26811,0.946237
1.26851,0.946334
1.2689,0.946431
1.26929,0.946528
1.26969,0.946625
1.27008,0.946721
1.27048,0.946818
1.27087,0.946914
1.27127,0.94701
1.27166,0.947107
1.27206,0.947202
1.27245,0.947298
1.27285,0.947394
1.27324,0.947489
1.27363,0.947585
1.27403,0.94768
1.27442,0.947775
1.27482,0.94787
1.27521,0.947965
1.27561,0.948059
1.276,0.948154
1.2764,0.948248
1.27679,0.948342
1.27719,0.948436
1.27758,0.94853
1.27797,0.948624
1.27837,0.948718
1.27876,0.948811
1.27916,0.948904
1.27955,0.948998
1.27995,0.949091
1.28034,0.949184
1.28074,0.949276
1.28113,0.949369
1.28153,0.949462
1.28192,0.949554
1.28231,0.949646
1.28271,0.949738
1.2831,0.94983
1.2835,0.949922
1.28389,0.950014
1.28429,0.950105
1.28468,0.950197
1.28508,0.950288
1.28547,0.950379
1.28587,0.95047
1.28626,0.950561
1.28665,0.950651
1.28705,0.950742
1.28744,0.950832
1.28784,0.950923
1.28823,0.951013
1.28863,0.951103
1.28902,0.951193
1.28942,0.951282
1.28981,0.951372
1.29021,0.951461
1.2906,0.951551
1.29099,0.95164
1.29139,0.951729
1.29178,0.951818
1.29218,0.951906
1.29257,0.951995
1.29297,0.952084
1.29336,0.952172
1.29376,0.95226
1.29415,0.952348
1.29455,0.952436
1.29494,0.952524
1.29533,0.952612
1.29573,0.952699
1.29612,0.952787
1.29652,0.952874
1.29691,0.952961
1.29731,0.953048
1.2977,0.953135
1.2981,0.953222
1.29849,0.953308
1.29889,0.953395
1.29928,0.953481
1.29967,0.953567
1.30007,0.953653
1.30046,0.953739
1.30086,0.953825
1.30125,0.953911
1.30165,0.953996
1.30204,0.954081
1.30244,0.954167
1.30283,0.954252
1.30323,0.954337
1.30362,0.954422
1.30402,0.954506
1.30441,0.954591
1.3048,0.954675
1.3052,0.95476
1.30559,0.954844
1.30599,0.954928
1.30638,0.955012
1.30678,0.955096
1.30717,0.95518
1.30757,0.955263
1.30796,0.955346
1.30836,0.95543
1.30875,0.955513
1.30914,0.955596
1.30954,0.955679
1.30993,0.955762
1.31033,0.955844
1.31072,0.955927
1.31112,0.956009
1.31151,0.956091
1.31191,0.956173
1.3123,0.956255
1.3127,0.956337
1.31309,0.956419
1.31348,0.956501
1.31388,0.956582
1.31427,0.956663
1.31467,0.956745
1.31506,0.956826
1.31546,0.956907
1.31585,0.956988
1.31625,0.957068
1.31664,0.957149
1.31704,0.957229
1.31743,0.95731
1.31782,0.95739
1.31822,0.95747
1.31861,0.95755
1.31901,0.95763
1.3194,0.957709
1.3198,0.957789
1.32019,0.957868
1.32059,0.957948
1.32098,0.958027
1.32138,0.958106
1.32177,0.958185
1.32216,0.958264
1.32256,0.958342
1.32295,0.958421
1.32335,0.958499
1.32374,0.958578
1.32414,0.958656
1.32453,0.958734
1.32493,0.958812
1.32532,0.95889
1.32572,0.958967
1.32611,0.959045
1.3265,0.959122
1.3269,0.9592
1.32729,0.959277
1.32769,0.959354
1.32808,0.959431
1.32848,0.959508
1.32887,0.959584
1.32927,0.959661
1.32966,0.959738
1.33006,0.959814
1.33045,0.95989
1.33084,0.959966
1.33124,0.960042
1.33163,0.960118
1.33203,0.960194
1.33242,0.960269
1.33282,0.960345
1.33321,0.96042
1.33361,0.960495
1.334,0.960571
1.3344,0.960646
1.33479,0.96072
1.33518,0.960795
1.33558,0.96087
1.33597,0.960944
1.33637,0.961019
1.33676,0.961093
1.33716,0.961167
1.33755,0.961241
1.33795,0.961315
1.33834,0.961389
1.33874,0.961463
1.33913,0.961536
1.33952,0.96161
1.33992,0.961683
1.34031,0.961756
1.34071,0.961829
1.3411,0.961902
1.3415,0.961975
1.34189,0.962048
1.34229,0.96212
1.34268,0.962193
1.34308,0.962265
1.34347,0.962338
1.34386,0.96241
1.34426,0.962482
1.34465,0.962554
1.34505,0.962625
1.34544,0.962697
1.34584,0.962769
1.34623,0.96284
1.34663,0.962912
1.34702,0.962983
1.34742,0.963054
1.34781,0.963125
1.3482,0.963196
1.3486,0.963266
1.34899,0.963337
1.34939,0.963408
1.34978,0.963478
1.35018,0.963548
1.35057,0.963618
1.35097,0.963689
1.35136,0.963758
1.35176,0.963828
1.35215,0.963898
1.35254,0.963968
1.35294,0.964037
1.35333,0.964107
1.35373,0.964176
1.35412,0.964245
1.35452,0.964314
1.35491,0.964383
1.35531,0.964452
1.3557,0.96452
1.3561,0.964589
1.35649,0.964657
1.35689,0.964726
1.35728,0.964794
1.35767,0.964862
1.35807,0.96493
1.35846,0.964998
1.35886,0.965066
1.35925,0.965134
1.35965,0.965201
1.36004,0.965269
1.36044,0.965336
1.36083,0.965403
1.36123,0.96547
1.36162,0.965537
1.36201,0.965604
1.36241,0.965671
1.3628,0.965738
1.3632,0.965804
1.36359,0.965871
1.36399,0.965937
1.36438,0.966003
1.36478,0.96607
1.36517,0.966136
1.36557,0.966201
1.36596,0.966267
1.36635,0.966333
1.36675,0.966399
1.36714,0.966464
1.36754,0.966529
1.36793,0.966595
1.36833,0.96666
1.36872,0.966725
1.36912,0.96679
1.36951,0.966855
1.36991,0.966919
1.3703,0.966984
1.37069,0.967049
1.37109,0.967113
1.37148,0.967177
1.37188,0.967241
1.37227,0.967305
1.37267,0.967369
1.37306,0.967433
1.37346,0.967497
1.37385,0.967561
1.37425,0.967624
1.37464,0.967688
1.37503,0.967751
1.37543,0.967814
1.37582,0.967877
1.37622,0.96794
1.37661,0.968003
1.37701,0.968066
1.3774,0.968129
1.3778,0.968191
1.37819,0.968254
1.37859,0.968316
1.37898,0.968379
1.37937,0.968441
1.37977,0.968503
1.38016,0.968565
1.38056,0.968627
1.38095,0.968688
1.38135,0.96875
1.38174,0.968812
1.38214,0.968873
1.38253,0.968934
1.38293,0.968996
1.38332,0.969057
1.38371,0.969118
1.38411,0.969179
1.3845,0.96924
1.3849,0.9693
1.38529,0.969361
1.38569,0.969421
1.38608,0.969482
1.38648,0.969542
1.38687,0.969602
1.38727,0.969662
1.38766,0.969722
1.38805,0.969782
1.38845,0.969842
1.38884,0.969902
1.38924,0.969961
1.38963,0.970021
1.39003,0.97008
1.39042,0.97014
1.39082,0.970199
1.39121,0.970258
1.39161,0.970317
1.392,0.970376
1.39239,0.970435
1.39279,0.970493
1.39318,0.970552
1.39358,0.97061
1.39397,0.970669
1.39437,0.970727
1.39476,0.970785
1.39516,0.970843
1.39555,0.970901
1.39595,0.970959
1.39634,0.971017
1.39673,0.971075
1.39713,0.971132
1.39752,0.97119
1.39792,0.971247
1.39831,0.971305
1.39871,0.971362
1.3991,0.971419
1.3995,0.971476
1.39989,0.971533
1.40029,0.97159
1.40068,0.971646
1.40107,0.971703
1.40147,0.97176
1.40186,0.971816
1.40226,0.971872
1.40265,0.971929
1.40305,0.971985
1.40344,0.972041
1.40384,0.972097
1.40423,0.972152
1.40463,0.972208
1.40502,0.972264
1.40541,0.972319
1.40581,0.972375
1.4062,0.97243
1.4066,0.972486
1.40699,0.972541
1.40739,0.972596
1.40778,0.972651
1.40818,0.972706
1.40857,0.972761
1.40897,0.972815
1.40936,0.97287
1.40976,0.972924
1.41015,0.972979
1.41054,0.973033
1.41094,0.973087
1.41133,0.973141
1.41173,0.973196
1.41212,0.973249
1.41252,0.973303
1.41291,0.973357
1.41331,0.973411
1.4137,0.973464
1.4141,0.973518
1.41449,0.973571
1.41488,0.973625
1.41528,0.973678
1.41567,0.973731
1.41607,0.973784
1.41646,0.973837
1.41686,0.97389
1.41725,0.973942
1.41765,0.973995
1.41804,0.974048
1.41844,0.9741
1.41883,0.974152
1.41922,0.974205
1.41962,0.974257
1.42001,0.974309
1.42041,0.974361
1.4208,0.974413
1.4212,0.974465
1.42159,0.974517
1.42199,0.974568
1.42238,0.97462
1.42278,0.974671
1.42317,0.974723
1.42356,0.974774
1.42396,0.974825
1.42435,0.974876
1.42475,0.974927
1.42514,0.974978
1.42554,0.975029
1.42593,0.97508
1.42633,0.97513
1.42672,0.975181
1.42712,0.975231
1.42751,0.975282
1.4279,0.975332
1.4283,0.975382
1.42869,0.975432
1.42909,0.975483
1.42948,0.975532
1.42988,0.975582
1.43027,0.975632
1.43067,0.975682
1.43106,0.975731
1.43146,0.975781
1.43185,0.97583
1.43224,0.97588
1.43264,0.975929
1.43303,0.975978
1.43343,0.976027
1.43382,0.976076
1.43422,0.976125
1.43461,0.976174
1.43501,0.976223
1.4354,0.976271
1.4358,0.97632
1.43619,0.976368
1.43658,0.976417
1.43698,0.976465
1.43737,0.976513
1.43777,0.976561
1.43816,0.976609
1.43856,0.976657
1.43895,0.976705
1.43935,0.976753
1.43974,0.976801
1.44014,0.976848
1.44053,0.976896
1.44092,0.976943
1.44132,0.976991
1.44171,0.977038
1.44211,0.977085
1.4425,0.977132
1.4429,0.977179
1.44329,0.977226
1.44369,0.977273
1.44408,0.97732
1.44448,0.977367
1.44487,0.977413
1.44526,0.97746
1.44566,0.977506
1.44605,0.977553
1.44645,0.977599
1.44684,0.977645
1.44724,0.977691
1.44763,0.977737
1.44803,0.977783
1.44842,0.977829
1.44882,0.977875
1.44921,0.97792
1.4496,0.977966
1.45,0.978012
1.45039,0.978057
1.45079,0.978102
1.45118,0.978148
1.45158,0.978193
1.45197,0.978238
1.45237,0.978283
1.45276,0.978328
1.45316,0.978373
1.45355,0.978418
1.45394,0.978462
1.45434,0.978507
1.45473,0.978552
1.45513,0.978596
1.45552,0.978641
1.45592,0.978685
1.45631,0.978729
1.45671,0.978773
1.4571,0.978817
1.4575,0.978861
1.45789,0.978905
1.45828,0.978949
1.45868,0.978993
1.45907,0.979037
1.45947,0.97908
1.45986,0.979124
1.46026,0.979167
1.46065,0.979211
1.46105,0.979254
1.46144,0.979297
1.46184,0.97934
1.46223,0.979383
1.46263,0.979426
1.46302,0.979469
1.46341,0.979512
1.46381,0.979555
1.4642,0.979597
1.4646,0.97964
1.46499,0.979682
1.46539,0.979725
1.46578,0.979767
1.46618,0.97981
1.46657,0.979852
1.46697,0.979894
1.46736,0.979936
1.46775,0.979978
1.46815,0.98002
1.46854,0.980062
1.46894,0.980103
1.46933,0.980145
1.46973,0.980187
1.47012,0.980228
1.47052,0.98027
1.47091,0.980311
1.47131,0.980352
1.4717,0.980393
1.47209,0.980435
1.47249,0.980476
1.47288,0.980517
1.47328,0.980557
1.47367,0.980598
1.47407,0.980639
1.47446,0.98068
1.47486,0.98072
1.47525,0.980761
1.47565,0.980801
1.47604,0.980842
1.47643,0.980882
1.47683,0.980922
1.47722,0.980962
1.47762,0.981003
1.47801,0.981043
1.47841,0.981083
1.4788,0.981122
1.4792,0.981162
1.47959,0.981202
1.47999,0.981242
1.48038,0.981281
1.48077,0.981321
1.48117,0.98136
1.48156,0.981399
1.48196,0.981439
1.48235,0.981478
1.48275,0.981517
1.48314,0.981556
1.48354,0.981595
1.48393,0.981634
1.48433,0.981673
1.48472,0.981712
1.48511,0.98175
1.48551,0.981789
1.4859,0.981828
1.4863,0.981866
1.48669,0.981905
1.48709,0.981943
1.48748,0.981981
1.48788,0.982019
1.48827,0.982058
1.48867,0.982096
1.48906,0.982134
1.48945,0.982172
1.48985,0.982209
1.49024,0.982247
1.49064,0.982285
1.49103,0.982323
1.49143,0.98236
1.49182,0.982398
1.49222,0.982435
1.49261,0.982472
1.49301,0.98251
1.4934,0.982547
1.49379,0.982584
1.49419,0.982621
1.49458,0.982658
1.49498,0.982695
1.49537,0.982732
1.49577,0.982769
1.49616,0.982806
1.49656,0.982842
1.49695,0.982879
1.49735,0.982915
1.49774,0.982952
1.49813,0.982988
1.49853,0.983025
1.49892,0.983061
1.49932,0.983097
1.49971,0.983133
1.50011,0.983169
1.5005,0.983205
1.5009,0.983241
1.50129,0.983277
1.50169,0.983313
1.50208,0.983349
1.50247,0.983384
1.50287,0.98342
1.50326,0.983455
1.50366,0.983491
1.50405,0.983526
1.50445,0.983561
1.50484,0.983597
1.50524,0.983632
1.50563,0.983667
1.50603,0.983702
1.50642,0.983737
1.50681,0.983772
1.50721,0.983807
1.5076,0.983842
1.508,0.983876
1.50839,0.983911
1.50879,0.983946
1.50918,0.98398
1.50958,0.984015
1.50997,0.984049
1.51037,0.984083
1.51076,0.984118
1.51115,0.984152
1.51155,0.984186
1.51194,0.98422
1.51234,0.984254
1.51273,0.984288
1.51313,0.984322
1.51352,0.984356
1.51392,0.984389
1.51431,0.984423
1.51471,0.984457
1.5151,0.98449
1.5155,0.984524
1.51589,0.984557
1.51628,0.984591
1.51668,0.984624
1.51707,0.984657
1.51747,0.98469
1.51786,0.984723
1.51826,0.984757
1.51865,0.98479
1.51905,0.984822
1.51944,0.984855
1.51984,0.984888
1.52023,0.984921
1.52062,0.984954
1.52102,0.984986
1.52141,0.985019
1.52181,0.985051
1.5222,0.985084
1.5226,0.985116
1.52299,0.985148
1.52339,0.985181
1.52378,0.985213
1.52418,0.985245
1.52457,0.985277
1.52496,0.985309
1.52536,0.985341
1.52575,0.985373
1.52615,0.985405
1.52654,0.985436
1.52694,0.985468
1.52733,0.9855
1.52773,0.985531
1.52812,0.985563
1.52852,0.985594
1.52891,0.985626
1.5293,0.985657
1.5297,0.985688
1.53009,0.985719
1.53049,0.98575
1.53088,0.985782
1.53128,0.985813
1.53167,0.985844
1.53207,0.985874
1.53246,0.985905
1.53286,0.985936
1.53325,0.985967
1.53364,0.985998
1.53404,0.986028
1.53443,0.986059
1.53483,0.986089
1.53522,0.98612
1.53562,0.98615
1.53601,0.98618
1.53641,0.986211
1.5368,0.986241
1.5372,0.986271
1.53759,0.986301
1.53798,0.986331
1.53838,0.986361
1.53877,0.986391
1.53917,0.986421
1.53956,0.986451
1.53996,0.98648
1.54035,0.98651
1.54075,0.98654
1.54114,0.986569
1.54154,0.986599
1.54193,0.986628
1.54232,0.986658
1.54272,0.986687
1.54311,0.986716
1.54351,0.986745
1.5439,0.986774
1.5443,0.986804
1.54469,0.986833
1.54509,0.986862
1.54548,0.986891
1.54588,0.986919
1.54627,0.986948
1.54666,0.986977
1.54706,0.987006
1.54745,0.987034
1.54785,0.987063
1.54824,0.987092
1.54864,0.98712
1.54903,0.987148
1.54943,0.987177
1.54982,0.987205
1.55022,0.987233
1.55061,0.987262
1.551,0.98729
1.5514,0.987318
1.55179,0.987346
1.55219,0.987374
1.55258,0.987402
1.55298,0.98743
1.55337,0.987458
1.55377,0.987485
1.55416,0.987513
1.55456,0.987541
1.55495,0.987568
1.55534,0.987596
1.55574,0.987623
1.55613,0.987651
1.55653,0.987678
1.55692,0.987706
1.55732,0.987733
1.55771,0.98776
1.55811,0.987787
1.5585,0.987814
1.5589,0.987841
1.55929,0.987869
1.55968,0.987895
1.56008,0.987922
1.56047,0.987949
1.56087,0.987976
1.56126,0.988003
1.56166,0.98803
1.56205,0.988056
1.56245,0.988083
1.56284,0.988109
1.56324,0.988136
1.56363,0.988162
1.56402,0.988189
1.56442,0.988215
1.56481,0.988241
1.56521,0.988267
1.5656,0.988294
1.566,0.98832
1.56639,0.988346
1.56679,0.988372
1.56718,0.988398
1.56758,0.988424
1.56797,0.98845
1.56837,0.988475
1.56876,0.988501
1.56915,0.988527
1.56955,0.988553
1.56994,0.988578
1.57034,0.988604
1.57073,0.988629
1.57113,0.988655
1.57152,0.98868
1.57192,0.988705
1.57231,0.988731
1.57271,0.988756
1.5731,0.988781
1.57349,0.988806
1.57389,0.988831
1.57428,0.988857
1.57468,0.988882
1.57507,0.988907
1.57547,0.988931
1.57586,0.988956
1.57626,0.988981
1.57665,0.989006
1.57705,0.989031
1.57744,0.989055
1.57783,0.98908
1.57823,0.989104
1.57862,0.989129
1.57902,0.989153
1.57941,0.989178
1.57981,0.989202
1.5802,0.989226
1.5806,0.989251
1.58099,0.989275
1.58139,0.989299
1.58178,0.989323
1.58217,0.989347
1.58257,0.989371
1.58296,0.989395
1.58336,0.989419
1.58375,0.989443
1.58415,0.989467
1.58454,0.989491
1.58494,0.989514
1.58533,0.989538
1.58573,0.989562
1.58612,0.989585
1.58651,0.989609
1.58691,0.989632
1.5873,0.989656
1.5877,0.989679
1.58809,0.989703
1.58849,0.989726
1.58888,0.989749
1.58928,0.989772
1.58967,0.989796
1.59007,0.989819
1.59046,0.989842
1.59085,0.989865
1.59125,0.989888
1.59164,0.989911
1.59204,0.989934
1.59243,0.989956
1.59283,0.989979
1.59322,0.990002
1.59362,0.990025
1.59401,0.990047
1.59441,0.99007
1.5948,0.990093
1.59519,0.990115
1.59559,0.990138
1.59598,0.99016
1.59638,0.990182
1.59677,0.990205
1.59717,0.990227
1.59756,0.990249
1.59796,0.990271
1.59835,0.990294
1.59875,0.990316
1.59914,0.990338
1.59953,0.99036
1.59993,0.990382
1.60032,0.990404
1.60072,0.990426
1.60111,0.990447
1.60151,0.990469
1.6019,0.990491
1.6023,0.990513
1.60269,0.990534
1.60309,0.990556
1.60348,0.990578
1.60387,0.990599
1.60427,0.990621
1.60466,0.990642
1.60506,0.990663
1.60545,0.990685
1.60585,0.990706
1.60624,0.990727
1.60664,0.990749
1.60703,0.99077
1.60743,0.990791
1.60782,0.990812
1.60821,0.990833
1.60861,0.990854
1.609,0.990875
1.6094,0.990896
1.60979,0.990917
1.61019,0.990938
1.61058,0.990959
1.61098,0.990979
1.61137,0.991
1.61177,0.991021
1.61216,0.991041
1.61255,0.991062
1.61295,0.991082
1.61334,0.991103
1.61374,0.991123
1.61413,0.991144
1.61453,0.991164
1.61492,0.991185
1.61532,0.991205
1.61571,0.991225
1.61611,0.991245
1.6165,0.991265
1.61689,0.991286
1.61729,0.991306
1.61768,0.991326
1.61808,0.991346
1.61847,0.991366
1.61887,0.991386
1.61926,0.991406
1.61966,0.991425
1.62005,0.991445
1.62045,0.991465
1.62084,0.991485
1.62124,0.991504
