r,N_ipsat
1.08267,0.971036
1.08307,0.971106
1.08346,0.971176
1.08385,0.971245
1.08425,0.971314
1.08464,0.971383
1.08504,0.971452
1.08543,0.971521
1.08583,0.97159
1.08622,0.971658
1.08662,0.971727
1.08701,0.971795
1.08741,0.971863
1.0878,0.971931
1.08819,0.971999
1.08859,0.972067
1.08898,0.972134
1.08938,0.972202
1.08977,0.972269
1.09017,0.972336
1.09056,0.972403
1.09096,0.97247
1.09135,0.972537
1.09175,0.972604
1.09214,0.97267
1.09253,0.972736
1.09293,0.972802
1.09332,0.972869
1.09372,0.972934
1.09411,0.973
1.09451,0.973066
1.0949,0.973131
1.0953,0.973197
1.09569,0.973262
1.09609,0.973327
1.09648,0.973392
1.09688,0.973457
1.09727,0.973522
1.09766,0.973586
1.09806,0.973651
1.09845,0.973715
1.09885,0.973779
1.09924,0.973843
1.09964,0.973907
1.10003,0.973971
1.10043,0.974034
1.10082,0.974098
1.10122,0.974161
1.10161,0.974224
1.102,0.974287
1.1024,0.97435
1.10279,0.974413
1.10319,0.974476
1.10358,0.974538
1.10398,0.974601
1.10437,0.974663
1.10477,0.974725
1.10516,0.974787
1.10556,0.974849
1.10595,0.974911
1.10634,0.974973
1.10674,0.975034
1.10713,0.975096
1.10753,0.975157
1.10792,0.975218
1.10832,0.975279
1.10871,0.97534
1.10911,0.975401
1.1095,0.975461
1.1099,0.975522
1.11029,0.975582
1.11068,0.975642
1.11108,0.975702
1.11147,0.975762
1.11187,0.975822
1.11226,0.975882
1.11266,0.975942
1.11305,0.976001
1.11345,0.97606
1.11384,0.97612
1.11424,0.976179
1.11463,0.976238
1.11502,0.976297
1.11542,0.976355
1.11581,0.976414
1.11621,0.976472
1.1166,0.976531
1.117,0.976589
1.11739,0.976647
1.11779,0.976705
1.11818,0.976763
1.11858,0.97682
1.11897,0.976878
1.11936,0.976936
1.11976,0.976993
1.12015,0.97705
1.12055,0.977107
1.12094,0.977164
1.12134,0.977221
1.12173,0.977278
1.12213,0.977334
1.12252,0.977391
1.12292,0.977447
1.12331,0.977504
1.1237,0.97756
1.1241,0.977616
1.12449,0.977672
1.12489,0.977727
1.12528,0.977783
1.12568,0.977839
1.12607,0.977894
1.12647,0.977949
1.12686,0.978004
1.12726,0.97806
1.12765,0.978114
1.12804,0.978169
1.12844,0.978224
1.12883,0.978279
1.12923,0.978333
1.12962,0.978387
1.13002,0.978442
1.13041,0.978496
1.13081,0.97855
1.1312,0.978604
1.1316,0.978657
1.13199,0.978711
1.13238,0.978765
1.13278,0.978818
1.13317,0.978871
1.13357,0.978924
1.13396,0.978977
1.13436,0.97903
1.13475,0.979083
1.13515,0.979136
1.13554,0.979189
1.13594,0.979241
1.13633,0.979293
1.13672,0.979346
1.13712,0.979398
1.13751,0.97945
1.13791,0.979502
1.1383,0.979554
1.1387,0.979605
1.13909,0.979657
1.13949,0.979708
1.13988,0.97976
1.14028,0.979811
1.14067,0.979862
1.14106,0.979913
1.14146,0.979964
1.14185,0.980015
1.14225,0.980066
1.14264,0.980116
1.14304,0.980167
1.14343,0.980217
1.14383,0.980267
1.14422,0.980317
1.14462,0.980367
1.14501,0.980417
1.14541,0.980467
1.1458,0.980517
1.14619,0.980566
1.14659,0.980616
1.14698,0.980665
1.14738,0.980714
1.14777,0.980763
1.14817,0.980813
1.14856,0.980861
1.14896,0.98091
1.14935,0.980959
1.14975,0.981008
1.15014,0.981056
1.15053,0.981104
1.15093,0.981153
1.15132,0.981201
1.15172,0.981249
1.15211,0.981297
1.15251,0.981345
1.1529,0.981393
1.1533,0.98144
1.15369,0.981488
1.15409,0.981535
1.15448,0.981582
1.15487,0.98163
1.15527,0.981677
1.15566,0.981724
1.15606,0.981771
1.15645,0.981818
1.15685,0.981864
1.15724,0.981911
1.15764,0.981957
1.15803,0.982004
1.15843,0.98205
1.15882,0.982096
1.15921,0.982142
1.15961,0.982188
1.16,0.982234
1.1604,0.98228
1.16079,0.982325
1.16119,0.982371
1.16158,0.982416
1.16198,0.982462
1.16237,0.982507
1.16277,0.982552
1.16316,0.982597
1.16355,0.982642
1.16395,0.982687
1.16434,0.982732
1.16474,0.982776
1.16513,0.982821
1.16553,0.982865
1.16592,0.98291
1.16632,0.982954
1.16671,0.982998
1.16711,0.983042
1.1675,0.983086
1.16789,0.98313
1.16829,0.983174
1.16868,0.983217
1.16908,0.983261
1.16947,0.983304
1.16987,0.983348
1.17026,0.983391
1.17066,0.983434
1.17105,0.983477
1.17145,0.98352
1.17184,0.983563
1.17223,0.983606
1.17263,0.983649
1.17302,0.983691
1.17342,0.983734
1.17381,0.983776
1.17421,0.983818
1.1746,0.98386
1.175,0.983903
1.17539,0.983945
1.17579,0.983986
1.17618,0.984028
1.17657,0.98407
1.17697,0.984112
1.17736,0.984153
1.17776,0.984195
1.17815,0.984236
1.17855,0.984277
1.17894,0.984318
1.17934,0.984359
1.17973,0.9844
1.18013,0.984441
1.18052,0.984482
1.18091,0.984523
1.18131,0.984563
1.1817,0.984604
1.1821,0.984644
1.18249,0.984684
1.18289,0.984725
1.18328,0.984765
1.18368,0.984805
1.18407,0.984845
1.18447,0.984884
1.18486,0.984924
1.18525,0.984964
1.18565,0.985003
1.18604,0.985043
1.18644,0.985082
1.18683,0.985122
1.18723,0.985161
1.18762,0.9852
1.18802,0.985239
1.18841,0.985278
1.18881,0.985317
1.1892,0.985355
1.18959,0.985394
1.18999,0.985433
1.19038,0.985471
1.19078,0.98551
1.19117,0.985548
1.19157,0.985586
1.19196,0.985624
1.19236,0.985662
1.19275,0.9857
1.19315,0.985738
1.19354,0.985776
1.19393,0.985814
1.19433,0.985851
1.19472,0.985889
1.19512,0.985926
1.19551,0.985963
1.19591,0.986001
1.1963,0.986038
1.1967,0.986075
1.19709,0.986112
1.19749,0.986149
1.19788,0.986186
1.19828,0.986222
1.19867,0.986259
1.19906,0.986296
1.19946,0.986332
1.19985,0.986368
1.20025,0.986405
1.20064,0.986441
1.20104,0.986477
1.20143,0.986513
1.20183,0.986549
1.20222,0.986585
1.20262,0.986621
1.20301,0.986657
1.2034,0.986692
1.2038,0.986728
1.20419,0.986763
1.20459,0.986799
1.20498,0.986834
1.20538,0.986869
1.20577,0.986904
1.20617,0.986939
1.20656,0.986974
1.20696,0.987009
1.20735,0.987044
1.20774,0.987079
1.20814,0.987113
1.20853,0.987148
1.20893,0.987182
1.20932,0.987217
1.20972,0.987251
1.21011,0.987285
1.21051,0.98732
1.2109,0.987354
1.2113,0.987388
1.21169,0.987421
1.21208,0.987455
1.21248,0.987489
1.21287,0.987523
1.21327,0.987556
1.21366,0.98759
1.21406,0.987623
1.21445,0.987657
1.21485,0.98769
1.21524,0.987723
1.21564,0.987756
1.21603,0.987789
1.21642,0.987822
1.21682,0.987855
1.21721,0.987888
1.21761,0.987921
1.218,0.987953
1.2184,0.987986
1.21879,0.988018
1.21919,0.988051
1.21958,0.988083
1.21998,0.988115
1.22037,0.988148
1.22076,0.98818
1.22116,0.988212
1.22155,0.988244
1.22195,0.988275
1.22234,0.988307
1.22274,0.988339
1.22313,0.988371
1.22353,0.988402
1.22392,0.988434
1.22432,0.988465
1.22471,0.988496
1.2251,0.988528
1.2255,0.988559
1.22589,0.98859
1.22629,0.988621
1.22668,0.988652
1.22708,0.988683
1.22747,0.988714
1.22787,0.988745
1.22826,0.988775
1.22866,0.988806
1.22905,0.988836
1.22944,0.988867
1.22984,0.988897
1.23023,0.988927
1.23063,0.988958
1.23102,0.988988
1.23142,0.989018
1.23181,0.989048
1.23221,0.989078
1.2326,0.989108
1.233,0.989138
1.23339,0.989167
1.23378,0.989197
1.23418,0.989227
1.23457,0.989256
1.23497,0.989286
1.23536,0.989315
1.23576,0.989344
1.23615,0.989373
1.23655,0.989403
1.23694,0.989432
1.23734,0.989461
1.23773,0.98949
1.23812,0.989518
1.23852,0.989547
1.23891,0.989576
1.23931,0.989605
1.2397,0.989633
1.2401,0.989662
1.24049,0.98969
1.24089,0.989719
1.24128,0.989747
1.24168,0.989775
1.24207,0.989803
1.24246,0.989831
1.24286,0.989859
1.24325,0.989887
1.24365,0.989915
1.24404,0.989943
1.24444,0.989971
1.24483,0.989999
1.24523,0.990026
1.24562,0.990054
1.24602,0.990081
1.24641,0.990109
1.2468,0.990136
1.2472,0.990163
1.24759,0.990191
1.24799,0.990218
1.24838,0.990245
1.24878,0.990272
1.24917,0.990299
1.24957,0.990326
1.24996,0.990353
1.25036,0.990379
1.25075,0.990406
1.25115,0.990433
1.25154,0.990459
1.25193,0.990486
1.25233,0.990512
1.25272,0.990539
1.25312,0.990565
1.25351,0.990591
1.25391,0.990617
1.2543,0.990643
1.2547,0.990669
1.25509,0.990695
1.25549,0.990721
1.25588,0.990747
1.25627,0.990773
1.25667,0.990799
1.25706,0.990824
1.25746,0.99085
1.25785,0.990875
1.25825,0.990901
1.25864,0.990926
1.25904,0.990952
1.25943,0.990977
1.25983,0.991002
1.26022,0.991027
1.26061,0.991052
1.26101,0.991077
1.2614,0.991102
1.2618,0.991127
1.26219,0.991152
1.26259,0.991177
1.26298,0.991202
1.26338,0.991226
1.26377,0.991251
1.26417,0.991275
1.26456,0.9913
1.26495,0.991324
1.26535,0.991349
1.26574,0.991373
1.26614,0.991397
1.26653,0.991421
1.26693,0.991445
1.26732,0.99147
1.26772,0.991494
1.26811,0.991517
1.26851,0.991541
1.2689,0.991565
1.26929,0.991589
1.26969,0.991613
1.27008,0.991636
1.27048,0.99166
1.27087,0.991683
1.27127,0.991707
1.27166,0.99173
1.27206,0.991753
1.27245,0.991777
1.27285,0.9918
1.27324,0.991823
1.27363,0.991846
1.27403,0.991869
1.27442,0.991892
1.27482,0.991915
1.27521,0.991938
1.27561,0.991961
1.276,0.991984
1.2764,0.992006
1.27679,0.992029
1.27719,0.992052
1.27758,0.992074
1.27797,0.992097
1.27837,0.992119
1.27876,0.992141
1.27916,0.992164
1.27955,0.992186
1.27995,0.992208
1.28034,0.99223
1.28074,0.992252
1.28113,0.992274
1.28153,0.992296
1.28192,0.992318
1.28231,0.99234
1.28271,0.992362
1.2831,0.992383
1.2835,0.992405
1.28389,0.992427
1.28429,0.992448
1.28468,0.99247
1.28508,0.992491
1.28547,0.992513
1.28587,0.992534
1.28626,0.992555
1.28665,0.992577
1.28705,0.992598
1.28744,0.992619
1.28784,0.99264
1.28823,0.992661
1.28863,0.992682
1.28902,0.992703
1.28942,0.992724
1.28981,0.992745
1.29021,0.992765
1.2906,0.992786
1.29099,0.992807
1.29139,0.992827
1.29178,0.992848
1.29218,0.992868
1.29257,0.992889
1.29297,0.992909
1.29336,0.99293
1.29376,0.99295
1.29415,0.99297
1.29455,0.99299
1.29494,0.99301
1.29533,0.993031
1.29573,0.993051
1.29612,0.993071
1.29652,0.99309
1.29691,0.99311
1.29731,0.99313
1.2977,0.99315
1.2981,0.99317
1.29849,0.993189
1.29889,0.993209
1.29928,0.993229
1.29967,0.993248
1.30007,0.993268
1.30046,0.993287
1.30086,0.993306
1.30125,0.993326
1.30165,0.993345
1.30204,0.993364
1.30244,0.993383
1.30283,0.993402
1.30323,0.993421
1.30362,0.99344
1.30402,0.993459
1.30441,0.993478
1.3048,0.993497
1.3052,0.993516
1.30559,0.993535
1.30599,0.993554
1.30638,0.993572
1.30678,0.993591
1.30717,0.993609
1.30757,0.993628
1.30796,0.993646
1.30836,0.993665
1.30875,0.993683
1.30914,0.993702
1.30954,0.99372
1.30993,0.993738
1.31033,0.993756
1.31072,0.993775
1.31112,0.993793
1.31151,0.993811
1.31191,0.993829
1.3123,0.993847
1.3127,0.993865
1.31309,0.993882
1.31348,0.9939
1.31388,0.993918
1.31427,0.993936
1.31467,0.993953
1.31506,0.993971
1.31546,0.993989
1.31585,0.994006
1.31625,0.994024
1.31664,0.994041
1.31704,0.994059
1.31743,0.994076
1.31782,0.994093
1.31822,0.99411
1.31861,0.994128
1.31901,0.994145
1.3194,0.994162
1.3198,0.994179
1.32019,0.994196
1.32059,0.994213
1.32098,0.99423
1.32138,0.994247
1.32177,0.994264
1.32216,0.994281
1.32256,0.994297
1.32295,0.994314
1.32335,0.994331
1.32374,0.994347
1.32414,0.994364
1.32453,0.994381
1.32493,0.994397
1.32532,0.994414
1.32572,0.99443
1.32611,0.994446
1.3265,0.994463
1.3269,0.994479
1.32729,0.994495
1.32769,0.994512
1.32808,0.994528
1.32848,0.994544
1.32887,0.99456
1.32927,0.994576
1.32966,0.994592
1.33006,0.994608
1.33045,0.994624
1.33084,0.99464
1.33124,0.994655
1.33163,0.994671
1.33203,0.994687
1.33242,0.994703
1.33282,0.994718
1.33321,0.994734
1.33361,0.99475
1.334,0.994765
1.3344,0.994781
1.33479,0.994796
1.33518,0.994811
1.33558,0.994827
1.33597,0.994842
1.33637,0.994857
1.33676,0.994873
1.33716,0.994888
1.33755,0.994903
1.33795,0.994918
1.33834,0.994933
1.33874,0.994948
1.33913,0.994963
1.33952,0.994978
1.33992,0.994993
1.34031,0.995008
1.34071,0.995023
1.3411,0.995038
1.3415,0.995052
1.34189,0.995067
1.34229,0.995082
1.34268,0.995096
1.34308,0.995111
1.34347,0.995126
1.34386,0.99514
1.34426,0.995155
1.34465,0.995169
1.34505,0.995183
1.34544,0.995198
1.34584,0.995212
1.34623,0.995226
1.34663,0.995241
1.34702,0.995255
1.34742,0.995269
1.34781,0.995283
1.3482,0.995297
1.3486,0.995311
1.34899,0.995325
1.34939,0.995339
1.34978,0.995353
1.35018,0.995367
1.35057,0.995381
1.35097,0.995395
1.35136,0.995409
1.35176,0.995423
1.35215,0.995436
1.35254,0.99545
1.35294,0.995464
1.35333,0.995477
1.35373,0.995491
1.35412,0.995504
1.35452,0.995518
1.35491,0.995531
1.35531,0.995545
1.3557,0.995558
1.3561,0.995571
1.35649,0.995585
1.35689,0.995598
1.35728,0.995611
1.35767,0.995625
1.35807,0.995638
1.35846,0.995651
1.35886,0.995664
1.35925,0.995677
1.35965,0.99569
1.36004,0.995703
1.36044,0.995716
1.36083,0.995729
1.36123,0.995742
1.36162,0.995755
1.36201,0.995768
1.36241,0.99578
1.3628,0.995793
1.3632,0.995806
1.36359,0.995818
1.36399,0.995831
1.36438,0.995844
1.36478,0.995856
1.36517,0.995869
1.36557,0.995881
1.36596,0.995894
1.36635,0.995906
1.36675,0.995919
1.36714,0.995931
1.36754,0.995943
1.36793,0.995956
1.36833,0.995968
1.36872,0.99598
1.36912,0.995992
1.36951,0.996005
1.36991,0.996017
1.3703,0.996029
1.37069,0.996041
1.37109,0.996053
1.37148,0.996065
1.37188,0.996077
1.37227,0.996089
1.37267,0.996101
1.37306,0.996113
1.37346,0.996124
1.37385,0.996136
1.37425,0.996148
1.37464,0.99616
1.37503,0.996171
1.37543,0.996183
1.37582,0.996195
1.37622,0.996206
1.37661,0.996218
1.37701,0.996229
1.3774,0.996241
1.3778,0.996252
1.37819,0.996264
1.37859,0.996275
1.37898,0.996287
1.37937,0.996298
1.37977,0.996309
1.38016,0.996321
1.38056,0.996332
1.38095,0.996343
1.38135,0.996354
1.38174,0.996366
1.38214,0.996377
1.38253,0.996388
1.38293,0.996399
1.38332,0.99641
1.38371,0.996421
1.38411,0.996432
1.3845,0.996443
1.3849,0.996454
1.38529,0.996465
1.38569,0.996476
1.38608,0.996486
1.38648,0.996497
1.38687,0.996508
1.38727,0.996519
1.38766,0.996529
1.38805,0.99654
1.38845,0.996551
1.38884,0.996561
1.38924,0.996572
1.38963,0.996582
1.39003,0.996593
1.39042,0.996604
1.39082,0.996614
1.39121,0.996624
1.39161,0.996635
1.392,0.996645
1.39239,0.996656
1.39279,0.996666
1.39318,0.996676
1.39358,0.996686
1.39397,0.996697
1.39437,0.996707
1.39476,0.996717
1.39516,0.996727
1.39555,0.996737
1.39595,0.996747
1.39634,0.996758
1.39673,0.996768
1.39713,0.996778
1.39752,0.996788
1.39792,0.996798
1.39831,0.996807
1.39871,0.996817
1.3991,0.996827
1.3995,0.996837
1.39989,0.996847
1.40029,0.996857
1.40068,0.996866
1.40107,0.996876
1.40147,0.996886
1.40186,0.996896
1.40226,0.996905
1.40265,0.996915
1.40305,0.996924
1.40344,0.996934
1.40384,0.996944
1.40423,0.996953
1.40463,0.996963
1.40502,0.996972
1.40541,0.996981
1.40581,0.996991
1.4062,0.997
1.4066,0.99701
1.40699,0.997019
1.40739,0.997028
1.40778,0.997037
1.40818,0.997047
1.40857,0.997056
1.40897,0.997065
1.40936,0.997074
1.40976,0.997083
1.41015,0.997093
1.41054,0.997102
1.41094,0.997111
1.41133,0.99712
1.41173,0.997129
1.41212,0.997138
1.41252,0.997147
1.41291,0.997156
1.41331,0.997165
1.4137,0.997173
1.4141,0.997182
1.41449,0.997191
1.41488,0.9972
1.41528,0.997209
1.41567,0.997218
1.41607,0.997226
1.41646,0.997235
1.41686,0.997244
1.41725,0.997252
1.41765,0.997261
1.41804,0.99727
1.41844,0.997278
1.41883,0.997287
1.41922,0.997295
1.41962,0.997304
1.42001,0.997312
1.42041,0.997321
1.4208,0.997329
1.4212,0.997338
1.42159,0.997346
1.42199,0.997354
1.42238,0.997363
1.42278,0.997371
1.42317,0.997379
1.42356,0.997388
1.42396,0.997396
1.42435,0.997404
1.42475,0.997412
1.42514,0.99742
1.42554,0.997429
1.42593,0.997437
1.42633,0.997445
1.42672,0.997453
1.42712,0.997461
1.42751,0.997469
1.4279,0.997477
1.4283,0.997485
1.42869,0.997493
1.42909,0.997501
1.42948,0.997509
1.42988,0.997517
1.43027,0.997525
1.43067,0.997532
1.43106,0.99754
1.43146,0.997548
1.43185,0.997556
1.43224,0.997564
1.43264,0.997571
1.43303,0.997579
1.43343,0.997587
1.43382,0.997594
1.43422,0.997602
1.43461,0.99761
1.43501,0.997617
1.4354,0.997625
1.4358,0.997632
1.43619,0.99764
1.43658,0.997647
1.43698,0.997655
1.43737,0.997662
1.43777,0.99767
1.43816,0.997677
1.43856,0.997685
1.43895,0.997692
1.43935,0.997699
1.43974,0.997707
1.44014,0.997714
1.44053,0.997721
1.44092,0.997729
1.44132,0.997736
1.44171,0.997743
1.44211,0.99775
1.4425,0.997758
1.4429,0.997765
1.44329,0.997772
1.44369,0.997779
1.44408,0.997786
1.44448,0.997793
1.44487,0.9978
1.44526,0.997807
1.44566,0.997814
1.44605,0.997821
1.44645,0.997828
1.44684,0.997835
1.44724,0.997842
1.44763,0.997849
1.44803,0.997856
1.44842,0.997863
1.44882,0.99787
1.44921,0.997877
1.4496,0.997883
1.45,0.99789
1.45039,0.997897
1.45079,0.997904
1.45118,0.997911
1.45158,0.997917
1.45197,0.997924
1.45237,0.997931
1.45276,0.997937
1.45316,0.997944
1.45355,0.997951
1.45394,0.997957
1.45434,0.997964
1.45473,0.99797
1.45513,0.997977
1.45552,0.997983
1.45592,0.99799
1.45631,0.997996
1.45671,0.998003
1.4571,0.998009
1.4575,0.998016
1.45789,0.998022
1.45828,0.998029
1.45868,0.998035
1.45907,0.998041
1.45947,0.998048
1.45986,0.998054
1.46026,0.99806
1.46065,0.998067
1.46105,0.998073
1.46144,0.998079
1.46184,0.998085
1.46223,0.998091
1.46263,0.998098
1.46302,0.998104
1.46341,0.99811
1.46381,0.998116
1.4642,0.998122
1.4646,0.998128
1.46499,0.998134
1.46539,0.99814
1.46578,0.998147
1.46618,0.998153
1.46657,0.998159
1.46697,0.998165
1.46736,0.99817
1.46775,0.998176
1.46815,0.998182
1.46854,0.998188
1.46894,0.998194
1.46933,0.9982
1.46973,0.998206
1.47012,0.998212
1.47052,0.998218
1.47091,0.998223
1.47131,0.998229
1.4717,0.998235
1.47209,0.998241
1.47249,0.998246
1.47288,0.998252
1.47328,0.998258
1.47367,0.998264
1.47407,0.998269
1.47446,0.998275
1.47486,0.998281
1.47525,0.998286
1.47565,0.998292
1.47604,0.998297
1.47643,0.998303
1.47683,0.998309
1.47722,0.998314
1.47762,0.99832
1.47801,0.998325
1.47841,0.998331
1.4788,0.998336
1.4792,0.998341
1.47959,0.998347
1.47999,0.998352
1.48038,0.998358
1.48077,0.998363
1.48117,0.998369
1.48156,0.998374
1.48196,0.998379
1.48235,0.998385
1.48275,0.99839
1.48314,0.998395
1.48354,0.9984
1.48393,0.998406
1.48433,0.998411
1.48472,0.998416
1.48511,0.998421
1.48551,0.998427
1.4859,0.998432
1.4863,0.998437
1.48669,0.998442
1.48709,0.998447
1.48748,0.998452
1.48788,0.998457
1.48827,0.998462
1.48867,0.998468
1.48906,0.998473
1.48945,0.998478
1.48985,0.998483
1.49024,0.998488
1.49064,0.998493
1.49103,0.998498
1.49143,0.998503
1.49182,0.998508
1.49222,0.998513
1.49261,0.998517
1.49301,0.998522
1.4934,0.998527
1.49379,0.998532
1.49419,0.998537
1.49458,0.998542
1.49498,0.998547
1.49537,0.998551
1.49577,0.998556
1.49616,0.998561
1.49656,0.998566
1.49695,0.998571
1.49735,0.998575
1.49774,0.99858
1.49813,0.998585
1.49853,0.998589
1.49892,0.998594
1.49932,0.998599
1.49971,0.998603
1.50011,0.998608
1.5005,0.998613
1.5009,0.998617
1.50129,0.998622
1.50169,0.998627
1.50208,0.998631
1.50247,0.998636
1.50287,0.99864
1.50326,0.998645
1.50366,0.998649
1.50405,0.998654
1.50445,0.998658
1.50484,0.998663
1.50524,0.998667
1.50563,0.998672
1.50603,0.998676
1.50642,0.998681
1.50681,0.998685
1.50721,0.998689
1.5076,0.998694
1.508,0.998698
1.50839,0.998702
1.50879,0.998707
1.50918,0.998711
1.50958,0.998715
1.50997,0.99872
1.51037,0.998724
1.51076,0.998728
1.51115,0.998732
1.51155,0.998737
1.51194,0.998741
1.51234,0.998745
1.51273,0.998749
1.51313,0.998754
1.51352,0.998758
1.51392,0.998762
1.51431,0.998766
1.51471,0.99877
1.5151,0.998774
1.5155,0.998778
1.51589,0.998783
1.51628,0.998787
1.51668,0.998791
1.51707,0.998795
1.51747,0.998799
1.51786,0.998803
1.51826,0.998807
1.51865,0.998811
1.51905,0.998815
1.51944,0.998819
1.51984,0.998823
1.52023,0.998827
1.52062,0.998831
1.52102,0.998835
1.52141,0.998839
1.52181,0.998843
1.5222,0.998847
1.5226,0.99885
1.52299,0.998854
1.52339,0.998858
1.52378,0.998862
1.52418,0.998866
1.52457,0.99887
1.52496,0.998874
1.52536,0.998877
1.52575,0.998881
1.52615,0.998885
1.52654,0.998889
1.52694,0.998892
1.52733,0.998896
1.52773,0.9989
1.52812,0.998904
1.52852,0.998907
1.52891,0.998911
1.5293,0.998915
1.5297,0.998918
1.53009,0.998922
1.53049,0.998926
1.53088,0.998929
1.53128,0.998933
1.53167,0.998937
1.53207,0.99894
1.53246,0.998944
1.53286,0.998947
1.53325,0.998951
1.53364,0.998955
1.53404,0.998958
1.53443,0.998962
1.53483,0.998965
1.53522,0.998969
1.53562,0.998972
1.53601,0.998976
1.53641,0.998979
1.5368,0.998983
1.5372,0.998986
1.53759,0.99899
1.53798,0.998993
1.53838,0.998997
1.53877,0.999
1.53917,0.999003
1.53956,0.999007
1.53996,0.99901
1.54035,0.999014
1.54075,0.999017
1.54114,0.99902
1.54154,0.999024
1.54193,0.999027
1.54232,0.99903
1.54272,0.999034
1.54311,0.999037
1.54351,0.99904
1.5439,0.999043
1.5443,0.999047
1.54469,0.99905
1.54509,0.999053
1.54548,0.999056
1.54588,0.99906
1.54627,0.999063
1.54666,0.999066
1.54706,0.999069
1.54745,0.999073
1.54785,0.999076
1.54824,0.999079
1.54864,0.999082
1.54903,0.999085
1.54943,0.999088
1.54982,0.999091
1.55022,0.999095
1.55061,0.999098
1.551,0.999101
1.5514,0.999104
1.55179,0.999107
1.55219,0.99911
1.55258,0.999113
1.55298,0.999116
1.55337,0.999119
1.55377,0.999122
1.55416,0.999125
1.55456,0.999128
1.55495,0.999131
1.55534,0.999134
1.55574,0.999137
1.55613,0.99914
1.55653,0.999143
1.55692,0.999146
1.55732,0.999149
1.55771,0.999152
1.55811,0.999155
1.5585,0.999158
1.5589,0.999161
1.55929,0.999164
1.55968,0.999167
1.56008,0.999169
1.56047,0.999172
1.56087,0.999175
1.56126,0.999178
1.56166,0.999181
1.56205,0.999184
1.56245,0.999187
1.56284,0.999189
1.56324,0.999192
1.56363,0.999195
1.56402,0.999198
1.56442,0.999201
1.56481,0.999203
1.56521,0.999206
1.5656,0.999209
1.566,0.999212
1.56639,0.999214
1.56679,0.999217
1.56718,0.99922
1.56758,0.999222
1.56797,0.999225
1.56837,0.999228
1.56876,0.999231
1.56915,0.999233
1.56955,0.999236
1.56994,0.999239
1.57034,0.999241
1.57073,0.999244
1.57113,0.999246
1.57152,0.999249
1.57192,0.999252
1.57231,0.999254
1.57271,0.999257
1.5731,0.999259
1.57349,0.999262
1.57389,0.999265
1.57428,0.999267
1.57468,0.99927
1.57507,0.999272
1.57547,0.999275
1.57586,0.999277
1.57626,0.99928
1.57665,0.999282
1.57705,0.999285
1.57744,0.999287
1.57783,0.99929
1.57823,0.999292
1.57862,0.999295
1.57902,0.999297
1.57941,0.9993
1.57981,0.999302
1.5802,0.999305
1.5806,0.999307
1.58099,0.99931
1.58139,0.999312
1.58178,0.999314
1.58217,0.999317
1.58257,0.999319
1.58296,0.999322
1.58336,0.999324
1.58375,0.999326
1.58415,0.999329
1.58454,0.999331
1.58494,0.999333
1.58533,0.999336
1.58573,0.999338
1.58612,0.99934
1.58651,0.999343
1.58691,0.999345
1.5873,0.999347
1.5877,0.99935
1.58809,0.999352
1.58849,0.999354
1.58888,0.999356
1.58928,0.999359
1.58967,0.999361
1.59007,0.999363
1.59046,0.999365
1.59085,0.999368
1.59125,0.99937
1.59164,0.999372
1.59204,0.999374
1.59243,0.999377
1.59283,0.999379
1.59322,0.999381
1.59362,0.999383
1.59401,0.999385
1.59441,0.999388
1.5948,0.99939
1.59519,0.999392
1.59559,0.999394
1.59598,0.999396
1.59638,0.999398
1.59677,0.9994
1.59717,0.999403
1.59756,0.999405
1.59796,0.999407
1.59835,0.999409
1.59875,0.999411
1.59914,0.999413
1.59953,0.999415
1.59993,0.999417
1.60032,0.999419
1.60072,0.999421
1.60111,0.999423
1.60151,0.999425
1.6019,0.999427
1.6023,0.999429
1.60269,0.999432
1.60309,0.999434
1.60348,0.999436
1.60387,0.999438
1.60427,0.99944
1.60466,0.999442
1.60506,0.999444
1.60545,0.999445
1.60585,0.999447
1.60624,0.999449
1.60664,0.999451
1.60703,0.999453
1.60743,0.999455
1.60782,0.999457
1.60821,0.999459
1.60861,0.999461
1.609,0.999463
1.6094,0.999465
1.60979,0.999467
1.61019,0.999469
1.61058,0.999471
1.61098,0.999473
1.61137,0.999474
1.61177,0.999476
1.61216,0.999478
1.61255,0.99948
1.61295,0.999482
1.61334,0.999484
1.61374,0.999486
1.61413,0.999487
1.61453,0.999489
1.61492,0.999491
1.61532,0.999493
1.61571,0.999495
1.61611,0.999497
1.6165,0.999498
1.61689,0.9995
1.61729,0.999502
1.61768,0.999504
1.61808,0.999505
1.61847,0.999507
1.61887,0.999509
1.61926,0.999511
1.61966,0.999513
1.62005,0.999514
1.62045,0.999516
1.62084,0.999518
1.62124,0.999519
1.62163,0.999521
1.62202,0.999523
1.62242,0.999525
1.62281,0.999526
1.62321,0.999528
1.6236,0.99953
1.624,0.999531
1.62439,0.999533
1.62479,0.999535
1.62518,0.999537
1.62558,0.999538
1.62597,0.99954
1.62636,0.999541
1.62676,0.999543
1.62715,0.999545
1.62755,0.999546
1.62794,0.999548
1.62834,0.99955
1.62873,0.999551
1.62913,0.999553
1.62952,0.999555
1.62992,0.999556
1.63031,0.999558
1.6307,0.999559
1.6311,0.999561
1.63149,0.999563
1.63189,0.999564
1.63228,0.999566
1.63268,0.999567
1.63307,0.999569
1.63347,0.99957
1.63386,0.999572
1.63426,0.999574
1.63465,0.999575
