r2,N_ipsat
30.5273,0.972269
30.5494,0.972336
30.5715,0.972403
30.5936,0.97247
30.6158,0.972537
30.6379,0.972604
30.6601,0.97267
30.6822,0.972736
30.7044,0.972802
30.7265,0.972869
30.7487,0.972934
30.7709,0.973
30.7931,0.973066
30.8153,0.973131
30.8375,0.973197
30.8598,0.973262
30.882,0.973327
30.9042,0.973392
30.9265,0.973457
30.9487,0.973522
30.971,0.973586
30.9932,0.973651
31.0155,0.973715
31.0378,0.973779
31.0601,0.973843
31.0824,0.973907
31.1047,0.973971
31.127,0.974034
31.1494,0.974098
31.1717,0.974161
31.194,0.974224
31.2164,0.974287
31.2387,0.97435
31.2611,0.974413
31.2835,0.974476
31.3058,0.974538
31.3282,0.974601
31.3506,0.974663
31.373,0.974725
31.3955,0.974787
31.4179,0.974849
31.4403,0.974911
31.4627,0.974973
31.4852,0.975034
31.5076,0.975096
31.5301,0.975157
31.5526,0.975218
31.575,0.975279
31.5975,0.97534
31.62,0.975401
31.6425,0.975461
31.665,0.975522
31.6875,0.975582
31.7101,0.975642
31.7326,0.975702
31.7551,0.975762
31.7777,0.975822
31.8003,0.975882
31.8228,0.975942
31.8454,0.976001
31.868,0.97606
31.8906,0.97612
31.9132,0.976179
31.9358,0.976238
31.9584,0.976297
31.981,0.976355
32.0036,0.976414
32.0263,0.976472
32.0489,0.976531
32.0716,0.976589
32.0942,0.976647
32.1169,0.976705
32.1396,0.976763
32.1623,0.97682
32.1849,0.976878
32.2076,0.976936
32.2304,0.976993
32.2531,0.97705
32.2758,0.977107
32.2985,0.977164
32.3213,0.977221
32.344,0.977278
32.3668,0.977334
32.3895,0.977391
32.4123,0.977447
32.4351,0.977504
32.4579,0.97756
32.4807,0.977616
32.5035,0.977672
32.5263,0.977727
32.5491,0.977783
32.572,0.977839
32.5948,0.977894
32.6176,0.977949
32.6405,0.978004
32.6633,0.97806
32.6862,0.978114
32.7091,0.978169
32.732,0.978224
32.7549,0.978279
32.7778,0.978333
32.8007,0.978387
32.8236,0.978442
32.8465,0.978496
32.8695,0.97855
32.8924,0.978604
32.9153,0.978657
32.9383,0.978711
32.9613,0.978765
32.9842,0.978818
33.0072,0.978871
33.0302,0.978924
33.0532,0.978977
33.0762,0.97903
33.0992,0.979083
33.1223,0.979136
33.1453,0.979189
33.1683,0.979241
33.1914,0.979293
33.2144,0.979346
33.2375,0.979398
33.2605,0.97945
33.2836,0.979502
33.3067,0.979554
33.3298,0.979605
33.3529,0.979657
33.376,0.979708
33.3991,0.97976
33.4223,0.979811
33.4454,0.979862
33.4685,0.979913
33.4917,0.979964
33.5148,0.980015
33.538,0.980066
33.5612,0.980116
33.5844,0.980167
33.6075,0.980217
33.6307,0.980267
33.6539,0.980317
33.6772,0.980367
33.7004,0.980417
33.7236,0.980467
33.7468,0.980517
33.7701,0.980566
33.7933,0.980616
33.8166,0.980665
33.8399,0.980714
33.8632,0.980763
33.8864,0.980813
33.9097,0.980861
33.933,0.98091
33.9563,0.980959
33.9797,0.981008
34.003,0.981056
34.0263,0.981104
34.0497,0.981153
34.073,0.981201
34.0964,0.981249
34.1197,0.981297
34.1431,0.981345
34.1665,0.981393
34.1899,0.98144
34.2133,0.981488
34.2367,0.981535
34.2601,0.981582
34.2835,0.98163
34.3069,0.981677
34.3304,0.981724
34.3538,0.981771
34.3773,0.981818
34.4007,0.981864
34.4242,0.981911
34.4477,0.981957
34.4712,0.982004
34.4947,0.98205
34.5182,0.982096
34.5417,0.982142
34.5652,0.982188
34.5887,0.982234
34.6123,0.98228
34.6358,0.982325
34.6593,0.982371
34.6829,0.982416
34.7065,0.982462
34.73,0.982507
34.7536,0.982552
34.7772,0.982597
34.8008,0.982642
34.8244,0.982687
34.848,0.982732
34.8716,0.982776
34.8953,0.982821
34.9189,0.982865
34.9426,0.98291
34.9662,0.982954
34.9899,0.982998
35.0135,0.983042
35.0372,0.983086
35.0609,0.98313
35.0846,0.983174
35.1083,0.983217
35.132,0.983261
35.1557,0.983304
35.1795,0.983348
35.2032,0.983391
35.2269,0.983434
35.2507,0.983477
35.2744,0.98352
35.2982,0.983563
35.322,0.983606
35.3458,0.983649
35.3695,0.983691
35.3933,0.983734
35.4171,0.983776
35.441,0.983818
35.4648,0.98386
35.4886,0.983903
35.5124,0.983945
35.5363,0.983986
35.5601,0.984028
35.584,0.98407
35.6079,0.984112
35.6318,0.984153
35.6556,0.984195
35.6795,0.984236
35.7034,0.984277
35.7273,0.984318
35.7513,0.984359
35.7752,0.9844
35.7991,0.984441
35.8231,0.984482
35.847,0.984523
35.871,0.984563
35.8949,0.984604
35.9189,0.984644
35.9429,0.984684
35.9669,0.984725
35.9909,0.984765
36.0149,0.984805
36.0389,0.984845
36.0629,0.984884
36.0869,0.984924
36.111,0.984964
36.135,0.985003
36.1591,0.985043
36.1831,0.985082
36.2072,0.985122
36.2313,0.985161
36.2554,0.9852
36.2795,0.985239
36.3036,0.985278
36.3277,0.985317
36.3518,0.985355
36.3759,0.985394
36.4001,0.985433
36.4242,0.985471
36.4484,0.98551
36.4725,0.985548
36.4967,0.985586
36.5208,0.985624
36.545,0.985662
36.5692,0.9857
36.5934,0.985738
36.6176,0.985776
36.6418,0.985814
36.6661,0.985851
36.6903,0.985889
36.7145,0.985926
36.7388,0.985963
36.763,0.986001
36.7873,0.986038
36.8116,0.986075
36.8358,0.986112
36.8601,0.986149
36.8844,0.986186
36.9087,0.986222
36.933,0.986259
36.9573,0.986296
36.9817,0.986332
37.006,0.986368
37.0303,0.986405
37.0547,0.986441
37.0791,0.986477
37.1034,0.986513
37.1278,0.986549
37.1522,0.986585
37.1766,0.986621
37.201,0.986657
37.2254,0.986692
37.2498,0.986728
37.2742,0.986763
37.2986,0.986799
37.3231,0.986834
37.3475,0.986869
37.372,0.986904
37.3964,0.986939
37.4209,0.986974
37.4454,0.987009
37.4699,0.987044
37.4944,0.987079
37.5189,0.987113
37.5434,0.987148
37.5679,0.987182
37.5924,0.987217
37.6169,0.987251
37.6415,0.987285
37.666,0.98732
37.6906,0.987354
37.7152,0.987388
37.7397,0.987421
37.7643,0.987455
37.7889,0.987489
37.8135,0.987523
37.8381,0.987556
37.8627,0.98759
37.8873,0.987623
37.912,0.987657
37.9366,0.98769
37.9613,0.987723
37.9859,0.987756
38.0106,0.987789
38.0352,0.987822
38.0599,0.987855
38.0846,0.987888
38.1093,0.987921
38.134,0.987953
38.1587,0.987986
38.1834,0.988018
38.2082,0.988051
38.2329,0.988083
38.2576,0.988115
38.2824,0.988148
38.3071,0.98818
38.3319,0.988212
38.3567,0.988244
38.3815,0.988275
38.4062,0.988307
38.431,0.988339
38.4559,0.988371
38.4807,0.988402
38.5055,0.988434
38.5303,0.988465
38.5552,0.988496
38.58,0.988528
38.6049,0.988559
38.6297,0.98859
38.6546,0.988621
38.6795,0.988652
38.7044,0.988683
38.7292,0.988714
38.7541,0.988745
38.7791,0.988775
38.804,0.988806
38.8289,0.988836
38.8538,0.988867
38.8788,0.988897
38.9037,0.988927
38.9287,0.988958
38.9536,0.988988
38.9786,0.989018
39.0036,0.989048
39.0286,0.989078
39.0536,0.989108
39.0786,0.989138
39.1036,0.989167
39.1286,0.989197
39.1537,0.989227
39.1787,0.989256
39.2037,0.989286
39.2288,0.989315
39.2539,0.989344
39.2789,0.989373
39.304,0.989403
39.3291,0.989432
39.3542,0.989461
39.3793,0.98949
39.4044,0.989518
39.4295,0.989547
39.4546,0.989576
39.4798,0.989605
39.5049,0.989633
39.5301,0.989662
39.5552,0.98969
39.5804,0.989719
39.6056,0.989747
39.6308,0.989775
39.6559,0.989803
39.6811,0.989831
39.7063,0.989859
39.7316,0.989887
39.7568,0.989915
39.782,0.989943
39.8073,0.989971
39.8325,0.989999
39.8578,0.990026
39.883,0.990054
39.9083,0.990081
39.9336,0.990109
39.9588,0.990136
39.9841,0.990163
40.0094,0.990191
40.0348,0.990218
40.0601,0.990245
40.0854,0.990272
40.1107,0.990299
40.1361,0.990326
40.1614,0.990353
40.1868,0.990379
40.2121,0.990406
40.2375,0.990433
40.2629,0.990459
40.2883,0.990486
40.3137,0.990512
40.3391,0.990539
40.3645,0.990565
40.3899,0.990591
40.4154,0.990617
40.4408,0.990643
40.4662,0.990669
40.4917,0.990695
40.5172,0.990721
40.5426,0.990747
40.5681,0.990773
40.5936,0.990799
40.6191,0.990824
40.6446,0.99085
40.6701,0.990875
40.6956,0.990901
40.7211,0.990926
40.7467,0.990952
40.7722,0.990977
40.7978,0.991002
40.8233,0.991027
40.8489,0.991052
40.8745,0.991077
40.9001,0.991102
40.9256,0.991127
40.9512,0.991152
40.9768,0.991177
41.0025,0.991202
41.0281,0.991226
41.0537,0.991251
41.0794,0.991275
41.105,0.9913
41.1307,0.991324
41.1563,0.991349
41.182,0.991373
41.2077,0.991397
41.2334,0.991421
41.259,0.991445
41.2847,0.99147
41.3105,0.991494
41.3362,0.991517
41.3619,0.991541
41.3876,0.991565
41.4134,0.991589
41.4391,0.991613
41.4649,0.991636
41.4907,0.99166
41.5164,0.991683
41.5422,0.991707
41.568,0.99173
41.5938,0.991753
41.6196,0.991777
41.6454,0.9918
41.6712,0.991823
41.6971,0.991846
41.7229,0.991869
41.7488,0.991892
41.7746,0.991915
41.8005,0.991938
41.8263,0.991961
41.8522,0.991984
41.8781,0.992006
41.904,0.992029
41.9299,0.992052
41.9558,0.992074
41.9817,0.992097
42.0077,0.992119
42.0336,0.992141
42.0595,0.992164
42.0855,0.992186
42.1114,0.992208
42.1374,0.99223
42.1634,0.992252
42.1894,0.992274
42.2154,0.992296
42.2414,0.992318
42.2674,0.99234
42.2934,0.992362
42.3194,0.992383
42.3454,0.992405
42.3715,0.992427
42.3975,0.992448
42.4236,0.99247
42.4496,0.992491
42.4757,0.992513
42.5018,0.992534
42.5279,0.992555
42.554,0.992577
42.5801,0.992598
42.6062,0.992619
42.6323,0.99264
42.6584,0.992661
42.6845,0.992682
42.7107,0.992703
42.7368,0.992724
42.763,0.992745
42.7892,0.992765
42.8153,0.992786
42.8415,0.992807
42.8677,0.992827
42.8939,0.992848
42.9201,0.992868
42.9463,0.992889
42.9726,0.992909
42.9988,0.99293
43.025,0.99295
43.0513,0.99297
43.0775,0.99299
43.1038,0.99301
43.1301,0.993031
43.1563,0.993051
43.1826,0.993071
43.2089,0.99309
43.2352,0.99311
43.2615,0.99313
43.2878,0.99315
43.3142,0.99317
43.3405,0.993189
43.3669,0.993209
43.3932,0.993229
43.4196,0.993248
43.4459,0.993268
43.4723,0.993287
43.4987,0.993306
43.5251,0.993326
43.5515,0.993345
43.5779,0.993364
43.6043,0.993383
43.6307,0.993402
43.6571,0.993421
43.6836,0.99344
43.71,0.993459
43.7365,0.993478
43.7629,0.993497
43.7894,0.993516
43.8159,0.993535
43.8424,0.993554
43.8689,0.993572
43.8954,0.993591
43.9219,0.993609
43.9484,0.993628
43.9749,0.993646
44.0015,0.993665
44.028,0.993683
44.0546,0.993702
44.0811,0.99372
44.1077,0.993738
44.1343,0.993756
44.1608,0.993775
44.1874,0.993793
44.214,0.993811
44.2406,0.993829
44.2673,0.993847
44.2939,0.993865
44.3205,0.993882
44.3471,0.9939
44.3738,0.993918
44.4004,0.993936
44.4271,0.993953
44.4538,0.993971
44.4805,0.993989
44.5071,0.994006
44.5338,0.994024
44.5605,0.994041
44.5873,0.994059
44.614,0.994076
44.6407,0.994093
44.6674,0.99411
44.6942,0.994128
44.7209,0.994145
44.7477,0.994162
44.7745,0.994179
44.8012,0.994196
44.828,0.994213
44.8548,0.99423
44.8816,0.994247
44.9084,0.994264
44.9352,0.994281
44.962,0.994297
44.9889,0.994314
45.0157,0.994331
45.0426,0.994347
45.0694,0.994364
45.0963,0.994381
45.1231,0.994397
45.15,0.994414
45.1769,0.99443
45.2038,0.994446
45.2307,0.994463
45.2576,0.994479
45.2845,0.994495
45.3115,0.994512
45.3384,0.994528
45.3653,0.994544
45.3923,0.99456
45.4192,0.994576
45.4462,0.994592
45.4732,0.994608
45.5002,0.994624
45.5272,0.99464
45.5542,0.994655
45.5812,0.994671
45.6082,0.994687
45.6352,0.994703
45.6622,0.994718
45.6893,0.994734
45.7163,0.99475
45.7434,0.994765
45.7704,0.994781
45.7975,0.994796
45.8246,0.994811
45.8517,0.994827
45.8788,0.994842
45.9059,0.994857
45.933,0.994873
45.9601,0.994888
45.9872,0.994903
46.0144,0.994918
46.0415,0.994933
46.0687,0.994948
46.0958,0.994963
46.123,0.994978
46.1502,0.994993
46.1773,0.995008
46.2045,0.995023
46.2317,0.995038
46.2589,0.995052
46.2862,0.995067
46.3134,0.995082
46.3406,0.995096
46.3678,0.995111
46.3951,0.995126
46.4223,0.99514
46.4496,0.995155
46.4769,0.995169
46.5042,0.995183
46.5314,0.995198
46.5587,0.995212
46.586,0.995226
46.6134,0.995241
46.6407,0.995255
46.668,0.995269
46.6953,0.995283
46.7227,0.995297
46.75,0.995311
46.7774,0.995325
46.8048,0.995339
46.8321,0.995353
46.8595,0.995367
46.8869,0.995381
46.9143,0.995395
46.9417,0.995409
46.9691,0.995423
46.9965,0.995436
47.024,0.99545
47.0514,0.995464
47.0789,0.995477
47.1063,0.995491
47.1338,0.995504
47.1612,0.995518
47.1887,0.995531
47.2162,0.995545
47.2437,0.995558
47.2712,0.995571
47.2987,0.995585
47.3262,0.995598
47.3538,0.995611
47.3813,0.995625
47.4088,0.995638
47.4364,0.995651
47.464,0.995664
47.4915,0.995677
47.5191,0.99569
47.5467,0.995703
47.5743,0.995716
47.6019,0.995729
47.6295,0.995742
47.6571,0.995755
47.6847,0.995768
47.7123,0.99578
47.74,0.995793
47.7676,0.995806
47.7953,0.995818
47.8229,0.995831
47.8506,0.995844
47.8783,0.995856
47.906,0.995869
47.9337,0.995881
47.9614,0.995894
47.9891,0.995906
48.0168,0.995919
48.0445,0.995931
48.0723,0.995943
48.1,0.995956
48.1278,0.995968
48.1555,0.99598
48.1833,0.995992
48.2111,0.996005
48.2389,0.996017
48.2666,0.996029
48.2944,0.996041
48.3223,0.996053
48.3501,0.996065
48.3779,0.996077
48.4057,0.996089
48.4336,0.996101
48.4614,0.996113
48.4893,0.996124
48.5171,0.996136
48.545,0.996148
48.5729,0.99616
48.6008,0.996171
48.6287,0.996183
48.6566,0.996195
48.6845,0.996206
48.7124,0.996218
48.7403,0.996229
48.7683,0.996241
48.7962,0.996252
48.8241,0.996264
48.8521,0.996275
48.8801,0.996287
48.908,0.996298
48.936,0.996309
48.964,0.996321
48.992,0.996332
49.02,0.996343
49.048,0.996354
49.0761,0.996366
49.1041,0.996377
49.1321,0.996388
49.1602,0.996399
49.1882,0.99641
49.2163,0.996421
49.2444,0.996432
49.2724,0.996443
49.3005,0.996454
49.3286,0.996465
49.3567,0.996476
49.3848,0.996486
49.413,0.996497
49.4411,0.996508
49.4692,0.996519
49.4974,0.996529
49.5255,0.99654
49.5537,0.996551
49.5818,0.996561
49.61,0.996572
49.6382,0.996582
49.6664,0.996593
49.6946,0.996604
49.7228,0.996614
49.751,0.996624
49.7792,0.996635
49.8075,0.996645
49.8357,0.996656
49.864,0.996666
49.8922,0.996676
49.9205,0.996686
49.9487,0.996697
49.977,0.996707
50.0053,0.996717
50.0336,0.996727
50.0619,0.996737
50.0902,0.996747
50.1185,0.996758
50.1469,0.996768
50.1752,0.996778
50.2035,0.996788
50.2319,0.996798
50.2603,0.996807
50.2886,0.996817
50.317,0.996827
50.3454,0.996837
50.3738,0.996847
50.4022,0.996857
50.4306,0.996866
50.459,0.996876
50.4874,0.996886
50.5159,0.996896
50.5443,0.996905
50.5727,0.996915
50.6012,0.996924
50.6297,0.996934
50.6581,0.996944
50.6866,0.996953
50.7151,0.996963
50.7436,0.996972
50.7721,0.996981
50.8006,0.996991
50.8291,0.997
50.8577,0.99701
50.8862,0.997019
50.9147,0.997028
50.9433,0.997037
50.9718,0.997047
51.0004,0.997056
51.029,0.997065
51.0576,0.997074
51.0862,0.997083
51.1148,0.997093
51.1434,0.997102
51.172,0.997111
51.2006,0.99712
51.2292,0.997129
51.2579,0.997138
51.2865,0.997147
51.3152,0.997156
51.3438,0.997165
51.3725,0.997173
51.4012,0.997182
51.4299,0.997191
51.4586,0.9972
51.4873,0.997209
51.516,0.997218
51.5447,0.997226
51.5734,0.997235
51.6022,0.997244
51.6309,0.997252
51.6597,0.997261
51.6884,0.99727
51.7172,0.997278
51.746,0.997287
51.7747,0.997295
51.8035,0.997304
51.8323,0.997312
51.8611,0.997321
51.89,0.997329
51.9188,0.997338
51.9476,0.997346
51.9765,0.997354
52.0053,0.997363
52.0342,0.997371
52.063,0.997379
52.0919,0.997388
52.1208,0.997396
52.1497,0.997404
52.1786,0.997412
52.2075,0.99742
52.2364,0.997429
52.2653,0.997437
52.2942,0.997445
52.3232,0.997453
52.3521,0.997461
52.381,0.997469
52.41,0.997477
52.439,0.997485
52.4679,0.997493
52.4969,0.997501
52.5259,0.997509
52.5549,0.997517
52.5839,0.997525
52.6129,0.997532
52.642,0.99754
52.671,0.997548
52.7,0.997556
52.7291,0.997564
52.7581,0.997571
52.7872,0.997579
52.8163,0.997587
52.8454,0.997594
52.8744,0.997602
52.9035,0.99761
52.9326,0.997617
52.9618,0.997625
52.9909,0.997632
53.02,0.99764
53.0491,0.997647
53.0783,0.997655
53.1074,0.997662
53.1366,0.99767
53.1658,0.997677
53.1949,0.997685
53.2241,0.997692
53.2533,0.997699
53.2825,0.997707
53.3117,0.997714
53.3409,0.997721
53.3702,0.997729
53.3994,0.997736
53.4286,0.997743
53.4579,0.99775
53.4871,0.997758
53.5164,0.997765
53.5457,0.997772
53.5749,0.997779
53.6042,0.997786
53.6335,0.997793
53.6628,0.9978
53.6921,0.997807
53.7215,0.997814
53.7508,0.997821
53.7801,0.997828
53.8095,0.997835
53.8388,0.997842
53.8682,0.997849
53.8975,0.997856
53.9269,0.997863
53.9563,0.99787
53.9857,0.997877
54.0151,0.997883
54.0445,0.99789
54.0739,0.997897
54.1033,0.997904
54.1328,0.997911
54.1622,0.997917
54.1917,0.997924
54.2211,0.997931
54.2506,0.997937
54.2801,0.997944
54.3095,0.997951
54.339,0.997957
54.3685,0.997964
54.398,0.99797
54.4275,0.997977
54.4571,0.997983
54.4866,0.99799
54.5161,0.997996
54.5457,0.998003
54.5752,0.998009
54.6048,0.998016
54.6343,0.998022
54.6639,0.998029
54.6935,0.998035
54.7231,0.998041
54.7527,0.998048
54.7823,0.998054
54.8119,0.99806
54.8415,0.998067
54.8712,0.998073
54.9008,0.998079
54.9305,0.998085
54.9601,0.998091
54.9898,0.998098
55.0194,0.998104
55.0491,0.99811
55.0788,0.998116
55.1085,0.998122
55.1382,0.998128
55.1679,0.998134
55.1976,0.99814
55.2274,0.998147
55.2571,0.998153
55.2868,0.998159
55.3166,0.998165
55.3464,0.99817
55.3761,0.998176
55.4059,0.998182
55.4357,0.998188
55.4655,0.998194
55.4953,0.9982
55.5251,0.998206
55.5549,0.998212
55.5847,0.998218
55.6146,0.998223
55.6444,0.998229
55.6742,0.998235
55.7041,0.998241
55.734,0.998246
55.7638,0.998252
55.7937,0.998258
55.8236,0.998264
55.8535,0.998269
55.8834,0.998275
55.9133,0.998281
55.9432,0.998286
55.9732,0.998292
56.0031,0.998297
56.033,0.998303
56.063,0.998309
56.093,0.998314
56.1229,0.99832
56.1529,0.998325
56.1829,0.998331
56.2129,0.998336
56.2429,0.998341
56.2729,0.998347
56.3029,0.998352
56.3329,0.998358
56.363,0.998363
56.393,0.998369
56.423,0.998374
56.4531,0.998379
56.4832,0.998385
56.5132,0.99839
56.5433,0.998395
56.5734,0.9984
56.6035,0.998406
56.6336,0.998411
56.6637,0.998416
56.6938,0.998421
56.724,0.998427
56.7541,0.998432
56.7842,0.998437
56.8144,0.998442
56.8446,0.998447
56.8747,0.998452
56.9049,0.998457
56.9351,0.998462
56.9653,0.998468
56.9955,0.998473
57.0257,0.998478
57.0559,0.998483
57.0861,0.998488
57.1163,0.998493
57.1466,0.998498
57.1768,0.998503
57.2071,0.998508
57.2374,0.998513
57.2676,0.998517
57.2979,0.998522
57.3282,0.998527
57.3585,0.998532
57.3888,0.998537
57.4191,0.998542
57.4494,0.998547
57.4798,0.998551
57.5101,0.998556
57.5404,0.998561
57.5708,0.998566
57.6011,0.998571
57.6315,0.998575
57.6619,0.99858
57.6923,0.998585
57.7227,0.998589
57.7531,0.998594
57.7835,0.998599
57.8139,0.998603
57.8443,0.998608
57.8747,0.998613
57.9052,0.998617
57.9356,0.998622
57.9661,0.998627
57.9966,0.998631
58.027,0.998636
58.0575,0.99864
58.088,0.998645
58.1185,0.998649
58.149,0.998654
58.1795,0.998658
58.21,0.998663
58.2406,0.998667
58.2711,0.998672
58.3016,0.998676
58.3322,0.998681
58.3627,0.998685
58.3933,0.998689
58.4239,0.998694
58.4545,0.998698
58.4851,0.998702
58.5157,0.998707
58.5463,0.998711
58.5769,0.998715
58.6075,0.99872
58.6381,0.998724
58.6688,0.998728
58.6994,0.998732
58.7301,0.998737
58.7608,0.998741
58.7914,0.998745
58.8221,0.998749
58.8528,0.998754
58.8835,0.998758
58.9142,0.998762
58.9449,0.998766
58.9756,0.99877
59.0064,0.998774
59.0371,0.998778
59.0678,0.998783
59.0986,0.998787
59.1293,0.998791
59.1601,0.998795
59.1909,0.998799
59.2217,0.998803
59.2525,0.998807
59.2833,0.998811
59.3141,0.998815
59.3449,0.998819
59.3757,0.998823
59.4065,0.998827
59.4374,0.998831
59.4682,0.998835
59.4991,0.998839
59.53,0.998843
59.5608,0.998847
59.5917,0.99885
59.6226,0.998854
59.6535,0.998858
59.6844,0.998862
59.7153,0.998866
59.7462,0.99887
59.7772,0.998874
59.8081,0.998877
59.839,0.998881
59.87,0.998885
59.901,0.998889
59.9319,0.998892
59.9629,0.998896
59.9939,0.9989
60.0249,0.998904
60.0559,0.998907
60.0869,0.998911
60.1179,0.998915
60.1489,0.998918
60.18,0.998922
60.211,0.998926
60.242,0.998929
60.2731,0.998933
60.3042,0.998937
60.3352,0.99894
60.3663,0.998944
60.3974,0.998947
60.4285,0.998951
60.4596,0.998955
60.4907,0.998958
60.5218,0.998962
60.553,0.998965
60.5841,0.998969
60.6152,0.998972
60.6464,0.998976
60.6776,0.998979
60.7087,0.998983
60.7399,0.998986
60.7711,0.99899
60.8023,0.998993
60.8335,0.998997
60.8647,0.999
60.8959,0.999003
60.9271,0.999007
60.9584,0.99901
60.9896,0.999014
61.0208,0.999017
61.0521,0.99902
61.0834,0.999024
61.1146,0.999027
61.1459,0.99903
61.1772,0.999034
61.2085,0.999037
61.2398,0.99904
61.2711,0.999043
61.3024,0.999047
61.3338,0.99905
61.3651,0.999053
61.3965,0.999056
61.4278,0.99906
61.4592,0.999063
61.4905,0.999066
61.5219,0.999069
61.5533,0.999073
61.5847,0.999076
61.6161,0.999079
61.6475,0.999082
61.6789,0.999085
61.7103,0.999088
61.7418,0.999091
61.7732,0.999095
61.8047,0.999098
61.8361,0.999101
61.8676,0.999104
61.899,0.999107
61.9305,0.99911
61.962,0.999113
61.9935,0.999116
62.025,0.999119
62.0565,0.999122
62.0881,0.999125
62.1196,0.999128
62.1511,0.999131
62.1827,0.999134
62.2142,0.999137
62.2458,0.99914
62.2773,0.999143
62.3089,0.999146
62.3405,0.999149
62.3721,0.999152
62.4037,0.999155
62.4353,0.999158
62.4669,0.999161
62.4985,0.999164
62.5302,0.999167
62.5618,0.999169
62.5935,0.999172
62.6251,0.999175
62.6568,0.999178
62.6885,0.999181
62.7201,0.999184
62.7518,0.999187
62.7835,0.999189
62.8152,0.999192
62.8469,0.999195
62.8787,0.999198
62.9104,0.999201
62.9421,0.999203
62.9739,0.999206
63.0056,0.999209
63.0374,0.999212
63.0692,0.999214
63.1009,0.999217
63.1327,0.99922
63.1645,0.999222
63.1963,0.999225
63.2281,0.999228
63.2599,0.999231
63.2918,0.999233
63.3236,0.999236
63.3554,0.999239
63.3873,0.999241
63.4191,0.999244
63.451,0.999246
63.4829,0.999249
63.5148,0.999252
63.5466,0.999254
63.5785,0.999257
63.6104,0.999259
63.6424,0.999262
63.6743,0.999265
63.7062,0.999267
63.7381,0.99927
63.7701,0.999272
63.802,0.999275
63.834,0.999277
63.866,0.99928
63.8979,0.999282
63.9299,0.999285
63.9619,0.999287
63.9939,0.99929
64.0259,0.999292
64.0579,0.999295
64.09,0.999297
64.122,0.9993
64.154,0.999302
64.1861,0.999305
64.2181,0.999307
64.2502,0.99931
64.2823,0.999312
64.3144,0.999314
64.3465,0.999317
64.3785,0.999319
64.4107,0.999322
64.4428,0.999324
64.4749,0.999326
64.507,0.999329
64.5392,0.999331
64.5713,0.999333
64.6035,0.999336
64.6356,0.999338
64.6678,0.99934
64.7,0.999343
64.7321,0.999345
64.7643,0.999347
64.7965,0.99935
64.8287,0.999352
64.861,0.999354
64.8932,0.999356
64.9254,0.999359
64.9577,0.999361
64.9899,0.999363
65.0222,0.999365
65.0544,0.999368
65.0867,0.99937
65.119,0.999372
65.1513,0.999374
65.1836,0.999377
65.2159,0.999379
65.2482,0.999381
65.2805,0.999383
65.3128,0.999385
65.3452,0.999388
65.3775,0.99939
65.4099,0.999392
65.4422,0.999394
65.4746,0.999396
65.507,0.999398
65.5394,0.9994
65.5718,0.999403
65.6042,0.999405
65.6366,0.999407
65.669,0.999409
65.7014,0.999411
65.7338,0.999413
65.7663,0.999415
65.7987,0.999417
65.8312,0.999419
65.8636,0.999421
65.8961,0.999423
65.9286,0.999425
65.9611,0.999427
65.9936,0.999429
66.0261,0.999432
66.0586,0.999434
66.0911,0.999436
66.1237,0.999438
66.1562,0.99944
66.1887,0.999442
66.2213,0.999444
66.2538,0.999445
66.2864,0.999447
66.319,0.999449
66.3516,0.999451
66.3842,0.999453
66.4168,0.999455
66.4494,0.999457
66.482,0.999459
66.5146,0.999461
66.5473,0.999463
66.5799,0.999465
66.6125,0.999467
66.6452,0.999469
66.6779,0.999471
66.7105,0.999473
66.7432,0.999474
66.7759,0.999476
66.8086,0.999478
66.8413,0.99948
66.874,0.999482
66.9067,0.999484
66.9395,0.999486
66.9722,0.999487
67.005,0.999489
67.0377,0.999491
67.0705,0.999493
67.1032,0.999495
67.136,0.999497
67.1688,0.999498
67.2016,0.9995
67.2344,0.999502
67.2672,0.999504
67.3,0.999505
67.3328,0.999507
67.3657,0.999509
67.3985,0.999511
67.4314,0.999513
67.4642,0.999514
67.4971,0.999516
67.53,0.999518
67.5628,0.999519
67.5957,0.999521
67.6286,0.999523
67.6615,0.999525
67.6944,0.999526
67.7274,0.999528
67.7603,0.99953
67.7932,0.999531
67.8262,0.999533
67.8591,0.999535
67.8921,0.999537
67.9251,0.999538
67.958,0.99954
67.991,0.999541
68.024,0.999543
68.057,0.999545
68.09,0.999546
68.123,0.999548
68.1561,0.99955
68.1891,0.999551
68.2221,0.999553
68.2552,0.999555
68.2882,0.999556
68.3213,0.999558
68.3544,0.999559
68.3875,0.999561
68.4206,0.999563
68.4536,0.999564
68.4868,0.999566
68.5199,0.999567
68.553,0.999569
68.5861,0.99957
68.6193,0.999572
68.6524,0.999574
68.6856,0.999575
68.7187,0.999577
68.7519,0.999578
68.7851,0.99958
68.8182,0.999581
68.8514,0.999583
68.8846,0.999584
68.9178,0.999586
68.9511,0.999587
68.9843,0.999589
69.0175,0.99959
69.0508,0.999592
69.084,0.999593
69.1173,0.999595
69.1505,0.999596
69.1838,0.999598
69.2171,0.999599
69.2504,0.999601
69.2837,0.999602
69.317,0.999603
69.3503,0.999605
69.3836,0.999606
69.4169,0.999608
69.4503,0.999609
69.4836,0.999611
69.517,0.999612
69.5503,0.999613
69.5837,0.999615
69.6171,0.999616
69.6505,0.999618
69.6839,0.999619
69.7173,0.99962
69.7507,0.999622
