r,N_ipsat
0.525958,0.521638
0.526352,0.522109
0.526747,0.522581
0.527142,0.523052
0.527536,0.523523
0.527931,0.523994
0.528325,0.524465
0.52872,0.524936
0.529114,0.525406
0.529509,0.525876
0.529903,0.526347
0.530298,0.526817
0.530693,0.527287
0.531087,0.527757
0.531482,0.528226
0.531876,0.528696
0.532271,0.529165
0.532665,0.529634
0.53306,0.530103
0.533454,0.530572
0.533849,0.531041
0.534244,0.531509
0.534638,0.531978
0.535033,0.532446
0.535427,0.532914
0.535822,0.533382
0.536216,0.53385
0.536611,0.534318
0.537005,0.534785
0.5374,0.535253
0.537794,0.53572
0.538189,0.536187
0.538584,0.536654
0.538978,0.53712
0.539373,0.537587
0.539767,0.538053
0.540162,0.53852
0.540556,0.538986
0.540951,0.539452
0.541345,0.539917
0.54174,0.540383
0.542135,0.540849
0.542529,0.541314
0.542924,0.541779
0.543318,0.542244
0.543713,0.542709
0.544107,0.543173
0.544502,0.543638
0.544896,0.544102
0.545291,0.544566
0.545686,0.54503
0.54608,0.545494
0.546475,0.545958
0.546869,0.546421
0.547264,0.546885
0.547658,0.547348
0.548053,0.547811
0.548447,0.548274
0.548842,0.548736
0.549237,0.549199
0.549631,0.549661
0.550026,0.550123
0.55042,0.550585
0.550815,0.551047
0.551209,0.551509
0.551604,0.55197
0.551998,0.552432
0.552393,0.552893
0.552787,0.553354
0.553182,0.553815
0.553577,0.554275
0.553971,0.554736
0.554366,0.555196
0.55476,0.555656
0.555155,0.556116
0.555549,0.556576
0.555944,0.557036
0.556338,0.557495
0.556733,0.557954
0.557128,0.558413
0.557522,0.558872
0.557917,0.559331
0.558311,0.559789
0.558706,0.560248
0.5591,0.560706
0.559495,0.561164
0.559889,0.561622
0.560284,0.562079
0.560679,0.562537
0.561073,0.562994
0.561468,0.563451
0.561862,0.563908
0.562257,0.564365
0.562651,0.564821
0.563046,0.565278
0.56344,0.565734
0.563835,0.56619
0.564229,0.566646
0.564624,0.567102
0.565019,0.567557
0.565413,0.568012
0.565808,0.568467
0.566202,0.568922
0.566597,0.569377
0.566991,0.569831
0.567386,0.570286
0.56778,0.57074
0.568175,0.571194
0.56857,0.571648
0.568964,0.572101
0.569359,0.572555
0.569753,0.573008
0.570148,0.573461
0.570542,0.573914
0.570937,0.574367
0.571331,0.574819
0.571726,0.575271
0.572121,0.575723
0.572515,0.576175
0.57291,0.576627
0.573304,0.577078
0.573699,0.57753
0.574093,0.577981
0.574488,0.578432
0.574882,0.578882
0.575277,0.579333
0.575672,0.579783
0.576066,0.580234
0.576461,0.580683
0.576855,0.581133
0.57725,0.581583
0.577644,0.582032
0.578039,0.582481
0.578433,0.58293
0.578828,0.583379
0.579222,0.583828
0.579617,0.584276
0.580012,0.584724
0.580406,0.585172
0.580801,0.58562
0.581195,0.586068
0.58159,0.586515
0.581984,0.586962
0.582379,0.587409
0.582773,0.587856
0.583168,0.588302
0.583563,0.588749
0.583957,0.589195
0.584352,0.589641
0.584746,0.590087
0.585141,0.590532
0.585535,0.590978
0.58593,0.591423
0.586324,0.591868
0.586719,0.592312
0.587114,0.592757
0.587508,0.593201
0.587903,0.593645
0.588297,0.594089
0.588692,0.594533
0.589086,0.594977
0.589481,0.59542
0.589875,0.595863
0.59027,0.596306
0.590664,0.596749
0.591059,0.597191
0.591454,0.597633
0.591848,0.598075
0.592243,0.598517
0.592637,0.598959
0.593032,0.5994
0.593426,0.599841
0.593821,0.600282
0.594215,0.600723
0.59461,0.601164
0.595005,0.601604
0.595399,0.602044
0.595794,0.602484
0.596188,0.602924
0.596583,0.603363
0.596977,0.603803
0.597372,0.604242
0.597766,0.604681
0.598161,0.605119
0.598556,0.605558
0.59895,0.605996
0.599345,0.606434
0.599739,0.606872
0.600134,0.607309
0.600528,0.607747
0.600923,0.608184
0.601317,0.608621
0.601712,0.609057
0.602107,0.609494
0.602501,0.60993
0.602896,0.610366
0.60329,0.610802
0.603685,0.611238
0.604079,0.611673
0.604474,0.612108
0.604868,0.612543
0.605263,0.612978
0.605657,0.613412
0.606052,0.613847
0.606447,0.614281
0.606841,0.614714
0.607236,0.615148
0.60763,0.615581
0.608025,0.616015
0.608419,0.616447
0.608814,0.61688
0.609208,0.617313
0.609603,0.617745
0.609998,0.618177
0.610392,0.618609
0.610787,0.61904
0.611181,0.619472
0.611576,0.619903
0.61197,0.620334
0.612365,0.620764
0.612759,0.621195
0.613154,0.621625
0.613549,0.622055
0.613943,0.622485
0.614338,0.622914
0.614732,0.623344
0.615127,0.623773
0.615521,0.624202
0.615916,0.62463
0.61631,0.625059
0.616705,0.625487
0.617099,0.625915
0.617494,0.626343
0.617889,0.62677
0.618283,0.627197
0.618678,0.627624
0.619072,0.628051
0.619467,0.628478
0.619861,0.628904
0.620256,0.62933
0.62065,0.629756
0.621045,0.630181
0.62144,0.630607
0.621834,0.631032
0.622229,0.631457
0.622623,0.631882
0.623018,0.632306
0.623412,0.63273
0.623807,0.633154
0.624201,0.633578
0.624596,0.634001
0.624991,0.634425
0.625385,0.634848
0.62578,0.635271
0.626174,0.635693
0.626569,0.636115
0.626963,0.636537
0.627358,0.636959
0.627752,0.637381
0.628147,0.637802
0.628542,0.638223
0.628936,0.638644
0.629331,0.639065
0.629725,0.639485
0.63012,0.639905
0.630514,0.640325
0.630909,0.640745
0.631303,0.641164
0.631698,0.641584
0.632092,0.642003
0.632487,0.642421
0.632882,0.64284
0.633276,0.643258
0.633671,0.643676
0.634065,0.644094
0.63446,0.644511
0.634854,0.644928
0.635249,0.645345
0.635643,0.645762
0.636038,0.646179
0.636433,0.646595
0.636827,0.647011
0.637222,0.647427
0.637616,0.647842
0.638011,0.648258
0.638405,0.648673
0.6388,0.649087
0.639194,0.649502
0.639589,0.649916
0.639984,0.65033
0.640378,0.650744
0.640773,0.651158
0.641167,0.651571
0.641562,0.651984
0.641956,0.652397
0.642351,0.65281
0.642745,0.653222
0.64314,0.653634
0.643534,0.654046
0.643929,0.654457
0.644324,0.654869
0.644718,0.65528
0.645113,0.655691
0.645507,0.656101
0.645902,0.656511
0.646296,0.656922
0.646691,0.657331
0.647085,0.657741
0.64748,0.65815
0.647875,0.658559
0.648269,0.658968
0.648664,0.659377
0.649058,0.659785
0.649453,0.660193
0.649847,0.660601
0.650242,0.661008
0.650636,0.661416
0.651031,0.661823
0.651426,0.662229
0.65182,0.662636
0.652215,0.663042
0.652609,0.663448
0.653004,0.663854
0.653398,0.664259
0.653793,0.664665
0.654187,0.66507
0.654582,0.665474
0.654977,0.665879
0.655371,0.666283
0.655766,0.666687
0.65616,0.667091
0.656555,0.667494
0.656949,0.667897
0.657344,0.6683
0.657738,0.668703
0.658133,0.669105
0.658527,0.669508
0.658922,0.669909
0.659317,0.670311
0.659711,0.670712
0.660106,0.671114
0.6605,0.671514
0.660895,0.671915
0.661289,0.672315
0.661684,0.672715
0.662078,0.673115
0.662473,0.673515
0.662868,0.673914
0.663262,0.674313
0.663657,0.674712
0.664051,0.67511
0.664446,0.675509
0.66484,0.675907
0.665235,0.676304
0.665629,0.676702
0.666024,0.677099
0.666419,0.677496
0.666813,0.677893
0.667208,0.678289
0.667602,0.678685
0.667997,0.679081
0.668391,0.679477
0.668786,0.679872
0.66918,0.680267
0.669575,0.680662
0.66997,0.681056
0.670364,0.681451
0.670759,0.681845
0.671153,0.682238
0.671548,0.682632
0.671942,0.683025
0.672337,0.683418
0.672731,0.683811
0.673126,0.684203
0.67352,0.684595
0.673915,0.684987
0.67431,0.685379
0.674704,0.68577
0.675099,0.686161
0.675493,0.686552
0.675888,0.686943
0.676282,0.687333
0.676677,0.687723
0.677071,0.688113
0.677466,0.688502
0.677861,0.688891
0.678255,0.68928
0.67865,0.689669
0.679044,0.690057
0.679439,0.690445
0.679833,0.690833
0.680228,0.691221
0.680622,0.691608
0.681017,0.691995
0.681412,0.692382
0.681806,0.692768
0.682201,0.693155
0.682595,0.693541
0.68299,0.693926
0.683384,0.694312
0.683779,0.694697
0.684173,0.695082
0.684568,0.695466
0.684962,0.695851
0.685357,0.696235
0.685752,0.696618
0.686146,0.697002
0.686541,0.697385
0.686935,0.697768
0.68733,0.698151
0.687724,0.698533
0.688119,0.698915
0.688513,0.699297
0.688908,0.699679
0.689303,0.70006
0.689697,0.700441
0.690092,0.700822
0.690486,0.701202
0.690881,0.701583
0.691275,0.701963
0.69167,0.702342
0.692064,0.702722
0.692459,0.703101
0.692854,0.703479
0.693248,0.703858
0.693643,0.704236
0.694037,0.704614
0.694432,0.704992
0.694826,0.705369
0.695221,0.705747
0.695615,0.706124
0.69601,0.7065
0.696405,0.706877
0.696799,0.707253
0.697194,0.707628
0.697588,0.708004
0.697983,0.708379
0.698377,0.708754
0.698772,0.709129
0.699166,0.709503
0.699561,0.709877
0.699955,0.710251
0.70035,0.710625
0.700745,0.710998
0.701139,0.711371
0.701534,0.711744
0.701928,0.712116
0.702323,0.712488
0.702717,0.71286
0.703112,0.713232
0.703506,0.713603
0.703901,0.713974
0.704296,0.714345
0.70469,0.714715
0.705085,0.715085
0.705479,0.715455
0.705874,0.715825
0.706268,0.716194
0.706663,0.716563
0.707057,0.716932
0.707452,0.717301
0.707847,0.717669
0.708241,0.718037
0.708636,0.718404
0.70903,0.718772
0.709425,0.719139
0.709819,0.719506
0.710214,0.719872
0.710608,0.720238
0.711003,0.720604
0.711397,0.72097
0.711792,0.721335
0.712187,0.721701
0.712581,0.722065
0.712976,0.72243
0.71337,0.722794
0.713765,0.723158
0.714159,0.723522
0.714554,0.723885
0.714948,0.724248
0.715343,0.724611
0.715738,0.724974
0.716132,0.725336
0.716527,0.725698
0.716921,0.72606
0.717316,0.726421
0.71771,0.726782
0.718105,0.727143
0.718499,0.727504
0.718894,0.727864
0.719289,0.728224
0.719683,0.728584
0.720078,0.728943
0.720472,0.729302
0.720867,0.729661
0.721261,0.73002
0.721656,0.730378
0.72205,0.730736
0.722445,0.731093
0.72284,0.731451
0.723234,0.731808
0.723629,0.732165
0.724023,0.732521
0.724418,0.732878
0.724812,0.733234
0.725207,0.733589
0.725601,0.733945
0.725996,0.7343
0.72639,0.734655
0.726785,0.735009
0.72718,0.735363
0.727574,0.735717
0.727969,0.736071
0.728363,0.736424
0.728758,0.736778
0.729152,0.73713
0.729547,0.737483
0.729941,0.737835
0.730336,0.738187
0.730731,0.738539
0.731125,0.73889
0.73152,0.739241
0.731914,0.739592
0.732309,0.739942
0.732703,0.740293
0.733098,0.740642
0.733492,0.740992
0.733887,0.741341
0.734282,0.74169
0.734676,0.742039
0.735071,0.742388
0.735465,0.742736
0.73586,0.743084
0.736254,0.743431
0.736649,0.743779
0.737043,0.744126
0.737438,0.744472
0.737832,0.744819
0.738227,0.745165
0.738622,0.745511
0.739016,0.745856
0.739411,0.746202
0.739805,0.746547
0.7402,0.746891
0.740594,0.747236
0.740989,0.74758
0.741383,0.747924
0.741778,0.748267
0.742173,0.74861
0.742567,0.748953
0.742962,0.749296
0.743356,0.749638
0.743751,0.74998
0.744145,0.750322
0.74454,0.750664
0.744934,0.751005
0.745329,0.751346
0.745724,0.751686
0.746118,0.752027
0.746513,0.752367
0.746907,0.752707
0.747302,0.753046
0.747696,0.753385
0.748091,0.753724
0.748485,0.754063
0.74888,0.754401
0.749275,0.754739
0.749669,0.755076
0.750064,0.755414
0.750458,0.755751
0.750853,0.756088
0.751247,0.756424
0.751642,0.75676
0.752036,0.757096
0.752431,0.757432
0.752825,0.757767
0.75322,0.758102
0.753615,0.758437
0.754009,0.758772
0.754404,0.759106
0.754798,0.75944
0.755193,0.759773
0.755587,0.760107
0.755982,0.76044
0.756376,0.760772
0.756771,0.761105
0.757166,0.761437
0.75756,0.761769
0.757955,0.7621
0.758349,0.762431
0.758744,0.762762
0.759138,0.763093
0.759533,0.763423
0.759927,0.763753
0.760322,0.764083
0.760717,0.764413
0.761111,0.764742
0.761506,0.765071
0.7619,0.765399
0.762295,0.765727
0.762689,0.766055
0.763084,0.766383
0.763478,0.76671
0.763873,0.767038
0.764267,0.767364
0.764662,0.767691
0.765057,0.768017
0.765451,0.768343
0.765846,0.768669
0.76624,0.768994
0.766635,0.769319
0.767029,0.769644
0.767424,0.769968
0.767818,0.770292
0.768213,0.770616
0.768608,0.77094
0.769002,0.771263
0.769397,0.771586
0.769791,0.771909
0.770186,0.772231
0.77058,0.772553
0.770975,0.772875
0.771369,0.773197
0.771764,0.773518
0.772159,0.773839
0.772553,0.774159
0.772948,0.77448
0.773342,0.7748
0.773737,0.775119
0.774131,0.775439
0.774526,0.775758
0.77492,0.776077
0.775315,0.776395
0.77571,0.776714
0.776104,0.777032
0.776499,0.777349
0.776893,0.777667
0.777288,0.777984
0.777682,0.7783
0.778077,0.778617
0.778471,0.778933
0.778866,0.779249
0.77926,0.779565
0.779655,0.77988
0.78005,0.780195
0.780444,0.780509
0.780839,0.780824
0.781233,0.781138
0.781628,0.781452
0.782022,0.781765
0.782417,0.782079
0.782811,0.782391
0.783206,0.782704
0.783601,0.783016
0.783995,0.783328
0.78439,0.78364
0.784784,0.783952
0.785179,0.784263
0.785573,0.784574
0.785968,0.784884
0.786362,0.785194
0.786757,0.785504
0.787152,0.785814
0.787546,0.786123
0.787941,0.786433
0.788335,0.786741
0.78873,0.78705
0.789124,0.787358
0.789519,0.787666
0.789913,0.787973
0.790308,0.788281
0.790702,0.788588
0.791097,0.788894
0.791492,0.789201
0.791886,0.789507
0.792281,0.789813
0.792675,0.790118
0.79307,0.790424
0.793464,0.790729
0.793859,0.791033
0.794253,0.791337
0.794648,0.791642
0.795043,0.791945
0.795437,0.792249
0.795832,0.792552
0.796226,0.792855
0.796621,0.793157
0.797015,0.79346
0.79741,0.793762
0.797804,0.794063
0.798199,0.794365
0.798594,0.794666
0.798988,0.794966
0.799383,0.795267
0.799777,0.795567
0.800172,0.795867
0.800566,0.796167
0.800961,0.796466
0.801355,0.796765
0.80175,0.797064
0.802145,0.797362
0.802539,0.79766
0.802934,0.797958
0.803328,0.798256
0.803723,0.798553
0.804117,0.79885
0.804512,0.799146
0.804906,0.799443
0.805301,0.799739
0.805695,0.800035
0.80609,0.80033
0.806485,0.800625
0.806879,0.80092
0.807274,0.801215
0.807668,0.801509
0.808063,0.801803
0.808457,0.802097
0.808852,0.80239
0.809246,0.802683
0.809641,0.802976
0.810036,0.803268
0.81043,0.803561
0.810825,0.803853
0.811219,0.804144
0.811614,0.804435
0.812008,0.804726
0.812403,0.805017
0.812797,0.805308
0.813192,0.805598
0.813587,0.805888
0.813981,0.806177
0.814376,0.806466
0.81477,0.806755
0.815165,0.807044
0.815559,0.807332
0.815954,0.807621
0.816348,0.807908
0.816743,0.808196
0.817138,0.808483
0.817532,0.80877
0.817927,0.809057
0.818321,0.809343
0.818716,0.809629
0.81911,0.809915
0.819505,0.8102
0.819899,0.810485
0.820294,0.81077
0.820688,0.811055
0.821083,0.811339
0.821478,0.811623
0.821872,0.811906
0.822267,0.81219
0.822661,0.812473
0.823056,0.812756
0.82345,0.813038
0.823845,0.81332
0.824239,0.813602
0.824634,0.813884
0.825029,0.814165
0.825423,0.814446
0.825818,0.814727
0.826212,0.815007
0.826607,0.815287
0.827001,0.815567
0.827396,0.815847
0.82779,0.816126
0.828185,0.816405
0.82858,0.816684
0.828974,0.816962
0.829369,0.81724
0.829763,0.817518
0.830158,0.817795
0.830552,0.818073
0.830947,0.81835
0.831341,0.818626
0.831736,0.818902
0.83213,0.819178
0.832525,0.819454
0.83292,0.81973
0.833314,0.820005
0.833709,0.82028
0.834103,0.820554
0.834498,0.820829
0.834892,0.821102
0.835287,0.821376
0.835681,0.82165
0.836076,0.821923
0.836471,0.822195
0.836865,0.822468
0.83726,0.82274
0.837654,0.823012
0.838049,0.823284
0.838443,0.823555
0.838838,0.823826
0.839232,0.824097
0.839627,0.824367
0.840022,0.824638
0.840416,0.824908
0.840811,0.825177
0.841205,0.825446
0.8416,0.825715
0.841994,0.825984
0.842389,0.826253
0.842783,0.826521
0.843178,0.826789
0.843573,0.827056
0.843967,0.827323
0.844362,0.82759
0.844756,0.827857
0.845151,0.828124
0.845545,0.82839
0.84594,0.828655
0.846334,0.828921
0.846729,0.829186
0.847123,0.829451
0.847518,0.829716
0.847913,0.82998
0.848307,0.830244
0.848702,0.830508
0.849096,0.830772
0.849491,0.831035
0.849885,0.831298
0.85028,0.83156
0.850674,0.831823
0.851069,0.832085
0.851464,0.832346
0.851858,0.832608
0.852253,0.832869
0.852647,0.83313
0.853042,0.833391
0.853436,0.833651
0.853831,0.833911
0.854225,0.834171
0.85462,0.83443
0.855015,0.834689
0.855409,0.834948
0.855804,0.835207
0.856198,0.835465
0.856593,0.835723
0.856987,0.835981
0.857382,0.836238
0.857776,0.836495
0.858171,0.836752
0.858565,0.837009
0.85896,0.837265
0.859355,0.837521
0.859749,0.837777
0.860144,0.838032
0.860538,0.838287
0.860933,0.838542
0.861327,0.838797
0.861722,0.839051
0.862116,0.839305
0.862511,0.839558
0.862906,0.839812
0.8633,0.840065
0.863695,0.840318
0.864089,0.84057
0.864484,0.840823
0.864878,0.841075
0.865273,0.841326
0.865667,0.841578
0.866062,0.841829
0.866457,0.84208
0.866851,0.84233
0.867246,0.84258
0.86764,0.84283
0.868035,0.84308
0.868429,0.843329
0.868824,0.843579
0.869218,0.843827
0.869613,0.844076
0.870008,0.844324
0.870402,0.844572
0.870797,0.84482
0.871191,0.845067
0.871586,0.845314
0.87198,0.845561
0.872375,0.845808
0.872769,0.846054
0.873164,0.8463
0.873558,0.846546
0.873953,0.846791
0.874348,0.847036
0.874742,0.847281
0.875137,0.847526
0.875531,0.84777
0.875926,0.848014
0.87632,0.848258
0.876715,0.848501
0.877109,0.848744
0.877504,0.848987
0.877899,0.84923
0.878293,0.849472
0.878688,0.849714
0.879082,0.849956
0.879477,0.850197
0.879871,0.850438
0.880266,0.850679
0.88066,0.85092
0.881055,0.85116
0.88145,0.8514
0.881844,0.85164
0.882239,0.851879
0.882633,0.852119
0.883028,0.852357
0.883422,0.852596
0.883817,0.852834
0.884211,0.853072
0.884606,0.85331
0.885,0.853548
0.885395,0.853785
0.88579,0.854022
0.886184,0.854259
0.886579,0.854495
0.886973,0.854731
0.887368,0.854967
0.887762,0.855202
0.888157,0.855438
0.888551,0.855673
0.888946,0.855907
0.889341,0.856142
0.889735,0.856376
0.89013,0.85661
0.890524,0.856843
0.890919,0.857077
0.891313,0.85731
0.891708,0.857543
0.892102,0.857775
0.892497,0.858007
0.892892,0.858239
0.893286,0.858471
0.893681,0.858702
0.894075,0.858933
0.89447,0.859164
0.894864,0.859394
0.895259,0.859625
0.895653,0.859855
0.896048,0.860084
0.896443,0.860314
0.896837,0.860543
0.897232,0.860772
0.897626,0.861
0.898021,0.861229
0.898415,0.861457
0.89881,0.861684
0.899204,0.861912
0.899599,0.862139
0.899993,0.862366
0.900388,0.862593
0.900783,0.862819
0.901177,0.863045
0.901572,0.863271
0.901966,0.863497
0.902361,0.863722
0.902755,0.863947
0.90315,0.864172
0.903544,0.864396
0.903939,0.86462
0.904334,0.864844
0.904728,0.865068
0.905123,0.865291
0.905517,0.865514
0.905912,0.865737
0.906306,0.86596
0.906701,0.866182
0.907095,0.866404
0.90749,0.866625
0.907885,0.866847
0.908279,0.867068
0.908674,0.867289
0.909068,0.86751
0.909463,0.86773
0.909857,0.86795
0.910252,0.86817
0.910646,0.868389
0.911041,0.868609
0.911435,0.868828
0.91183,0.869046
0.912225,0.869265
0.912619,0.869483
0.913014,0.869701
0.913408,0.869918
0.913803,0.870136
0.914197,0.870353
0.914592,0.87057
0.914986,0.870786
0.915381,0.871002
0.915776,0.871218
0.91617,0.871434
0.916565,0.87165
0.916959,0.871865
0.917354,0.87208
0.917748,0.872294
0.918143,0.872509
0.918537,0.872723
0.918932,0.872937
0.919327,0.87315
0.919721,0.873364
0.920116,0.873577
0.92051,0.873789
0.920905,0.874002
0.921299,0.874214
0.921694,0.874426
0.922088,0.874638
0.922483,0.874849
0.922878,0.87506
0.923272,0.875271
0.923667,0.875482
0.924061,0.875692
0.924456,0.875902
0.92485,0.876112
0.925245,0.876322
0.925639,0.876531
0.926034,0.87674
0.926428,0.876949
0.926823,0.877157
0.927218,0.877366
0.927612,0.877573
0.928007,0.877781
0.928401,0.877989
0.928796,0.878196
0.92919,0.878403
0.929585,0.878609
0.929979,0.878816
0.930374,0.879022
0.930769,0.879228
0.931163,0.879433
0.931558,0.879638
0.931952,0.879844
0.932347,0.880048
0.932741,0.880253
0.933136,0.880457
0.93353,0.880661
0.933925,0.880865
0.93432,0.881068
0.934714,0.881271
0.935109,0.881474
0.935503,0.881677
0.935898,0.881879
0.936292,0.882082
0.936687,0.882284
0.937081,0.882485
0.937476,0.882687
0.937871,0.882888
0.938265,0.883088
0.93866,0.883289
0.939054,0.883489
0.939449,0.883689
0.939843,0.883889
0.940238,0.884089
0.940632,0.884288
0.941027,0.884487
0.941421,0.884686
0.941816,0.884884
0.942211,0.885083
0.942605,0.885281
0.943,0.885478
0.943394,0.885676
0.943789,0.885873
0.944183,0.88607
0.944578,0.886267
0.944972,0.886463
0.945367,0.886659
0.945762,0.886855
0.946156,0.887051
0.946551,0.887246
0.946945,0.887441
0.94734,0.887636
0.947734,0.887831
0.948129,0.888025
0.948523,0.888219
0.948918,0.888413
0.949313,0.888607
0.949707,0.8888
0.950102,0.888993
0.950496,0.889186
0.950891,0.889378
0.951285,0.889571
0.95168,0.889763
0.952074,0.889954
0.952469,0.890146
0.952863,0.890337
0.953258,0.890528
0.953653,0.890719
0.954047,0.89091
0.954442,0.8911
0.954836,0.89129
0.955231,0.89148
0.955625,0.891669
0.95602,0.891858
0.956414,0.892047
0.956809,0.892236
0.957204,0.892425
0.957598,0.892613
0.957993,0.892801
0.958387,0.892989
0.958782,0.893176
0.959176,0.893363
0.959571,0.89355
0.959965,0.893737
0.96036,0.893923
0.960755,0.89411
0.961149,0.894296
0.961544,0.894481
0.961938,0.894667
0.962333,0.894852
0.962727,0.895037
0.963122,0.895222
0.963516,0.895406
0.963911,0.89559
0.964306,0.895774
0.9647,0.895958
0.965095,0.896141
0.965489,0.896325
0.965884,0.896508
0.966278,0.89669
0.966673,0.896873
0.967067,0.897055
0.967462,0.897237
0.967856,0.897419
0.968251,0.8976
0.968646,0.897781
0.96904,0.897962
0.969435,0.898143
0.969829,0.898324
0.970224,0.898504
0.970618,0.898684
0.971013,0.898863
0.971407,0.899043
0.971802,0.899222
0.972197,0.899401
0.972591,0.89958
0.972986,0.899758
0.97338,0.899937
0.973775,0.900115
0.974169,0.900292
0.974564,0.90047
0.974958,0.900647
0.975353,0.900824
0.975748,0.901001
0.976142,0.901178
0.976537,0.901354
0.976931,0.90153
0.977326,0.901706
0.97772,0.901881
0.978115,0.902057
0.978509,0.902232
0.978904,0.902407
0.979298,0.902581
0.979693,0.902755
0.980088,0.90293
0.980482,0.903103
0.980877,0.903277
0.981271,0.90345
0.981666,0.903624
0.98206,0.903796
0.982455,0.903969
0.982849,0.904141
0.983244,0.904314
0.983639,0.904486
0.984033,0.904657
0.984428,0.904829
0.984822,0.905
0.985217,0.905171
0.985611,0.905342
0.986006,0.905512
0.9864,0.905682
0.986795,0.905852
0.98719,0.906022
0.987584,0.906192
0.987979,0.906361
0.988373,0.90653
0.988768,0.906699
0.989162,0.906867
0.989557,0.907036
0.989951,0.907204
0.990346,0.907372
0.990741,0.907539
0.991135,0.907707
0.99153,0.907874
0.991924,0.908041
0.992319,0.908207
0.992713,0.908374
0.993108,0.90854
0.993502,0.908706
0.993897,0.908872
0.994291,0.909037
0.994686,0.909202
0.995081,0.909367
0.995475,0.909532
0.99587,0.909697
0.996264,0.909861
0.996659,0.910025
0.997053,0.910189
0.997448,0.910353
0.997842,0.910516
0.998237,0.910679
0.998632,0.910842
0.999026,0.911005
0.999421,0.911167
0.999815,0.911329
1.00021,0.911491
1.0006,0.911653
1.001,0.911814
1.00139,0.911976
1.00179,0.912137
1.00218,0.912298
1.00258,0.912458
1.00297,0.912618
1.00337,0.912779
1.00376,0.912938
1.00416,0.913098
1.00455,0.913258
1.00494,0.913417
1.00534,0.913576
1.00573,0.913734
1.00613,0.913893
1.00652,0.914051
1.00692,0.914209
1.00731,0.914367
1.00771,0.914525
1.0081,0.914682
1.0085,0.914839
1.00889,0.914996
1.00928,0.915153
1.00968,0.915309
1.01007,0.915465
1.01047,0.915621
1.01086,0.915777
1.01126,0.915933
1.01165,0.916088
1.01205,0.916243
1.01244,0.916398
1.01284,0.916552
1.01323,0.916707
1.01362,0.916861
1.01402,0.917015
1.01441,0.917169
1.01481,0.917322
1.0152,0.917475
1.0156,0.917628
1.01599,0.917781
1.01639,0.917934
1.01678,0.918086
1.01718,0.918238
1.01757,0.91839
1.01796,0.918542
1.01836,0.918693
1.01875,0.918845
1.01915,0.918996
1.01954,0.919146
1.01994,0.919297
1.02033,0.919447
1.02073,0.919597
1.02112,0.919747
1.02152,0.919897
1.02191,0.920047
1.0223,0.920196
1.0227,0.920345
1.02309,0.920494
1.02349,0.920642
1.02388,0.92079
1.02428,0.920939
1.02467,0.921087
1.02507,0.921234
1.02546,0.921382
1.02586,0.921529
1.02625,0.921676
1.02664,0.921823
1.02704,0.921969
1.02743,0.922116
1.02783,0.922262
1.02822,0.922408
1.02862,0.922554
1.02901,0.922699
1.02941,0.922844
1.0298,0.922989
1.0302,0.923134
1.03059,0.923279
1.03098,0.923423
1.03138,0.923567
1.03177,0.923711
1.03217,0.923855
1.03256,0.923999
1.03296,0.924142
1.03335,0.924285
1.03375,0.924428
1.03414,0.924571
1.03454,0.924713
1.03493,0.924855
1.03532,0.924997
1.03572,0.925139
1.03611,0.925281
1.03651,0.925422
1.0369,0.925563
1.0373,0.925704
1.03769,0.925845
1.03809,0.925986
1.03848,0.926126
1.03888,0.926266
1.03927,0.926406
1.03966,0.926546
1.04006,0.926685
1.04045,0.926824
1.04085,0.926963
1.04124,0.927102
1.04164,0.927241
1.04203,0.927379
1.04243,0.927517
1.04282,0.927655
1.04322,0.927793
1.04361,0.927931
1.04401,0.928068
1.0444,0.928205
1.04479,0.928342
1.04519,0.928479
1.04558,0.928615
1.04598,0.928752
1.04637,0.928888
1.04677,0.929024
1.04716,0.929159
1.04756,0.929295
1.04795,0.92943
1.04835,0.929565
1.04874,0.9297
1.04913,0.929834
1.04953,0.929969
1.04992,0.930103
1.05032,0.930237
1.05071,0.930371
1.05111,0.930504
1.0515,0.930638
1.0519,0.930771
1.05229,0.930904
1.05269,0.931037
1.05308,0.931169
1.05347,0.931302
1.05387,0.931434
1.05426,0.931566
1.05466,0.931697
1.05505,0.931829
1.05545,0.93196
1.05584,0.932091
1.05624,0.932222
1.05663,0.932353
1.05703,0.932484
1.05742,0.932614
1.05781,0.932744
1.05821,0.932874
1.0586,0.933004
1.059,0.933133
1.05939,0.933262
1.05979,0.933391
1.06018,0.93352
1.06058,0.933649
1.06097,0.933778
1.06137,0.933906
1.06176,0.934034
1.06215,0.934162
1.06255,0.934289
1.06294,0.934417
1.06334,0.934544
1.06373,0.934671
1.06413,0.934798
1.06452,0.934925
1.06492,0.935051
1.06531,0.935178
1.06571,0.935304
1.0661,0.93543
1.06649,0.935555
1.06689,0.935681
1.06728,0.935806
1.06768,0.935931
1.06807,0.936056
1.06847,0.936181
1.06886,0.936305
1.06926,0.936429
1.06965,0.936554
1.07005,0.936677
1.07044,0.936801
1.07083,0.936925
1.07123,0.937048
1.07162,0.937171
1.07202,0.937294
1.07241,0.937417
1.07281,0.937539
1.0732,0.937662
1.0736,0.937784
1.07399,0.937906
1.07439,0.938027
1.07478,0.938149
1.07517,0.93827
1.07557,0.938391
1.07596,0.938512
1.07636,0.938633
1.07675,0.938754
1.07715,0.938874
1.07754,0.938994
