r,sigma_dipolo
0.0213665,0.0119094
0.0214158,0.0119697
0.0214652,0.0120304
0.0215147,0.0120915
0.0215643,0.0121528
0.021614,0.0122144
0.0216638,0.0122763
0.0217138,0.0123386
0.0217638,0.0124012
0.021814,0.012464
0.0218643,0.0125272
0.0219147,0.0125908
0.0219653,0.0126546
0.0220159,0.0127188
0.0220667,0.0127833
0.0221175,0.0128481
0.0221685,0.0129133
0.0222197,0.0129787
0.0222709,0.0130445
0.0223222,0.0131107
0.0223737,0.0131772
0.0224253,0.013244
0.022477,0.0133111
0.0225288,0.0133786
0.0225808,0.0134465
0.0226328,0.0135146
0.022685,0.0135832
0.0227373,0.013652
0.0227898,0.0137213
0.0228423,0.0137908
0.022895,0.0138607
0.0229478,0.013931
0.0230007,0.0140017
0.0230537,0.0140726
0.0231069,0.014144
0.0231601,0.0142157
0.0232135,0.0142878
0.0232671,0.0143602
0.0233207,0.014433
0.0233745,0.0145062
0.0234284,0.0145797
0.0234824,0.0146537
0.0235365,0.014728
0.0235908,0.0148026
0.0236452,0.0148777
0.0236997,0.0149531
0.0237544,0.0150289
0.0238091,0.0151051
0.023864,0.0151817
0.023919,0.0152586
0.0239742,0.015336
0.0240295,0.0154137
0.0240849,0.0154919
0.0241404,0.0155704
0.0241961,0.0156493
0.0242519,0.0157286
0.0243078,0.0158084
0.0243638,0.0158885
0.02442,0.0159691
0.0244763,0.01605
0.0245327,0.0161314
0.0245893,0.0162131
0.024646,0.0162953
0.0247028,0.0163779
0.0247598,0.0164609
0.0248169,0.0165444
0.0248741,0.0166282
0.0249314,0.0167125
0.0249889,0.0167972
0.0250465,0.0168824
0.0251043,0.0169679
0.0251622,0.0170539
0.0252202,0.0171404
0.0252783,0.0172272
0.0253366,0.0173145
0.025395,0.0174023
0.0254536,0.0174905
0.0255123,0.0175791
0.0255711,0.0176682
0.0256301,0.0177578
0.0256892,0.0178478
0.0257484,0.0179382
0.0258078,0.0180291
0.0258673,0.0181205
0.0259269,0.0182123
0.0259867,0.0183046
0.0260466,0.0183974
0.0261067,0.0184906
0.0261669,0.0185843
0.0262272,0.0186785
0.0262877,0.0187731
0.0263483,0.0188683
0.026409,0.0189639
0.0264699,0.01906
0.026531,0.0191566
0.0265921,0.0192536
0.0266534,0.0193512
0.0267149,0.0194492
0.0267765,0.0195478
0.0268382,0.0196468
0.0269001,0.0197464
0.0269621,0.0198464
0.0270243,0.019947
0.0270866,0.0200481
0.0271491,0.0201496
0.0272117,0.0202517
0.0272744,0.0203543
0.0273373,0.0204574
0.0274003,0.0205611
0.0274635,0.0206653
0.0275268,0.02077
0.0275903,0.0208752
0.0276539,0.0209809
0.0277177,0.0210872
0.0277816,0.021194
0.0278456,0.0213014
0.0279098,0.0214093
0.0279742,0.0215178
0.0280387,0.0216268
0.0281033,0.0217363
0.0281681,0.0218464
0.0282331,0.0219571
0.0282982,0.0220683
0.0283634,0.0221801
0.0284288,0.0222924
0.0284944,0.0224054
0.0285601,0.0225188
0.0286259,0.0226329
0.0286919,0.0227475
0.0287581,0.0228627
0.0288244,0.0229785
0.0288908,0.0230949
0.0289575,0.0232119
0.0290242,0.0233294
0.0290911,0.0234476
0.0291582,0.0235663
0.0292255,0.0236857
0.0292928,0.0238056
0.0293604,0.0239262
0.0294281,0.0240474
0.0294959,0.0241691
0.0295639,0.0242915
0.0296321,0.0244145
0.0297004,0.0245382
0.0297689,0.0246624
0.0298375,0.0247873
0.0299063,0.0249128
0.0299753,0.025039
0.0300444,0.0251657
0.0301137,0.0252932
0.0301831,0.0254212
0.0302527,0.0255499
0.0303225,0.0256793
0.0303924,0.0258093
0.0304624,0.02594
0.0305327,0.0260713
0.0306031,0.0262033
0.0306736,0.0263359
0.0307444,0.0264693
0.0308153,0.0266033
0.0308863,0.0267379
0.0309575,0.0268733
0.0310289,0.0270093
0.0311004,0.0271461
0.0311722,0.0272835
0.031244,0.0274216
0.0313161,0.0275604
0.0313883,0.0276999
0.0314606,0.0278401
0.0315332,0.027981
0.0316059,0.0281226
0.0316788,0.028265
0.0317518,0.028408
0.031825,0.0285518
0.0318984,0.0286963
0.0319719,0.0288415
0.0320457,0.0289875
0.0321195,0.0291342
0.0321936,0.0292816
0.0322678,0.0294298
0.0323422,0.0295787
0.0324168,0.0297284
0.0324915,0.0298788
0.0325665,0.03003
0.0326416,0.030182
0.0327168,0.0303347
0.0327922,0.0304882
0.0328679,0.0306424
0.0329436,0.0307975
0.0330196,0.0309533
0.0330957,0.0311099
0.033172,0.0312673
0.0332485,0.0314255
0.0333252,0.0315845
0.033402,0.0317443
0.033479,0.0319049
0.0335562,0.0320663
0.0336336,0.0322285
0.0337112,0.0323915
0.0337889,0.0325553
0.0338668,0.03272
0.0339449,0.0328855
0.0340231,0.0330519
0.0341016,0.033219
0.0341802,0.0333871
0.034259,0.0335559
0.034338,0.0337256
0.0344172,0.0338962
0.0344965,0.0340676
0.0345761,0.0342399
0.0346558,0.0344131
0.0347357,0.0345871
0.0348158,0.034762
0.0348961,0.0349378
0.0349765,0.0351145
0.0350572,0.035292
0.035138,0.0354705
0.035219,0.0356498
0.0353002,0.0358301
0.0353816,0.0360113
0.0354632,0.0361933
0.035545,0.0363763
0.0356269,0.0365602
0.0357091,0.0367451
0.0357914,0.0369308
0.0358739,0.0371175
0.0359566,0.0373052
0.0360396,0.0374937
0.0361227,0.0376833
0.0362059,0.0378738
0.0362894,0.0380652
0.0363731,0.0382576
0.036457,0.038451
0.036541,0.0386453
0.0366253,0.0388406
0.0367097,0.0390369
0.0367944,0.0392342
0.0368792,0.0394325
0.0369642,0.0396318
0.0370495,0.0398321
0.0371349,0.0400334
0.0372205,0.0402357
0.0373063,0.040439
0.0373923,0.0406433
0.0374786,0.0408487
0.037565,0.0410551
0.0376516,0.0412625
0.0377384,0.041471
0.0378254,0.0416805
0.0379126,0.0418911
0.038,0.0421027
0.0380877,0.0423154
0.0381755,0.0425292
0.0382635,0.0427441
0.0383517,0.04296
0.0384401,0.043177
0.0385288,0.0433951
0.0386176,0.0436143
0.0387067,0.0438346
0.0387959,0.044056
0.0388854,0.0442785
0.038975,0.0445021
0.0390649,0.0447268
0.0391549,0.0449527
0.0392452,0.0451797
0.0393357,0.0454079
0.0394264,0.0456372
0.0395173,0.0458676
0.0396084,0.0460992
0.0396998,0.046332
0.0397913,0.0465659
0.039883,0.046801
0.039975,0.0470373
0.0400672,0.0472748
0.0401595,0.0475135
0.0402521,0.0477533
0.040345,0.0479944
0.040438,0.0482367
0.0405312,0.0484802
0.0406247,0.0487249
0.0407183,0.0489708
0.0408122,0.049218
0.0409063,0.0494664
0.0410006,0.049716
0.0410952,0.049967
0.0411899,0.0502191
0.0412849,0.0504725
0.0413801,0.0507273
0.0414755,0.0509832
0.0415711,0.0512405
0.041667,0.051499
0.0417631,0.0517589
0.0418593,0.05202
0.0419559,0.0522825
0.0420526,0.0525463
0.0421496,0.0528114
0.0422467,0.0530778
0.0423441,0.0533455
0.0424418,0.0536146
0.0425396,0.0538851
0.0426377,0.0541569
0.042736,0.0544301
0.0428346,0.0547046
0.0429333,0.0549805
0.0430323,0.0552578
0.0431315,0.0555365
0.043231,0.0558165
0.0433307,0.056098
0.0434306,0.0563809
0.0435307,0.0566652
0.0436311,0.0569509
0.0437317,0.0572381
0.0438325,0.0575266
0.0439336,0.0578167
0.0440349,0.0581082
0.0441364,0.0584011
0.0442382,0.0586955
0.0443402,0.0589914
0.0444424,0.0592888
0.0445449,0.0595876
0.0446476,0.059888
0.0447505,0.0601898
0.0448537,0.0604932
0.0449571,0.060798
0.0450608,0.0611044
0.0451647,0.0614124
0.0452688,0.0617218
0.0453732,0.0620329
0.0454778,0.0623454
0.0455827,0.0626596
0.0456878,0.0629753
0.0457931,0.0632925
0.0458987,0.0636114
0.0460045,0.0639319
0.0461106,0.0642539
0.0462169,0.0645776
0.0463235,0.0649029
0.0464303,0.0652298
0.0465373,0.0655584
0.0466446,0.0658886
0.0467522,0.0662204
0.04686,0.0665539
0.046968,0.066889
0.0470763,0.0672259
0.0471849,0.0675644
0.0472937,0.0679046
0.0474027,0.0682465
0.047512,0.0685901
0.0476216,0.0689354
0.0477314,0.0692825
0.0478414,0.0696313
0.0479517,0.0699818
0.0480623,0.0703341
0.0481731,0.0706881
0.0482842,0.0710439
0.0483955,0.0714015
0.0485071,0.0717608
0.0486189,0.072122
0.048731,0.0724849
0.0488434,0.0728497
0.048956,0.0732162
0.0490689,0.0735847
0.049182,0.0739549
0.0492954,0.074327
0.0494091,0.0747009
0.049523,0.0750767
0.0496372,0.0754544
0.0497516,0.075834
0.0498664,0.0762154
0.0499813,0.0765988
0.0500966,0.076984
0.0502121,0.0773712
0.0503279,0.0777603
0.0504439,0.0781514
0.0505602,0.0785444
0.0506768,0.0789393
0.0507936,0.0793363
0.0509107,0.0797351
0.0510281,0.080136
0.0511458,0.0805389
0.0512637,0.0809438
0.0513819,0.0813507
0.0515004,0.0817596
0.0516191,0.0821706
0.0517381,0.0825836
0.0518574,0.0829986
0.051977,0.0834158
0.0520968,0.083835
0.052217,0.0842563
0.0523374,0.0846796
0.052458,0.0851051
0.052579,0.0855327
0.0527002,0.0859625
0.0528217,0.0863943
0.0529435,0.0868283
0.0530656,0.0872645
0.0531879,0.0877028
0.0533106,0.0881434
0.0534335,0.0885861
0.0535567,0.089031
0.0536802,0.0894781
0.053804,0.0899274
0.053928,0.090379
0.0540524,0.0908328
0.054177,0.0912889
0.0543019,0.0917472
0.0544271,0.0922078
0.0545526,0.0926707
0.0546784,0.0931359
0.0548044,0.0936034
0.0549308,0.0940732
0.0550575,0.0945454
0.0551844,0.0950199
0.0553117,0.0954967
0.0554392,0.095976
0.055567,0.0964576
0.0556951,0.0969415
0.0558235,0.0974279
0.0559523,0.0979167
0.0560813,0.098408
0.0562106,0.0989016
0.0563402,0.0993977
0.0564701,0.0998963
0.0566003,0.100397
0.0567308,0.100901
0.0568616,0.101407
0.0569927,0.101915
0.0571241,0.102426
0.0572558,0.10294
0.0573878,0.103456
0.0575202,0.103975
0.0576528,0.104496
0.0577857,0.10502
0.0579189,0.105546
0.0580525,0.106075
0.0581863,0.106607
0.0583205,0.107141
0.058455,0.107678
0.0585897,0.108218
0.0587248,0.10876
0.0588602,0.109305
0.058996,0.109853
0.059132,0.110403
0.0592683,0.110956
0.059405,0.111512
0.0595419,0.112071
0.0596792,0.112632
0.0598168,0.113197
0.0599548,0.113763
0.060093,0.114333
0.0602315,0.114906
0.0603704,0.115481
0.0605096,0.116059
0.0606491,0.11664
0.060789,0.117224
0.0609291,0.117811
0.0610696,0.1184
0.0612104,0.118993
0.0613516,0.119588
0.061493,0.120186
0.0616348,0.120788
0.0617769,0.121392
0.0619194,0.122
0.0620621,0.12261
0.0622052,0.123224
0.0623486,0.123841
0.0624924,0.12446
0.0626365,0.125083
0.0627809,0.125708
0.0629257,0.126336
0.0630708,0.126968
0.0632162,0.127602
0.0633619,0.12824
0.063508,0.12888
0.0636545,0.129523
0.0638012,0.13017
0.0639483,0.130819
0.0640958,0.131471
0.0642436,0.132127
0.0643917,0.132785
0.0645402,0.133451
0.064689,0.134121
0.0648381,0.134795
0.0649876,0.135471
0.0651375,0.136149
0.0652876,0.13683
0.0654382,0.137515
0.0655891,0.138202
0.0657403,0.138893
0.0658919,0.139587
0.0660438,0.140285
0.0661961,0.140985
0.0663487,0.141689
0.0665017,0.142396
0.066655,0.143107
0.0668087,0.143821
0.0669627,0.144538
0.0671171,0.145259
0.0672719,0.145983
0.067427,0.146711
0.0675825,0.147442
0.0677383,0.148176
0.0678945,0.148915
0.068051,0.149657
0.0682079,0.150402
0.0683652,0.151152
0.0685228,0.151906
0.0686808,0.152664
0.0688392,0.153425
0.0689979,0.15419
0.069157,0.154959
0.0693164,0.155732
0.0694763,0.156508
0.0696365,0.157288
0.069797,0.158072
0.0699579,0.15886
0.0701192,0.159652
0.0702809,0.160447
0.070443,0.161247
0.0706054,0.16205
0.0707682,0.162858
0.0709314,0.163669
0.0710949,0.164484
0.0712588,0.165304
0.0714231,0.166127
0.0715878,0.166954
0.0717529,0.167786
0.0719183,0.168621
0.0720841,0.169461
0.0722503,0.170304
0.0724169,0.171152
0.0725839,0.172004
0.0727512,0.17286
0.072919,0.17372
0.0730871,0.174585
0.0732556,0.175454
0.0734245,0.176327
0.0735938,0.177204
0.0737635,0.178085
0.0739336,0.178971
0.0741041,0.179861
0.0742749,0.180756
0.0744462,0.181655
0.0746178,0.182558
0.0747899,0.183466
0.0749623,0.184378
0.0751352,0.185294
0.0753084,0.186216
0.075482,0.187141
0.0756561,0.188071
0.0758305,0.189006
0.0760054,0.189945
0.0761806,0.190889
0.0763563,0.191837
0.0765323,0.19279
0.0767088,0.193748
0.0768856,0.19471
0.0770629,0.195677
0.0772406,0.196649
0.0774187,0.197625
0.0775972,0.198606
0.0777761,0.199592
0.0779554,0.200583
0.0781352,0.201579
0.0783153,0.202579
0.0784959,0.203584
0.0786769,0.204595
0.0788583,0.20561
0.0790401,0.20663
0.0792224,0.207655
0.079405,0.208685
0.0795881,0.20972
0.0797716,0.21076
0.0799556,0.211805
0.0801399,0.212855
0.0803247,0.213911
0.0805099,0.214971
0.0806955,0.216037
0.0808816,0.217107
0.0810681,0.218183
0.081255,0.219265
0.0814423,0.220351
0.0816301,0.221443
0.0818183,0.22254
0.082007,0.223642
0.0821961,0.22475
0.0823856,0.225863
0.0825755,0.226981
0.0827659,0.228105
0.0829568,0.229234
0.083148,0.230369
0.0833398,0.23151
0.0835319,0.232655
0.0837245,0.233807
0.0839176,0.234964
0.084111,0.236126
0.084305,0.237294
0.0844994,0.238468
0.0846942,0.239648
0.0848895,0.240833
0.0850852,0.242024
0.0852814,0.243221
0.085478,0.244423
0.0856751,0.245632
0.0858726,0.246846
0.0860706,0.248066
0.0862691,0.249292
0.086468,0.250524
0.0866674,0.251761
0.0868672,0.253005
0.0870675,0.254255
0.0872682,0.255511
0.0874695,0.256773
0.0876711,0.258041
0.0878733,0.259315
0.0880759,0.260595
0.088279,0.261881
0.0884825,0.263174
0.0886865,0.264473
0.088891,0.265778
0.089096,0.26709
0.0893014,0.268407
0.0895073,0.269731
0.0897137,0.271062
0.0899205,0.272399
0.0901279,0.273742
0.0903357,0.275092
0.0905439,0.276448
0.0907527,0.277811
0.090962,0.27918
0.0911717,0.280556
0.0913819,0.281939
0.0915926,0.283328
0.0918038,0.284724
0.0920155,0.286126
0.0922276,0.287536
0.0924403,0.288952
0.0926534,0.290375
0.092867,0.291805
0.0930812,0.293241
0.0932958,0.294685
0.0935109,0.296135
0.0937265,0.297593
0.0939426,0.299057
0.0941592,0.300528
0.0943763,0.302007
0.0945939,0.303492
0.094812,0.304985
0.0950306,0.306485
0.0952497,0.307992
0.0954694,0.309506
0.0956895,0.311028
0.0959101,0.312557
0.0961313,0.314093
0.0963529,0.315636
0.0965751,0.317187
0.0967977,0.318745
0.0970209,0.320311
0.0972446,0.321884
0.0974688,0.323465
0.0976936,0.325053
0.0979188,0.326649
0.0981446,0.328253
0.0983709,0.329864
0.0985977,0.331483
0.098825,0.333109
0.0990529,0.334744
0.0992813,0.336386
0.0995102,0.338036
0.0997396,0.339694
0.0999696,0.341359
0.1002,0.343033
0.100431,0.344715
0.100663,0.346405
0.100895,0.348102
0.101127,0.349808
0.101361,0.351522
0.101594,0.353244
0.101829,0.354975
0.102063,0.356713
0.102299,0.35846
0.102535,0.360215
0.102771,0.361979
0.103008,0.363751
0.103245,0.365531
0.103483,0.36732
0.103722,0.369117
0.103961,0.370923
0.104201,0.372737
0.104441,0.37456
0.104682,0.376392
0.104923,0.378233
0.105165,0.380082
0.105408,0.38194
0.105651,0.383806
0.105894,0.385682
0.106139,0.387566
0.106383,0.38946
0.106629,0.391362
0.106874,0.393273
0.107121,0.395194
0.107368,0.397123
0.107615,0.399062
0.107864,0.40101
0.108112,0.402967
0.108362,0.404933
0.108611,0.406909
0.108862,0.408894
0.109113,0.410888
0.109364,0.412892
0.109617,0.414905
0.109869,0.416928
0.110123,0.41896
0.110377,0.421002
0.110631,0.423053
0.110886,0.425115
0.111142,0.427186
0.111398,0.429266
0.111655,0.431357
0.111912,0.433457
0.11217,0.435567
0.112429,0.437688
0.112688,0.439818
0.112948,0.441958
0.113208,0.444108
0.113469,0.446269
0.113731,0.448439
0.113993,0.45062
0.114256,0.452811
0.11452,0.455013
0.114784,0.457224
0.115048,0.459447
0.115314,0.461679
0.115579,0.463922
0.115846,0.466176
0.116113,0.46844
0.116381,0.470715
0.116649,0.473
0.116918,0.475296
0.117188,0.477603
0.117458,0.479921
0.117729,0.48225
0.118,0.484589
0.118272,0.48694
0.118545,0.489302
0.118818,0.491674
0.119092,0.494058
0.119367,0.496453
0.119642,0.498859
0.119918,0.501276
0.120194,0.503705
0.120471,0.506145
0.120749,0.508596
0.121028,0.511059
0.121307,0.513533
0.121586,0.516019
0.121867,0.518517
0.122148,0.521026
0.122429,0.523547
0.122712,0.52608
0.122995,0.528624
0.123278,0.53118
0.123562,0.533749
0.123847,0.536329
0.124133,0.538921
0.124419,0.541525
0.124706,0.544142
0.124994,0.54677
0.125282,0.549411
0.125571,0.552064
0.12586,0.55473
0.12615,0.557408
0.126441,0.560098
0.126733,0.562801
0.127025,0.565516
0.127318,0.568244
0.127611,0.570985
0.127906,0.573738
0.1282,0.576505
0.128496,0.579284
0.128792,0.582076
0.129089,0.58488
0.129387,0.587698
0.129685,0.590529
0.129984,0.593373
0.130284,0.59623
0.130584,0.599101
0.130885,0.601985
0.131187,0.604882
0.13149,0.607792
0.131793,0.610716
0.132097,0.613653
0.132401,0.616604
0.132707,0.619569
0.133013,0.622547
0.133319,0.62554
0.133627,0.628546
0.133935,0.631565
0.134244,0.634599
0.134553,0.637647
0.134863,0.640709
0.135174,0.643784
0.135486,0.646875
0.135798,0.649979
0.136112,0.653098
0.136425,0.65623
0.13674,0.659378
0.137055,0.66254
0.137371,0.665716
0.137688,0.668907
0.138005,0.672113
0.138324,0.675333
0.138643,0.678569
0.138962,0.681819
0.139283,0.685084
0.139604,0.688364
0.139926,0.691659
0.140248,0.694969
0.140572,0.698295
0.140896,0.701635
0.141221,0.704991
0.141546,0.708363
0.141873,0.71175
0.1422,0.715152
0.142528,0.71857
0.142856,0.722003
0.143186,0.725453
0.143516,0.728918
0.143847,0.732398
0.144178,0.735895
0.144511,0.739408
0.144844,0.742937
0.145178,0.746482
0.145513,0.750043
0.145848,0.75362
0.146184,0.757214
0.146521,0.760824
0.146859,0.764451
0.147198,0.768094
0.147537,0.771754
0.147877,0.77543
0.148218,0.779123
0.14856,0.782833
0.148903,0.78656
0.149246,0.790304
0.14959,0.794065
0.149935,0.797843
0.150281,0.801638
0.150627,0.80545
0.150975,0.80928
0.151323,0.813127
0.151672,0.816992
0.152021,0.820874
0.152372,0.824774
0.152723,0.828691
0.153075,0.832626
0.153428,0.836579
0.153782,0.84055
0.154137,0.844539
0.154492,0.848546
0.154848,0.852572
0.155205,0.856615
0.155563,0.860677
0.155922,0.864757
0.156281,0.868856
0.156642,0.872973
0.157003,0.877108
0.157365,0.881263
0.157728,0.885436
0.158091,0.889628
0.158456,0.893839
0.158821,0.898069
0.159187,0.902318
0.159554,0.906586
0.159922,0.910873
0.160291,0.91518
0.160661,0.919506
0.161031,0.923852
0.161402,0.928217
0.161774,0.932602
0.162147,0.937007
0.162521,0.941431
0.162896,0.945875
0.163272,0.95034
0.163648,0.954824
0.164025,0.959329
0.164404,0.963853
0.164783,0.968398
0.165163,0.972964
0.165543,0.97755
0.165925,0.982156
0.166308,0.986784
0.166691,0.991432
0.167075,0.9961
0.167461,1.00079
0.167847,1.0055
0.168234,1.01023
0.168622,1.01499
0.16901,1.01976
0.1694,1.02456
0.169791,1.02937
0.170182,1.03421
0.170575,1.03907
0.170968,1.04395
0.171362,1.04886
0.171757,1.05378
0.172153,1.05873
0.17255,1.0637
0.172948,1.06869
0.173347,1.07371
0.173746,1.07874
0.174147,1.0838
0.174549,1.08888
0.174951,1.09399
0.175354,1.09911
0.175759,1.10426
0.176164,1.10943
0.17657,1.11463
0.176977,1.11985
0.177385,1.12509
0.177794,1.13036
0.178204,1.13564
0.178615,1.14096
0.179027,1.14629
0.17944,1.15165
0.179854,1.15703
0.180268,1.16244
0.180684,1.16787
0.1811,1.17333
0.181518,1.17881
0.181937,1.18431
0.182356,1.18984
0.182777,1.19539
0.183198,1.20096
0.18362,1.20657
0.184044,1.21219
0.184468,1.21784
0.184893,1.22352
0.18532,1.22922
0.185747,1.23495
0.186175,1.2407
0.186605,1.24647
0.187035,1.25228
0.187466,1.2581
0.187898,1.26396
0.188332,1.26984
0.188766,1.27574
0.189201,1.28167
0.189637,1.28763
0.190074,1.29362
0.190513,1.29963
0.190952,1.30566
0.191392,1.31172
0.191834,1.31781
0.192276,1.32393
0.192719,1.33007
0.193164,1.33624
0.193609,1.34244
0.194055,1.34867
0.194503,1.35492
0.194951,1.3612
0.195401,1.3675
0.195851,1.37384
0.196303,1.3802
0.196755,1.38659
0.197209,1.39301
0.197664,1.39945
0.19812,1.40593
0.198576,1.41243
0.199034,1.41896
0.199493,1.42552
0.199953,1.43211
0.200414,1.43873
0.200876,1.44537
0.201339,1.45205
0.201804,1.45875
0.202269,1.46548
0.202735,1.47225
0.203203,1.47904
0.203671,1.48586
0.204141,1.49271
0.204612,1.49959
0.205083,1.50651
0.205556,1.51345
0.20603,1.52042
0.206505,1.52742
0.206981,1.53445
0.207459,1.54152
0.207937,1.54861
0.208416,1.55573
0.208897,1.56289
0.209379,1.57008
0.209861,1.57729
0.210345,1.58454
0.21083,1.59182
0.211316,1.59913
0.211804,1.60648
0.212292,1.61385
0.212781,1.62126
0.213272,1.6287
0.213764,1.63617
0.214257,1.64368
0.214751,1.65121
0.215246,1.65878
0.215742,1.66638
0.21624,1.67402
0.216738,1.68168
0.217238,1.68938
0.217739,1.69712
0.218241,1.70489
0.218744,1.71269
0.219248,1.72052
0.219754,1.72839
0.220261,1.73629
0.220768,1.74423
0.221277,1.7522
0.221788,1.7602
0.222299,1.76824
0.222812,1.77632
0.223325,1.78442
0.22384,1.79257
0.224356,1.80075
0.224874,1.80896
0.225392,1.81721
0.225912,1.82549
0.226433,1.83381
0.226955,1.84217
0.227478,1.85056
0.228003,1.85899
0.228528,1.86745
0.229055,1.87595
0.229583,1.88449
0.230113,1.89306
0.230643,1.90167
0.231175,1.91031
0.231708,1.919
0.232242,1.92772
0.232778,1.93648
0.233314,1.94527
0.233852,1.9541
0.234392,1.96297
0.234932,1.97188
0.235474,1.98083
0.236017,1.98981
0.236561,1.99884
0.237106,2.0079
0.237653,2.017
0.238201,2.02614
0.23875,2.03531
0.239301,2.04453
0.239852,2.05379
0.240405,2.06308
0.24096,2.07242
0.241515,2.08179
0.242072,2.09121
0.24263,2.10066
0.24319,2.11015
0.24375,2.11969
0.244312,2.12927
0.244876,2.13888
0.24544,2.14854
0.246006,2.15824
0.246574,2.16798
0.247142,2.17776
0.247712,2.18758
0.248283,2.19744
0.248856,2.20735
0.249429,2.21729
0.250004,2.22728
0.250581,2.23731
0.251159,2.24739
0.251738,2.25751
0.252318,2.26766
0.2529,2.27787
0.253483,2.28811
0.254067,2.2984
0.254653,2.30873
0.25524,2.31911
0.255829,2.32953
0.256419,2.33999
0.25701,2.3505
0.257603,2.36105
0.258197,2.37165
0.258792,2.38229
0.259389,2.39297
0.259987,2.4037
0.260586,2.41448
0.261187,2.4253
0.261789,2.43617
0.262393,2.44708
0.262998,2.45804
0.263604,2.46904
0.264212,2.48009
0.264821,2.49119
0.265432,2.50233
0.266044,2.51352
0.266657,2.52476
0.267272,2.53604
0.267888,2.54737
0.268506,2.55875
0.269125,2.57018
0.269746,2.58165
0.270367,2.59317
0.270991,2.60475
0.271616,2.61636
0.272242,2.62803
0.27287,2.63975
0.273499,2.65151
0.274129,2.66333
0.274761,2.67519
0.275395,2.6871
0.27603,2.69906
0.276666,2.71108
0.277304,2.72314
0.277944,2.73525
0.278585,2.74742
0.279227,2.75963
0.279871,2.77189
0.280516,2.78421
0.281163,2.79658
0.281811,2.809
0.282461,2.82147
0.283112,2.83399
0.283765,2.84656
0.284419,2.85919
0.285075,2.87186
0.285732,2.8846
0.286391,2.89738
0.287051,2.91022
0.287713,2.92311
0.288377,2.93605
0.289042,2.94905
0.289708,2.9621
0.290376,2.9752
0.291045,2.98836
0.291717,3.00157
0.292389,3.01484
0.293063,3.02816
0.293739,3.04154
0.294416,3.05498
0.295095,3.06846
0.295776,3.08201
0.296458,3.09561
0.297141,3.10926
0.297826,3.12298
0.298513,3.13674
0.299201,3.15057
0.299891,3.16445
0.300582,3.17839
0.301276,3.19239
0.30197,3.20644
0.302666,3.22056
0.303364,3.23473
0.304064,3.24896
0.304765,3.26326
0.305468,3.27762
0.306172,3.29204
0.306878,3.30651
0.307585,3.32105
0.308295,3.33564
0.309005,3.3503
0.309718,3.36501
0.310432,3.37979
0.311148,3.39462
0.311865,3.40952
0.312584,3.42447
0.313305,3.43949
0.314027,3.45456
0.314751,3.4697
0.315477,3.4849
0.316205,3.50016
0.316934,3.51548
0.317664,3.53086
0.318397,3.54631
0.319131,3.56182
0.319867,3.57739
0.320604,3.59302
0.321343,3.60871
0.322084,3.62447
0.322827,3.64029
0.323571,3.65618
0.324317,3.67212
0.325065,3.68813
0.325815,3.70421
0.326566,3.72035
0.327319,3.73655
0.328074,3.75282
0.32883,3.76915
0.329588,3.78555
0.330348,3.80201
0.33111,3.81854
0.331873,3.83513
0.332638,3.85179
0.333405,3.86851
0.334174,3.8853
0.334945,3.90216
0.335717,3.91908
0.336491,3.93607
0.337267,3.95312
0.338044,3.97025
0.338824,3.98742
0.339605,4.00465
0.340388,4.02195
0.341173,4.03932
0.34196,4.05676
0.342748,4.07426
0.343538,4.09184
0.34433,4.10948
0.345124,4.12719
0.34592,4.14497
0.346718,4.16283
0.347517,4.18075
0.348318,4.19874
0.349122,4.2168
0.349927,4.23501
0.350733,4.25334
0.351542,4.27174
0.352353,4.29021
0.353165,4.30875
0.353979,4.32737
0.354795,4.34606
0.355614,4.36482
0.356433,4.38365
0.357255,4.40256
0.358079,4.42155
0.358905,4.4406
0.359732,4.45974
0.360562,4.47895
0.361393,4.49823
0.362226,4.51759
0.363061,4.53702
0.363898,4.55653
0.364738,4.57612
0.365579,4.59578
0.366421,4.61552
0.367266,4.63534
0.368113,4.65524
0.368962,4.67521
0.369813,4.69526
0.370665,4.71539
0.37152,4.7356
0.372376,4.75589
0.373235,4.77625
0.374096,4.7967
0.374958,4.81722
0.375823,4.83783
0.376689,4.85852
0.377558,4.87928
0.378428,4.90013
0.379301,4.92106
0.380175,4.94207
0.381052,4.96316
0.381931,4.98434
0.382811,5.00559
0.383694,5.02694
0.384579,5.04836
0.385465,5.06987
0.386354,5.09147
0.387245,5.11314
0.388138,5.1349
0.389033,5.15675
0.38993,5.17868
0.390829,5.20069
0.39173,5.22279
0.392633,5.24498
0.393538,5.26725
0.394446,5.28961
0.395355,5.31206
0.396267,5.33459
0.39718,5.3572
0.398096,5.37991
0.399014,5.4027
0.399934,5.42559
0.400856,5.44856
0.401781,5.47161
0.402707,5.49476
0.403635,5.518
0.404566,5.54132
0.405499,5.56474
0.406434,5.58824
0.407371,5.61184
0.40831,5.63552
0.409252,5.6593
0.410195,5.68317
0.411141,5.70713
0.412089,5.73118
0.413039,5.75533
0.413992,5.77956
0.414946,5.80389
0.415903,5.82831
0.416862,5.85283
0.417823,5.87744
0.418786,5.90214
0.419752,5.92694
0.42072,5.95183
0.42169,5.97681
0.422662,6.0019
0.423637,6.02707
0.424613,6.05235
0.425592,6.07771
0.426574,6.10318
0.427557,6.12874
0.428543,6.1544
