r2,N_GBW
29.9121,0.885075
29.934,0.885201
29.9559,0.885326
29.9778,0.885451
29.9997,0.885576
30.0216,0.8857
30.0435,0.885825
30.0654,0.885949
30.0874,0.886073
30.1093,0.886197
30.1313,0.88632
30.1533,0.886444
30.1752,0.886567
30.1972,0.88669
30.2192,0.886813
30.2412,0.886935
30.2632,0.887058
30.2852,0.88718
30.3072,0.887302
30.3293,0.887424
30.3513,0.887545
30.3733,0.887667
30.3954,0.887788
30.4175,0.887909
30.4395,0.88803
30.4616,0.88815
30.4837,0.888271
30.5058,0.888391
30.5279,0.888511
30.55,0.888631
30.5721,0.88875
30.5942,0.88887
30.6164,0.888989
30.6385,0.889108
30.6607,0.889227
30.6828,0.889346
30.705,0.889464
30.7272,0.889582
30.7493,0.8897
30.7715,0.889818
30.7937,0.889936
30.8159,0.890054
30.8381,0.890171
30.8604,0.890288
30.8826,0.890405
30.9048,0.890522
30.9271,0.890638
30.9493,0.890754
30.9716,0.890871
30.9939,0.890987
31.0161,0.891102
31.0384,0.891218
31.0607,0.891333
31.083,0.891448
31.1053,0.891563
31.1276,0.891678
31.15,0.891793
31.1723,0.891907
31.1946,0.892022
31.217,0.892136
31.2394,0.892249
31.2617,0.892363
31.2841,0.892477
31.3065,0.89259
31.3289,0.892703
31.3513,0.892816
31.3737,0.892929
31.3961,0.893041
31.4185,0.893153
31.4409,0.893266
31.4634,0.893378
31.4858,0.893489
31.5083,0.893601
31.5307,0.893712
31.5532,0.893824
31.5757,0.893935
31.5982,0.894046
31.6207,0.894156
31.6432,0.894267
31.6657,0.894377
31.6882,0.894487
31.7107,0.894597
31.7332,0.894707
31.7558,0.894816
31.7783,0.894926
31.8009,0.895035
31.8235,0.895144
31.846,0.895253
31.8686,0.895361
31.8912,0.89547
31.9138,0.895578
31.9364,0.895686
31.959,0.895794
31.9816,0.895902
32.0043,0.896009
32.0269,0.896117
32.0496,0.896224
32.0722,0.896331
32.0949,0.896438
32.1175,0.896544
32.1402,0.896651
32.1629,0.896757
32.1856,0.896863
32.2083,0.896969
32.231,0.897075
32.2537,0.89718
32.2764,0.897286
32.2992,0.897391
32.3219,0.897496
32.3447,0.897601
32.3674,0.897705
32.3902,0.89781
32.413,0.897914
32.4357,0.898018
32.4585,0.898122
32.4813,0.898226
32.5041,0.89833
32.527,0.898433
32.5498,0.898536
32.5726,0.898639
32.5954,0.898742
32.6183,0.898845
32.6411,0.898947
32.664,0.89905
32.6869,0.899152
32.7097,0.899254
32.7326,0.899356
32.7555,0.899457
32.7784,0.899559
32.8013,0.89966
32.8243,0.899761
32.8472,0.899862
32.8701,0.899963
32.8931,0.900064
32.916,0.900164
32.939,0.900264
32.9619,0.900364
32.9849,0.900464
33.0079,0.900564
33.0309,0.900664
33.0539,0.900763
33.0769,0.900862
33.0999,0.900961
33.1229,0.90106
33.1459,0.901159
33.169,0.901257
33.192,0.901356
33.2151,0.901454
33.2381,0.901552
33.2612,0.90165
33.2843,0.901748
33.3074,0.901845
33.3305,0.901942
33.3536,0.90204
33.3767,0.902137
33.3998,0.902233
33.4229,0.90233
33.4461,0.902427
33.4692,0.902523
33.4923,0.902619
33.5155,0.902715
33.5387,0.902811
33.5618,0.902907
33.585,0.903002
33.6082,0.903097
33.6314,0.903193
33.6546,0.903288
33.6778,0.903382
33.7011,0.903477
33.7243,0.903572
33.7475,0.903666
33.7708,0.90376
33.794,0.903854
33.8173,0.903948
33.8406,0.904042
33.8638,0.904135
33.8871,0.904228
33.9104,0.904322
33.9337,0.904415
33.957,0.904507
33.9803,0.9046
34.0037,0.904693
34.027,0.904785
34.0503,0.904877
34.0737,0.904969
34.097,0.905061
34.1204,0.905153
34.1438,0.905244
34.1672,0.905336
34.1906,0.905427
34.214,0.905518
34.2374,0.905609
34.2608,0.9057
34.2842,0.90579
34.3076,0.905881
34.3311,0.905971
34.3545,0.906061
34.378,0.906151
34.4014,0.906241
34.4249,0.90633
34.4484,0.90642
34.4719,0.906509
34.4954,0.906598
34.5189,0.906687
34.5424,0.906776
34.5659,0.906865
34.5894,0.906953
34.6129,0.907041
34.6365,0.90713
34.66,0.907218
34.6836,0.907305
34.7072,0.907393
34.7307,0.907481
34.7543,0.907568
34.7779,0.907655
34.8015,0.907742
34.8251,0.907829
34.8487,0.907916
34.8723,0.908003
34.896,0.908089
34.9196,0.908176
34.9433,0.908262
34.9669,0.908348
34.9906,0.908434
35.0142,0.908519
35.0379,0.908605
35.0616,0.90869
35.0853,0.908775
35.109,0.90886
35.1327,0.908945
35.1564,0.90903
35.1802,0.909115
35.2039,0.909199
35.2276,0.909283
35.2514,0.909368
35.2751,0.909452
35.2989,0.909535
35.3227,0.909619
35.3465,0.909703
35.3703,0.909786
35.394,0.909869
35.4179,0.909952
35.4417,0.910035
35.4655,0.910118
35.4893,0.910201
35.5132,0.910283
35.537,0.910366
35.5609,0.910448
35.5847,0.91053
35.6086,0.910612
35.6325,0.910693
35.6564,0.910775
35.6802,0.910856
35.7042,0.910938
35.7281,0.911019
35.752,0.9111
35.7759,0.911181
35.7998,0.911261
35.8238,0.911342
35.8477,0.911422
35.8717,0.911503
35.8957,0.911583
35.9196,0.911663
35.9436,0.911743
35.9676,0.911822
35.9916,0.911902
36.0156,0.911981
36.0396,0.91206
36.0636,0.912139
36.0877,0.912218
36.1117,0.912297
36.1358,0.912376
36.1598,0.912454
36.1839,0.912533
36.2079,0.912611
36.232,0.912689
36.2561,0.912767
36.2802,0.912845
36.3043,0.912922
36.3284,0.913
36.3525,0.913077
36.3767,0.913154
36.4008,0.913232
36.4249,0.913308
36.4491,0.913385
36.4732,0.913462
36.4974,0.913538
36.5216,0.913615
36.5458,0.913691
36.57,0.913767
36.5941,0.913843
36.6184,0.913919
36.6426,0.913994
36.6668,0.91407
36.691,0.914145
36.7153,0.914221
36.7395,0.914296
36.7638,0.914371
36.788,0.914445
36.8123,0.91452
36.8366,0.914595
36.8609,0.914669
36.8852,0.914743
36.9095,0.914817
36.9338,0.914891
36.9581,0.914965
36.9824,0.915039
37.0067,0.915113
37.0311,0.915186
37.0554,0.915259
37.0798,0.915332
37.1042,0.915405
37.1285,0.915478
37.1529,0.915551
37.1773,0.915624
37.2017,0.915696
37.2261,0.915769
37.2505,0.915841
37.2749,0.915913
37.2994,0.915985
37.3238,0.916056
37.3483,0.916128
37.3727,0.9162
37.3972,0.916271
37.4216,0.916342
37.4461,0.916413
37.4706,0.916484
37.4951,0.916555
37.5196,0.916626
37.5441,0.916697
37.5686,0.916767
37.5932,0.916837
37.6177,0.916908
37.6422,0.916978
37.6668,0.917048
37.6913,0.917117
37.7159,0.917187
37.7405,0.917257
37.7651,0.917326
37.7897,0.917395
37.8143,0.917464
37.8389,0.917533
37.8635,0.917602
37.8881,0.917671
37.9127,0.917739
37.9374,0.917808
37.962,0.917876
37.9867,0.917945
38.0113,0.918013
38.036,0.918081
38.0607,0.918148
38.0854,0.918216
38.1101,0.918284
38.1348,0.918351
38.1595,0.918418
38.1842,0.918486
38.2089,0.918553
38.2337,0.91862
38.2584,0.918686
38.2831,0.918753
38.3079,0.91882
38.3327,0.918886
38.3574,0.918952
38.3822,0.919018
38.407,0.919085
38.4318,0.91915
38.4566,0.919216
38.4814,0.919282
38.5063,0.919347
38.5311,0.919413
38.5559,0.919478
38.5808,0.919543
38.6056,0.919608
38.6305,0.919673
38.6554,0.919738
38.6802,0.919803
38.7051,0.919867
38.73,0.919932
38.7549,0.919996
38.7798,0.92006
38.8047,0.920124
38.8297,0.920188
38.8546,0.920252
38.8796,0.920315
38.9045,0.920379
38.9295,0.920442
38.9544,0.920506
38.9794,0.920569
39.0044,0.920632
39.0294,0.920695
39.0544,0.920758
39.0794,0.92082
39.1044,0.920883
39.1294,0.920945
39.1544,0.921008
39.1795,0.92107
39.2045,0.921132
39.2296,0.921194
39.2546,0.921256
39.2797,0.921317
39.3048,0.921379
39.3299,0.92144
39.355,0.921502
39.3801,0.921563
39.4052,0.921624
39.4303,0.921685
39.4554,0.921746
39.4806,0.921807
39.5057,0.921867
39.5309,0.921928
39.556,0.921988
39.5812,0.922049
39.6064,0.922109
39.6315,0.922169
39.6567,0.922229
39.6819,0.922288
39.7071,0.922348
39.7324,0.922408
39.7576,0.922467
39.7828,0.922527
39.808,0.922586
39.8333,0.922645
39.8585,0.922704
39.8838,0.922763
39.9091,0.922822
39.9344,0.92288
39.9596,0.922939
39.9849,0.922997
40.0102,0.923055
40.0356,0.923114
40.0609,0.923172
40.0862,0.92323
40.1115,0.923288
40.1369,0.923345
40.1622,0.923403
40.1876,0.92346
40.213,0.923518
40.2383,0.923575
40.2637,0.923632
40.2891,0.923689
40.3145,0.923746
40.3399,0.923803
40.3653,0.92386
40.3907,0.923916
40.4162,0.923973
40.4416,0.924029
40.4671,0.924085
40.4925,0.924142
40.518,0.924198
40.5434,0.924254
40.5689,0.924309
40.5944,0.924365
40.6199,0.924421
40.6454,0.924476
40.6709,0.924532
40.6964,0.924587
40.722,0.924642
40.7475,0.924697
40.773,0.924752
40.7986,0.924807
40.8241,0.924862
40.8497,0.924916
40.8753,0.924971
40.9009,0.925025
40.9265,0.925079
40.9521,0.925133
40.9777,0.925188
41.0033,0.925241
41.0289,0.925295
41.0545,0.925349
41.0802,0.925403
41.1058,0.925456
41.1315,0.92551
41.1571,0.925563
41.1828,0.925616
41.2085,0.925669
41.2342,0.925722
41.2599,0.925775
41.2856,0.925828
41.3113,0.925881
41.337,0.925933
41.3627,0.925986
41.3885,0.926038
41.4142,0.92609
41.44,0.926142
41.4657,0.926194
41.4915,0.926246
41.5173,0.926298
41.543,0.92635
41.5688,0.926401
41.5946,0.926453
41.6204,0.926504
41.6463,0.926556
41.6721,0.926607
41.6979,0.926658
41.7237,0.926709
41.7496,0.92676
41.7754,0.926811
41.8013,0.926861
41.8272,0.926912
41.8531,0.926962
41.8789,0.927013
41.9048,0.927063
41.9307,0.927113
41.9567,0.927163
41.9826,0.927213
42.0085,0.927263
42.0344,0.927313
42.0604,0.927363
42.0863,0.927412
42.1123,0.927462
42.1383,0.927511
42.1642,0.92756
42.1902,0.927609
42.2162,0.927658
42.2422,0.927707
42.2682,0.927756
42.2942,0.927805
42.3202,0.927854
42.3463,0.927902
42.3723,0.927951
42.3984,0.927999
42.4244,0.928047
42.4505,0.928096
42.4765,0.928144
42.5026,0.928192
42.5287,0.928239
42.5548,0.928287
42.5809,0.928335
42.607,0.928382
42.6331,0.92843
42.6593,0.928477
42.6854,0.928525
42.7115,0.928572
42.7377,0.928619
42.7639,0.928666
42.79,0.928713
42.8162,0.92876
42.8424,0.928806
42.8686,0.928853
42.8948,0.928899
42.921,0.928946
42.9472,0.928992
42.9734,0.929038
42.9996,0.929084
43.0259,0.929131
43.0521,0.929176
43.0784,0.929222
43.1046,0.929268
43.1309,0.929314
43.1572,0.929359
43.1835,0.929405
43.2098,0.92945
43.2361,0.929495
43.2624,0.929541
43.2887,0.929586
43.315,0.929631
43.3414,0.929676
43.3677,0.92972
43.3941,0.929765
43.4204,0.92981
43.4468,0.929854
43.4732,0.929899
43.4996,0.929943
43.5259,0.929987
43.5523,0.930031
43.5787,0.930075
43.6052,0.930119
43.6316,0.930163
43.658,0.930207
43.6845,0.930251
43.7109,0.930294
43.7374,0.930338
43.7638,0.930381
43.7903,0.930425
43.8168,0.930468
43.8433,0.930511
43.8698,0.930554
43.8963,0.930597
43.9228,0.93064
43.9493,0.930683
43.9758,0.930726
44.0023,0.930768
44.0289,0.930811
44.0554,0.930853
44.082,0.930896
44.1086,0.930938
44.1351,0.93098
44.1617,0.931022
44.1883,0.931064
44.2149,0.931106
44.2415,0.931148
44.2681,0.93119
44.2948,0.931231
44.3214,0.931273
44.348,0.931314
44.3747,0.931356
44.4013,0.931397
44.428,0.931438
44.4547,0.931479
44.4813,0.93152
44.508,0.931561
44.5347,0.931602
44.5614,0.931643
44.5881,0.931683
44.6149,0.931724
44.6416,0.931765
44.6683,0.931805
44.6951,0.931845
44.7218,0.931886
44.7486,0.931926
44.7753,0.931966
44.8021,0.932006
44.8289,0.932046
44.8557,0.932086
44.8825,0.932125
44.9093,0.932165
44.9361,0.932205
44.9629,0.932244
44.9898,0.932284
45.0166,0.932323
45.0435,0.932362
45.0703,0.932401
45.0972,0.93244
45.124,0.932479
45.1509,0.932518
45.1778,0.932557
45.2047,0.932596
45.2316,0.932635
45.2585,0.932673
45.2854,0.932712
45.3124,0.93275
45.3393,0.932788
45.3662,0.932827
45.3932,0.932865
45.4202,0.932903
45.4471,0.932941
45.4741,0.932979
45.5011,0.933017
45.5281,0.933054
45.5551,0.933092
45.5821,0.93313
45.6091,0.933167
45.6361,0.933205
45.6632,0.933242
45.6902,0.933279
45.7172,0.933317
45.7443,0.933354
45.7714,0.933391
45.7984,0.933428
45.8255,0.933465
45.8526,0.933501
45.8797,0.933538
45.9068,0.933575
45.9339,0.933611
45.961,0.933648
45.9881,0.933684
46.0153,0.933721
46.0424,0.933757
46.0696,0.933793
46.0967,0.933829
46.1239,0.933865
46.1511,0.933901
46.1783,0.933937
46.2055,0.933973
46.2327,0.934008
46.2599,0.934044
46.2871,0.93408
46.3143,0.934115
46.3415,0.93415
46.3688,0.934186
46.396,0.934221
46.4233,0.934256
46.4505,0.934291
46.4778,0.934326
46.5051,0.934361
46.5324,0.934396
46.5597,0.934431
46.587,0.934466
46.6143,0.9345
46.6416,0.934535
46.6689,0.934569
46.6963,0.934604
46.7236,0.934638
46.751,0.934672
46.7783,0.934706
46.8057,0.934741
46.8331,0.934775
46.8604,0.934809
46.8878,0.934842
46.9152,0.934876
46.9426,0.93491
46.9701,0.934944
46.9975,0.934977
47.0249,0.935011
47.0524,0.935044
47.0798,0.935078
47.1073,0.935111
47.1347,0.935144
47.1622,0.935177
47.1897,0.93521
47.2172,0.935243
47.2447,0.935276
47.2722,0.935309
47.2997,0.935342
47.3272,0.935375
47.3547,0.935407
47.3823,0.93544
47.4098,0.935473
47.4373,0.935505
47.4649,0.935537
47.4925,0.93557
47.52,0.935602
47.5476,0.935634
47.5752,0.935666
47.6028,0.935698
47.6304,0.93573
47.658,0.935762
47.6857,0.935794
47.7133,0.935825
47.7409,0.935857
47.7686,0.935889
47.7962,0.93592
47.8239,0.935952
47.8516,0.935983
47.8793,0.936014
47.9069,0.936046
47.9346,0.936077
47.9623,0.936108
47.9901,0.936139
48.0178,0.93617
48.0455,0.936201
48.0732,0.936232
48.101,0.936262
48.1287,0.936293
48.1565,0.936324
48.1843,0.936354
48.212,0.936385
48.2398,0.936415
48.2676,0.936445
48.2954,0.936476
48.3232,0.936506
48.351,0.936536
48.3789,0.936566
48.4067,0.936596
48.4345,0.936626
48.4624,0.936656
48.4902,0.936686
48.5181,0.936716
48.546,0.936745
48.5738,0.936775
48.6017,0.936805
48.6296,0.936834
48.6575,0.936863
48.6854,0.936893
48.7134,0.936922
48.7413,0.936951
48.7692,0.93698
48.7972,0.93701
48.8251,0.937039
48.8531,0.937068
48.881,0.937096
48.909,0.937125
48.937,0.937154
48.965,0.937183
48.993,0.937211
49.021,0.93724
49.049,0.937268
49.077,0.937297
49.1051,0.937325
49.1331,0.937354
49.1612,0.937382
49.1892,0.93741
49.2173,0.937438
49.2454,0.937466
49.2734,0.937494
49.3015,0.937522
49.3296,0.93755
49.3577,0.937578
49.3858,0.937606
49.414,0.937633
49.4421,0.937661
49.4702,0.937689
49.4984,0.937716
49.5265,0.937743
49.5547,0.937771
49.5828,0.937798
49.611,0.937825
49.6392,0.937853
49.6674,0.93788
49.6956,0.937907
49.7238,0.937934
49.752,0.937961
49.7802,0.937988
49.8085,0.938014
49.8367,0.938041
49.865,0.938068
49.8932,0.938095
49.9215,0.938121
49.9497,0.938148
49.978,0.938174
50.0063,0.938201
50.0346,0.938227
50.0629,0.938253
50.0912,0.938279
50.1195,0.938306
50.1479,0.938332
50.1762,0.938358
50.2046,0.938384
50.2329,0.93841
50.2613,0.938435
50.2896,0.938461
50.318,0.938487
50.3464,0.938513
50.3748,0.938538
50.4032,0.938564
50.4316,0.938589
50.46,0.938615
50.4884,0.93864
50.5169,0.938666
50.5453,0.938691
50.5737,0.938716
50.6022,0.938741
50.6307,0.938766
50.6591,0.938791
50.6876,0.938816
50.7161,0.938841
50.7446,0.938866
50.7731,0.938891
50.8016,0.938916
50.8301,0.938941
50.8587,0.938965
50.8872,0.93899
50.9157,0.939014
50.9443,0.939039
50.9729,0.939063
51.0014,0.939088
51.03,0.939112
51.0586,0.939136
51.0872,0.93916
51.1158,0.939184
51.1444,0.939209
51.173,0.939233
51.2016,0.939257
51.2303,0.939281
51.2589,0.939304
51.2875,0.939328
51.3162,0.939352
51.3449,0.939376
51.3735,0.939399
51.4022,0.939423
51.4309,0.939446
51.4596,0.93947
51.4883,0.939493
51.517,0.939517
51.5457,0.93954
51.5745,0.939563
51.6032,0.939587
51.6319,0.93961
51.6607,0.939633
51.6895,0.939656
51.7182,0.939679
51.747,0.939702
51.7758,0.939725
51.8046,0.939748
51.8334,0.93977
51.8622,0.939793
51.891,0.939816
51.9198,0.939838
51.9487,0.939861
51.9775,0.939883
52.0063,0.939906
52.0352,0.939928
52.0641,0.939951
52.0929,0.939973
52.1218,0.939995
52.1507,0.940017
52.1796,0.94004
52.2085,0.940062
52.2374,0.940084
52.2663,0.940106
52.2953,0.940128
52.3242,0.94015
52.3531,0.940172
52.3821,0.940193
52.4111,0.940215
52.44,0.940237
52.469,0.940258
52.498,0.94028
52.527,0.940302
52.556,0.940323
52.585,0.940344
52.614,0.940366
52.643,0.940387
52.6721,0.940408
52.7011,0.94043
52.7301,0.940451
52.7592,0.940472
52.7883,0.940493
52.8173,0.940514
52.8464,0.940535
52.8755,0.940556
52.9046,0.940577
52.9337,0.940598
52.9628,0.940619
52.9919,0.940639
53.0211,0.94066
53.0502,0.940681
53.0793,0.940701
53.1085,0.940722
53.1377,0.940742
53.1668,0.940763
53.196,0.940783
53.2252,0.940804
53.2544,0.940824
53.2836,0.940844
53.3128,0.940864
53.342,0.940885
53.3712,0.940905
53.4005,0.940925
53.4297,0.940945
53.4589,0.940965
53.4882,0.940985
53.5175,0.941005
53.5467,0.941024
53.576,0.941044
53.6053,0.941064
53.6346,0.941084
53.6639,0.941103
53.6932,0.941123
53.7225,0.941143
53.7519,0.941162
53.7812,0.941181
53.8105,0.941201
53.8399,0.94122
53.8693,0.94124
53.8986,0.941259
53.928,0.941278
53.9574,0.941297
53.9868,0.941316
54.0162,0.941336
54.0456,0.941355
54.075,0.941374
54.1044,0.941393
54.1339,0.941411
54.1633,0.94143
54.1927,0.941449
54.2222,0.941468
54.2517,0.941487
54.2811,0.941505
54.3106,0.941524
54.3401,0.941543
54.3696,0.941561
54.3991,0.94158
54.4286,0.941598
54.4581,0.941617
54.4877,0.941635
54.5172,0.941653
54.5467,0.941672
54.5763,0.94169
54.6059,0.941708
54.6354,0.941726
54.665,0.941744
54.6946,0.941762
54.7242,0.94178
54.7538,0.941798
54.7834,0.941816
54.813,0.941834
54.8426,0.941852
54.8723,0.94187
54.9019,0.941888
54.9316,0.941905
54.9612,0.941923
54.9909,0.941941
55.0205,0.941958
55.0502,0.941976
55.0799,0.941993
55.1096,0.942011
55.1393,0.942028
55.169,0.942046
55.1987,0.942063
55.2285,0.94208
55.2582,0.942098
55.288,0.942115
55.3177,0.942132
55.3475,0.942149
55.3772,0.942166
55.407,0.942183
55.4368,0.9422
55.4666,0.942217
55.4964,0.942234
55.5262,0.942251
55.556,0.942268
55.5858,0.942285
55.6157,0.942301
55.6455,0.942318
55.6754,0.942335
55.7052,0.942351
55.7351,0.942368
55.765,0.942385
55.7948,0.942401
55.8247,0.942418
55.8546,0.942434
55.8845,0.942451
55.9144,0.942467
55.9444,0.942483
55.9743,0.942499
56.0042,0.942516
56.0342,0.942532
56.0641,0.942548
56.0941,0.942564
56.124,0.94258
56.154,0.942596
56.184,0.942612
56.214,0.942628
56.244,0.942644
56.274,0.94266
56.304,0.942676
56.334,0.942692
56.3641,0.942708
56.3941,0.942723
56.4242,0.942739
56.4542,0.942755
56.4843,0.94277
56.5144,0.942786
56.5444,0.942801
56.5745,0.942817
56.6046,0.942832
56.6347,0.942848
56.6648,0.942863
56.695,0.942879
56.7251,0.942894
56.7552,0.942909
56.7854,0.942924
56.8155,0.94294
56.8457,0.942955
56.8759,0.94297
56.906,0.942985
56.9362,0.943
56.9664,0.943015
56.9966,0.94303
57.0268,0.943045
57.057,0.94306
57.0873,0.943075
57.1175,0.94309
57.1477,0.943104
57.178,0.943119
57.2082,0.943134
57.2385,0.943149
57.2688,0.943163
57.2991,0.943178
57.3293,0.943192
57.3596,0.943207
57.3899,0.943222
57.4203,0.943236
57.4506,0.94325
57.4809,0.943265
57.5112,0.943279
57.5416,0.943294
57.5719,0.943308
57.6023,0.943322
57.6327,0.943336
57.663,0.94335
57.6934,0.943365
57.7238,0.943379
57.7542,0.943393
57.7846,0.943407
57.815,0.943421
57.8455,0.943435
57.8759,0.943449
57.9063,0.943463
57.9368,0.943477
57.9673,0.94349
57.9977,0.943504
58.0282,0.943518
58.0587,0.943532
58.0892,0.943545
58.1197,0.943559
58.1502,0.943573
58.1807,0.943586
58.2112,0.9436
58.2417,0.943613
58.2723,0.943627
58.3028,0.94364
58.3334,0.943654
58.3639,0.943667
58.3945,0.943681
58.4251,0.943694
58.4556,0.943707
58.4862,0.94372
58.5168,0.943734
58.5474,0.943747
58.5781,0.94376
58.6087,0.943773
58.6393,0.943786
58.67,0.943799
58.7006,0.943812
58.7313,0.943825
58.7619,0.943838
58.7926,0.943851
58.8233,0.943864
58.854,0.943877
58.8847,0.94389
58.9154,0.943903
58.9461,0.943915
58.9768,0.943928
59.0075,0.943941
59.0383,0.943954
59.069,0.943966
59.0998,0.943979
59.1305,0.943991
59.1613,0.944004
59.1921,0.944017
59.2229,0.944029
59.2537,0.944041
59.2845,0.944054
59.3153,0.944066
59.3461,0.944079
59.3769,0.944091
59.4077,0.944103
59.4386,0.944116
59.4694,0.944128
59.5003,0.94414
59.5311,0.944152
59.562,0.944164
59.5929,0.944176
59.6238,0.944189
59.6547,0.944201
59.6856,0.944213
59.7165,0.944225
59.7474,0.944237
59.7784,0.944248
59.8093,0.94426
59.8402,0.944272
59.8712,0.944284
59.9021,0.944296
59.9331,0.944308
59.9641,0.944319
59.9951,0.944331
60.0261,0.944343
60.0571,0.944354
60.0881,0.944366
60.1191,0.944378
60.1501,0.944389
60.1812,0.944401
60.2122,0.944412
60.2432,0.944424
60.2743,0.944435
60.3054,0.944447
60.3364,0.944458
60.3675,0.944469
60.3986,0.944481
60.4297,0.944492
60.4608,0.944503
60.4919,0.944515
60.523,0.944526
60.5542,0.944537
60.5853,0.944548
60.6165,0.944559
60.6476,0.94457
60.6788,0.944582
60.7099,0.944593
60.7411,0.944604
60.7723,0.944615
60.8035,0.944626
60.8347,0.944637
60.8659,0.944647
60.8971,0.944658
60.9283,0.944669
60.9596,0.94468
60.9908,0.944691
61.0221,0.944702
61.0533,0.944712
61.0846,0.944723
61.1159,0.944734
61.1471,0.944744
61.1784,0.944755
61.2097,0.944766
61.241,0.944776
61.2723,0.944787
61.3037,0.944797
61.335,0.944808
61.3663,0.944818
61.3977,0.944829
61.429,0.944839
61.4604,0.94485
61.4918,0.94486
61.5231,0.94487
61.5545,0.944881
61.5859,0.944891
61.6173,0.944901
61.6487,0.944911
61.6801,0.944922
61.7116,0.944932
61.743,0.944942
61.7744,0.944952
61.8059,0.944962
61.8373,0.944972
61.8688,0.944982
61.9003,0.944992
61.9318,0.945002
61.9633,0.945012
61.9948,0.945022
62.0263,0.945032
62.0578,0.945042
62.0893,0.945052
62.1208,0.945062
62.1524,0.945071
62.1839,0.945081
62.2155,0.945091
62.247,0.945101
62.2786,0.94511
62.3102,0.94512
62.3417,0.94513
62.3733,0.945139
62.4049,0.945149
62.4366,0.945159
62.4682,0.945168
62.4998,0.945178
62.5314,0.945187
62.5631,0.945197
62.5947,0.945206
62.6264,0.945216
62.658,0.945225
62.6897,0.945234
62.7214,0.945244
62.7531,0.945253
62.7848,0.945262
62.8165,0.945272
62.8482,0.945281
62.8799,0.94529
62.9116,0.9453
62.9434,0.945309
62.9751,0.945318
63.0069,0.945327
63.0386,0.945336
63.0704,0.945345
63.1022,0.945354
63.134,0.945363
63.1658,0.945372
63.1976,0.945381
63.2294,0.94539
63.2612,0.945399
63.293,0.945408
63.3249,0.945417
63.3567,0.945426
63.3885,0.945435
63.4204,0.945444
63.4523,0.945453
63.4841,0.945461
63.516,0.94547
63.5479,0.945479
63.5798,0.945488
63.6117,0.945496
63.6436,0.945505
63.6755,0.945514
63.7075,0.945522
63.7394,0.945531
63.7714,0.94554
63.8033,0.945548
63.8353,0.945557
63.8672,0.945565
63.8992,0.945574
63.9312,0.945582
63.9632,0.945591
63.9952,0.945599
64.0272,0.945607
64.0592,0.945616
64.0913,0.945624
64.1233,0.945633
64.1553,0.945641
64.1874,0.945649
64.2194,0.945657
64.2515,0.945666
64.2836,0.945674
64.3157,0.945682
64.3477,0.94569
64.3798,0.945698
64.4119,0.945707
64.4441,0.945715
64.4762,0.945723
64.5083,0.945731
64.5404,0.945739
64.5726,0.945747
64.6047,0.945755
64.6369,0.945763
64.6691,0.945771
64.7013,0.945779
64.7334,0.945787
64.7656,0.945795
64.7978,0.945803
64.83,0.945811
64.8623,0.945818
64.8945,0.945826
64.9267,0.945834
64.959,0.945842
64.9912,0.94585
65.0235,0.945857
65.0557,0.945865
65.088,0.945873
65.1203,0.94588
65.1526,0.945888
65.1849,0.945896
65.2172,0.945903
65.2495,0.945911
65.2818,0.945919
65.3141,0.945926
65.3465,0.945934
65.3788,0.945941
65.4112,0.945949
65.4435,0.945956
65.4759,0.945964
65.5083,0.945971
65.5407,0.945978
65.5731,0.945986
65.6055,0.945993
65.6379,0.946001
65.6703,0.946008
65.7027,0.946015
65.7351,0.946023
65.7676,0.94603
65.8,0.946037
65.8325,0.946044
65.865,0.946052
65.8974,0.946059
65.9299,0.946066
65.9624,0.946073
65.9949,0.94608
66.0274,0.946087
66.0599,0.946094
66.0924,0.946102
66.125,0.946109
66.1575,0.946116
66.1901,0.946123
66.2226,0.94613
66.2552,0.946137
66.2877,0.946144
66.3203,0.946151
66.3529,0.946158
66.3855,0.946165
66.4181,0.946171
66.4507,0.946178
66.4833,0.946185
66.516,0.946192
66.5486,0.946199
66.5812,0.946206
66.6139,0.946212
66.6465,0.946219
66.6792,0.946226
66.7119,0.946233
66.7446,0.946239
66.7772,0.946246
66.8099,0.946253
66.8426,0.946259
66.8754,0.946266
66.9081,0.946273
66.9408,0.946279
66.9735,0.946286
67.0063,0.946292
67.039,0.946299
67.0718,0.946306
67.1046,0.946312
67.1374,0.946319
67.1701,0.946325
67.2029,0.946332
67.2357,0.946338
67.2685,0.946344
67.3014,0.946351
67.3342,0.946357
67.367,0.946364
67.3999,0.94637
67.4327,0.946376
67.4656,0.946383
67.4984,0.946389
67.5313,0.946395
67.5642,0.946401
67.5971,0.946408
67.63,0.946414
67.6629,0.94642
67.6958,0.946426
67.7287,0.946433
67.7616,0.946439
67.7946,0.946445
67.8275,0.946451
67.8605,0.946457
67.8934,0.946463
67.9264,0.946469
67.9594,0.946475
67.9924,0.946482
68.0254,0.946488
68.0584,0.946494
68.0914,0.9465
68.1244,0.946506
68.1574,0.946512
68.1905,0.946517
68.2235,0.946523
68.2566,0.946529
68.2896,0.946535
68.3227,0.946541
68.3557,0.946547
68.3888,0.946553
68.4219,0.946559
68.455,0.946565
68.4881,0.94657
68.5212,0.946576
68.5544,0.946582
68.5875,0.946588
68.6206,0.946593
68.6538,0.946599
68.6869,0.946605
68.7201,0.946611
68.7533,0.946616
68.7864,0.946622
