r,sigma_dipolo
0.00181351,0.000813785
0.00181769,0.000817553
0.00182188,0.000821338
0.00182608,0.000825141
0.00183029,0.000828961
0.00183451,0.000832799
0.00183874,0.000836655
0.00184298,0.000840528
0.00184723,0.000844419
0.00185149,0.000848328
0.00185576,0.000852255
0.00186004,0.0008562
0.00186433,0.000860163
0.00186863,0.000864145
0.00187293,0.000868144
0.00187725,0.000872163
0.00188158,0.0008762
0.00188592,0.000880255
0.00189027,0.000884329
0.00189463,0.000888422
0.00189899,0.000892534
0.00190337,0.000896665
0.00190776,0.000900815
0.00191216,0.000904983
0.00191657,0.000909171
0.00192099,0.000913379
0.00192542,0.000917605
0.00192986,0.000921852
0.00193431,0.000926117
0.00193877,0.000930403
0.00194324,0.000934708
0.00194772,0.000939033
0.00195221,0.000943377
0.00195671,0.000947742
0.00196122,0.000952127
0.00196574,0.000956532
0.00197028,0.000960957
0.00197482,0.000965403
0.00197937,0.000969869
0.00198394,0.000974356
0.00198851,0.000978863
0.00199309,0.000983392
0.00199769,0.000987941
0.0020023,0.00099251
0.00200691,0.000997101
0.00201154,0.00100171
0.00201618,0.00100635
0.00202083,0.001011
0.00202549,0.00101568
0.00203016,0.00102037
0.00203484,0.00102509
0.00203953,0.00102983
0.00204423,0.0010346
0.00204895,0.00103938
0.00205367,0.00104419
0.0020584,0.00104902
0.00206315,0.00105387
0.00206791,0.00105874
0.00207268,0.00106364
0.00207745,0.00106856
0.00208224,0.0010735
0.00208705,0.00107846
0.00209186,0.00108345
0.00209668,0.00108845
0.00210152,0.00109349
0.00210636,0.00109854
0.00211122,0.00110362
0.00211609,0.00110872
0.00212096,0.00111385
0.00212585,0.001119
0.00213076,0.00112417
0.00213567,0.00112937
0.00214059,0.00113459
0.00214553,0.00113983
0.00215048,0.0011451
0.00215543,0.00115039
0.0021604,0.00115571
0.00216539,0.00116105
0.00217038,0.00116642
0.00217538,0.00117181
0.0021804,0.00117722
0.00218543,0.00118266
0.00219046,0.00118813
0.00219551,0.00119362
0.00220058,0.00119914
0.00220565,0.00120468
0.00221074,0.00121024
0.00221583,0.00121584
0.00222094,0.00122145
0.00222606,0.0012271
0.0022312,0.00123277
0.00223634,0.00123846
0.0022415,0.00124418
0.00224667,0.00124993
0.00225185,0.00125571
0.00225704,0.00126151
0.00226224,0.00126734
0.00226746,0.00127319
0.00227269,0.00127907
0.00227793,0.00128498
0.00228318,0.00129092
0.00228844,0.00129688
0.00229372,0.00130287
0.00229901,0.00130889
0.00230431,0.00131493
0.00230962,0.001321
0.00231495,0.00132711
0.00232028,0.00133323
0.00232563,0.00133939
0.002331,0.00134558
0.00233637,0.00135179
0.00234176,0.00135803
0.00234716,0.0013643
0.00235257,0.0013706
0.00235799,0.00137693
0.00236343,0.00138329
0.00236888,0.00138968
0.00237434,0.00139609
0.00237982,0.00140254
0.0023853,0.00140901
0.0023908,0.00141552
0.00239632,0.00142205
0.00240184,0.00142862
0.00240738,0.00143521
0.00241293,0.00144184
0.00241849,0.0014485
0.00242407,0.00145518
0.00242966,0.0014619
0.00243526,0.00146865
0.00244088,0.00147543
0.0024465,0.00148224
0.00245214,0.00148908
0.0024578,0.00149595
0.00246346,0.00150285
0.00246914,0.00150979
0.00247484,0.00151676
0.00248054,0.00152376
0.00248626,0.00153079
0.002492,0.00153785
0.00249774,0.00154495
0.0025035,0.00155208
0.00250927,0.00155924
0.00251506,0.00156643
0.00252086,0.00157366
0.00252667,0.00158092
0.0025325,0.00158821
0.00253834,0.00159554
0.00254419,0.0016029
0.00255005,0.0016103
0.00255593,0.00161772
0.00256183,0.00162519
0.00256773,0.00163268
0.00257365,0.00164021
0.00257959,0.00164778
0.00258554,0.00165538
0.0025915,0.00166302
0.00259747,0.00167069
0.00260346,0.00167839
0.00260946,0.00168613
0.00261548,0.00169391
0.00262151,0.00170172
0.00262756,0.00170957
0.00263361,0.00171745
0.00263969,0.00172537
0.00264577,0.00173333
0.00265187,0.00174132
0.00265799,0.00174935
0.00266412,0.00175741
0.00267026,0.00176552
0.00267642,0.00177366
0.00268259,0.00178184
0.00268877,0.00179005
0.00269497,0.0017983
0.00270119,0.00180659
0.00270741,0.00181492
0.00271366,0.00182329
0.00271991,0.00183169
0.00272618,0.00184014
0.00273247,0.00184862
0.00273877,0.00185714
0.00274508,0.0018657
0.00275141,0.0018743
0.00275776,0.00188293
0.00276412,0.00189161
0.00277049,0.00190033
0.00277688,0.00190909
0.00278328,0.00191789
0.0027897,0.00192672
0.00279613,0.0019356
0.00280258,0.00194452
0.00280904,0.00195348
0.00281552,0.00196248
0.00282201,0.00197152
0.00282851,0.00198061
0.00283504,0.00198973
0.00284157,0.0019989
0.00284812,0.00200811
0.00285469,0.00201736
0.00286127,0.00202665
0.00286787,0.00203599
0.00287448,0.00204537
0.00288111,0.00205479
0.00288775,0.00206425
0.00289441,0.00207376
0.00290109,0.00208331
0.00290777,0.00209291
0.00291448,0.00210255
0.0029212,0.00211223
0.00292793,0.00212196
0.00293469,0.00213173
0.00294145,0.00214155
0.00294823,0.00215141
0.00295503,0.00216132
0.00296185,0.00217127
0.00296867,0.00218127
0.00297552,0.00219131
0.00298238,0.0022014
0.00298926,0.00221153
0.00299615,0.00222172
0.00300306,0.00223194
0.00300998,0.00224222
0.00301692,0.00225254
0.00302388,0.00226291
0.00303085,0.00227333
0.00303784,0.00228379
0.00304484,0.0022943
0.00305186,0.00230486
0.0030589,0.00231547
0.00306595,0.00232613
0.00307302,0.00233684
0.00308011,0.00234759
0.00308721,0.00235839
0.00309433,0.00236925
0.00310146,0.00238015
0.00310861,0.0023911
0.00311578,0.00240211
0.00312296,0.00241316
0.00313016,0.00242426
0.00313738,0.00243542
0.00314462,0.00244662
0.00315187,0.00245788
0.00315913,0.00246919
0.00316642,0.00248055
0.00317372,0.00249196
0.00318104,0.00250342
0.00318837,0.00251494
0.00319572,0.00252651
0.00320309,0.00253813
0.00321048,0.0025498
0.00321788,0.00256153
0.0032253,0.00257331
0.00323273,0.00258515
0.00324019,0.00259704
0.00324766,0.00260898
0.00325515,0.00262098
0.00326265,0.00263303
0.00327017,0.00264514
0.00327771,0.0026573
0.00328527,0.00266952
0.00329285,0.0026818
0.00330044,0.00269413
0.00330805,0.00270651
0.00331568,0.00271896
0.00332332,0.00273146
0.00333098,0.00274402
0.00333866,0.00275663
0.00334636,0.0027693
0.00335408,0.00278203
0.00336181,0.00279482
0.00336956,0.00280767
0.00337733,0.00282057
0.00338512,0.00283354
0.00339292,0.00284656
0.00340075,0.00285964
0.00340859,0.00287279
0.00341645,0.00288599
0.00342432,0.00289925
0.00343222,0.00291258
0.00344013,0.00292596
0.00344807,0.0029394
0.00345602,0.00295291
0.00346398,0.00296648
0.00347197,0.00298011
0.00347998,0.0029938
0.003488,0.00300756
0.00349604,0.00302137
0.0035041,0.00303525
0.00351218,0.0030492
0.00352028,0.0030632
0.0035284,0.00307727
0.00353653,0.00309141
0.00354469,0.00310561
0.00355286,0.00311987
0.00356105,0.0031342
0.00356926,0.0031486
0.00357749,0.00316306
0.00358574,0.00317759
0.00359401,0.00319218
0.0036023,0.00320684
0.0036106,0.00322156
0.00361893,0.00323636
0.00362727,0.00325122
0.00363563,0.00326614
0.00364402,0.00328114
0.00365242,0.00329621
0.00366084,0.00331134
0.00366928,0.00332654
0.00367774,0.00334181
0.00368622,0.00335715
0.00369472,0.00337256
0.00370324,0.00338805
0.00371178,0.0034036
0.00372034,0.00341922
0.00372891,0.00343491
0.00373751,0.00345068
0.00374613,0.00346652
0.00375477,0.00348242
0.00376342,0.00349841
0.0037721,0.00351446
0.0037808,0.00353059
0.00378952,0.00354679
0.00379825,0.00356306
0.00380701,0.00357941
0.00381579,0.00359584
0.00382459,0.00361233
0.00383341,0.00362891
0.00384224,0.00364555
0.0038511,0.00366228
0.00385998,0.00367908
0.00386888,0.00369596
0.0038778,0.00371291
0.00388674,0.00372994
0.00389571,0.00374705
0.00390469,0.00376424
0.00391369,0.0037815
0.00392272,0.00379884
0.00393176,0.00381627
0.00394083,0.00383377
0.00394991,0.00385135
0.00395902,0.00386901
0.00396815,0.00388675
0.0039773,0.00390457
0.00398647,0.00392248
0.00399566,0.00394046
0.00400487,0.00395853
0.00401411,0.00397667
0.00402336,0.00399491
0.00403264,0.00401322
0.00404194,0.00403162
0.00405125,0.0040501
0.0040606,0.00406866
0.00406996,0.00408731
0.00407934,0.00410605
0.00408875,0.00412487
0.00409818,0.00414377
0.00410762,0.00416276
0.0041171,0.00418184
0.00412659,0.004201
0.0041361,0.00422025
0.00414564,0.00423959
0.0041552,0.00425902
0.00416478,0.00427853
0.00417438,0.00429814
0.00418401,0.00431783
0.00419365,0.00433761
0.00420332,0.00435748
0.00421301,0.00437744
0.00422273,0.0043975
0.00423247,0.00441764
0.00424222,0.00443788
0.00425201,0.0044582
0.00426181,0.00447862
0.00427164,0.00449914
0.00428148,0.00451974
0.00429136,0.00454044
0.00430125,0.00456123
0.00431117,0.00458212
0.00432111,0.00460311
0.00433107,0.00462418
0.00434106,0.00464536
0.00435107,0.00466663
0.0043611,0.00468799
0.00437115,0.00470946
0.00438123,0.00473102
0.00439134,0.00475268
0.00440146,0.00477443
0.00441161,0.00479629
0.00442178,0.00481824
0.00443198,0.0048403
0.00444219,0.00486245
0.00445244,0.00488471
0.0044627,0.00490706
0.00447299,0.00492952
0.00448331,0.00495208
0.00449364,0.00497474
0.004504,0.00499751
0.00451439,0.00502038
0.0045248,0.00504335
0.00453523,0.00506642
0.00454569,0.0050896
0.00455617,0.00511289
0.00456667,0.00513628
0.0045772,0.00515978
0.00458776,0.00518338
0.00459833,0.00520709
0.00460894,0.00523091
0.00461956,0.00525484
0.00463022,0.00527887
0.00464089,0.00530302
0.00465159,0.00532727
0.00466232,0.00535164
0.00467307,0.00537611
0.00468384,0.0054007
0.00469464,0.00542539
0.00470547,0.0054502
0.00471631,0.00547512
0.00472719,0.00550015
0.00473809,0.0055253
0.00474901,0.00555056
0.00475996,0.00557594
0.00477094,0.00560143
0.00478194,0.00562704
0.00479296,0.00565276
0.00480402,0.0056786
0.00481509,0.00570455
0.00482619,0.00573063
0.00483732,0.00575682
0.00484848,0.00578313
0.00485965,0.00580956
0.00487086,0.0058361
0.00488209,0.00586277
0.00489335,0.00588956
0.00490463,0.00591648
0.00491594,0.00594351
0.00492727,0.00597066
0.00493863,0.00599794
0.00495002,0.00602534
0.00496143,0.00605287
0.00497287,0.00608052
0.00498434,0.0061083
0.00499583,0.0061362
0.00500735,0.00616423
0.0050189,0.00619238
0.00503047,0.00622066
0.00504207,0.00624907
0.00505369,0.00627761
0.00506534,0.00630628
0.00507702,0.00633508
0.00508873,0.006364
0.00510046,0.00639306
0.00511222,0.00642225
0.00512401,0.00645157
0.00513582,0.00648103
0.00514767,0.00651062
0.00515954,0.00654034
0.00517143,0.00657019
0.00518336,0.00660019
0.00519531,0.00663031
0.00520729,0.00666058
0.00521929,0.00669098
0.00523133,0.00672151
0.00524339,0.00675219
0.00525548,0.006783
0.0052676,0.00681396
0.00527974,0.00684505
0.00529191,0.00687628
0.00530412,0.00690766
0.00531635,0.00693917
0.0053286,0.00697083
0.00534089,0.00700264
0.0053532,0.00703458
0.00536555,0.00706667
0.00537792,0.00709891
0.00539032,0.00713129
0.00540275,0.00716381
0.0054152,0.00719649
0.00542769,0.00722931
0.0054402,0.00726228
0.00545275,0.0072954
0.00546532,0.00732867
0.00547792,0.00736209
0.00549055,0.00739566
0.00550321,0.00742938
0.0055159,0.00746325
0.00552862,0.00749728
0.00554137,0.00753146
0.00555414,0.00756579
0.00556695,0.00760028
0.00557978,0.00763492
0.00559265,0.00766973
0.00560554,0.00770468
0.00561847,0.0077398
0.00563142,0.00777507
0.00564441,0.00781051
0.00565742,0.0078461
0.00567047,0.00788186
0.00568354,0.00791777
0.00569665,0.00795385
0.00570978,0.00799009
0.00572295,0.00802649
0.00573614,0.00806306
0.00574937,0.00809979
0.00576262,0.00813669
0.00577591,0.00817376
0.00578923,0.00821099
0.00580258,0.00824839
0.00581595,0.00828596
0.00582936,0.0083237
0.0058428,0.0083616
0.00585628,0.00839968
0.00586978,0.00843793
0.00588331,0.00847636
0.00589688,0.00851495
0.00591047,0.00855372
0.0059241,0.00859267
0.00593776,0.00863179
0.00595145,0.00867108
0.00596517,0.00871056
0.00597893,0.00875021
0.00599271,0.00879004
0.00600653,0.00883005
0.00602038,0.00887024
0.00603426,0.00891061
0.00604818,0.00895116
0.00606212,0.0089919
0.0060761,0.00903282
0.00609011,0.00907392
0.00610415,0.00911521
0.00611822,0.00915668
0.00613233,0.00919834
0.00614647,0.00924019
0.00616064,0.00928223
0.00617485,0.00932445
0.00618908,0.00936687
0.00620335,0.00940948
0.00621766,0.00945227
0.00623199,0.00949527
0.00624636,0.00953845
0.00626076,0.00958183
0.0062752,0.0096254
0.00628967,0.00966917
0.00630417,0.00971314
0.00631871,0.00975731
0.00633328,0.00980167
0.00634788,0.00984623
0.00636251,0.009891
0.00637718,0.00993596
0.00639189,0.00998113
0.00640663,0.0100265
0.0064214,0.0100721
0.0064362,0.0101179
0.00645104,0.0101638
0.00646592,0.01021
0.00648083,0.0102564
0.00649577,0.010303
0.00651075,0.0103499
0.00652576,0.0103969
0.0065408,0.0104441
0.00655589,0.0104916
0.006571,0.0105392
0.00658615,0.0105871
0.00660134,0.0106352
0.00661656,0.0106835
0.00663181,0.010732
0.00664711,0.0107808
0.00666243,0.0108298
0.00667779,0.0108789
0.00669319,0.0109283
0.00670862,0.010978
0.00672409,0.0110278
0.00673959,0.0110779
0.00675513,0.0111282
0.00677071,0.0111787
0.00678632,0.0112295
0.00680197,0.0112804
0.00681765,0.0113316
0.00683337,0.0113831
0.00684913,0.0114348
0.00686492,0.0114867
0.00688075,0.0115388
0.00689661,0.0115912
0.00691251,0.0116438
0.00692845,0.0116966
0.00694443,0.0117497
0.00696044,0.011803
0.00697649,0.0118565
0.00699257,0.0119103
0.0070087,0.0119644
0.00702486,0.0120186
0.00704105,0.0120731
0.00705729,0.0121279
0.00707356,0.0121829
0.00708987,0.0122382
0.00710622,0.0122937
0.0071226,0.0123494
0.00713902,0.0124054
0.00715548,0.0124617
0.00717198,0.0125182
0.00718852,0.0125749
0.00720509,0.012632
0.00722171,0.0126892
0.00723836,0.0127468
0.00725505,0.0128045
0.00727177,0.0128626
0.00728854,0.0129209
0.00730535,0.0129794
0.00732219,0.0130383
0.00733907,0.0130974
0.00735599,0.0131567
0.00737296,0.0132163
0.00738995,0.0132762
0.00740699,0.0133364
0.00742407,0.0133968
0.00744119,0.0134575
0.00745835,0.0135184
0.00747554,0.0135797
0.00749278,0.0136412
0.00751006,0.013703
0.00752737,0.013765
0.00754473,0.0138274
0.00756212,0.01389
0.00757956,0.0139529
0.00759704,0.0140161
0.00761455,0.0140795
0.00763211,0.0141433
0.00764971,0.0142073
0.00766734,0.0142716
0.00768502,0.0143362
0.00770274,0.0144011
0.0077205,0.0144663
0.0077383,0.0145318
0.00775615,0.0145976
0.00777403,0.0146636
0.00779195,0.01473
0.00780992,0.0147967
0.00782793,0.0148636
0.00784598,0.0149309
0.00786407,0.0149984
0.0078822,0.0150663
0.00790037,0.0151344
0.00791859,0.0152029
0.00793685,0.0152717
0.00795515,0.0153407
0.00797349,0.0154101
0.00799187,0.0154798
0.0080103,0.0155498
0.00802877,0.0156201
0.00804728,0.0156908
0.00806584,0.0157617
0.00808443,0.015833
0.00810307,0.0159046
0.00812176,0.0159765
0.00814048,0.0160487
0.00815925,0.0161212
0.00817807,0.0161941
0.00819692,0.0162673
0.00821582,0.0163408
0.00823476,0.0164147
0.00825375,0.0164888
0.00827278,0.0165633
0.00829186,0.0166382
0.00831098,0.0167134
0.00833014,0.0167889
0.00834934,0.0168647
0.0083686,0.0169409
0.00838789,0.0170174
0.00840723,0.0170943
0.00842662,0.0171715
0.00844604,0.017249
0.00846552,0.0173269
0.00848504,0.0174052
0.0085046,0.0174838
0.00852421,0.0175627
0.00854387,0.017642
0.00856356,0.0177217
0.00858331,0.0178017
0.0086031,0.017882
0.00862294,0.0179627
0.00864282,0.0180438
0.00866275,0.0181253
0.00868272,0.0182071
0.00870274,0.0182892
0.00872281,0.0183718
0.00874292,0.0184547
0.00876308,0.0185379
0.00878328,0.0186216
0.00880353,0.0187056
0.00882383,0.0187899
0.00884418,0.0188747
0.00886457,0.0189598
0.00888501,0.0190454
0.00890549,0.0191313
0.00892603,0.0192175
0.00894661,0.0193042
0.00896724,0.0193912
0.00898791,0.0194787
0.00900864,0.0195665
0.00902941,0.0196547
0.00905023,0.0197433
0.00907109,0.0198323
0.00909201,0.0199217
0.00911297,0.0200115
0.00913398,0.0201017
0.00915504,0.0201923
0.00917615,0.0202833
0.00919731,0.0203747
0.00921852,0.0204665
0.00923977,0.0205587
0.00926107,0.0206513
0.00928243,0.0207444
0.00930383,0.0208378
0.00932528,0.0209317
0.00934678,0.0210259
0.00936833,0.0211206
0.00938994,0.0212158
0.00941159,0.0213113
0.00943329,0.0214073
0.00945504,0.0215036
0.00947684,0.0216005
0.00949869,0.0216977
0.00952059,0.0217954
0.00954254,0.0218935
0.00956454,0.0219921
0.0095866,0.022091
0.0096087,0.0221905
0.00963085,0.0222903
0.00965306,0.0223906
0.00967532,0.0224914
0.00969763,0.0225926
0.00971998,0.0226942
0.0097424,0.0227963
0.00976486,0.0228989
0.00978737,0.0230019
0.00980994,0.0231054
0.00983256,0.0232093
0.00985523,0.0233137
0.00987795,0.0234185
0.00990073,0.0235238
0.00992356,0.0236296
0.00994644,0.0237358
0.00996937,0.0238425
0.00999236,0.0239497
0.0100154,0.0240574
0.0100385,0.0241655
0.0100616,0.0242741
0.0100848,0.0243832
0.0101081,0.0244928
0.0101314,0.0246029
0.0101548,0.0247134
0.0101782,0.0248245
0.0102016,0.024936
0.0102252,0.025048
0.0102487,0.0251606
0.0102724,0.0252736
0.010296,0.0253871
0.0103198,0.0255011
0.0103436,0.0256157
0.0103674,0.0257307
0.0103913,0.0258462
0.0104153,0.0259623
0.0104393,0.0260788
0.0104634,0.0261959
0.0104875,0.0263135
0.0105117,0.0264316
0.0105359,0.0265503
0.0105602,0.0266695
0.0105846,0.0267891
0.010609,0.0269094
0.0106334,0.0270301
0.0106579,0.0271514
0.0106825,0.0272732
0.0107072,0.0273956
0.0107318,0.0275185
0.0107566,0.0276419
0.0107814,0.0277659
0.0108062,0.0278904
0.0108312,0.0280155
0.0108561,0.0281411
0.0108812,0.0282673
0.0109063,0.0283941
0.0109314,0.0285214
0.0109566,0.0286493
0.0109819,0.0287777
0.0110072,0.0289067
0.0110326,0.0290363
0.011058,0.0291664
0.0110835,0.0292971
0.0111091,0.0294284
0.0111347,0.0295603
0.0111603,0.0296927
0.0111861,0.0298257
0.0112119,0.0299594
0.0112377,0.0300936
0.0112636,0.0302284
0.0112896,0.0303638
0.0113156,0.0304997
0.0113417,0.0306363
0.0113679,0.0307735
0.0113941,0.0309113
0.0114204,0.0310497
0.0114467,0.0311887
0.0114731,0.0313283
0.0114995,0.0314686
0.011526,0.0316094
0.0115526,0.0317509
0.0115793,0.031893
0.011606,0.0320357
0.0116327,0.0321791
0.0116595,0.0323231
0.0116864,0.0324677
0.0117134,0.0326129
0.0117404,0.0327588
0.0117674,0.0329053
0.0117946,0.0330525
0.0118218,0.0332003
0.011849,0.0333488
0.0118764,0.0334979
0.0119037,0.0336477
0.0119312,0.0337981
0.0119587,0.0339492
0.0119863,0.034101
0.0120139,0.0342534
0.0120416,0.0344065
0.0120694,0.0345603
0.0120972,0.0347148
0.0121251,0.0348699
0.012153,0.0350257
0.0121811,0.0351822
0.0122091,0.0353394
0.0122373,0.0354972
0.0122655,0.0356558
0.0122938,0.035815
0.0123221,0.035975
0.0123506,0.0361356
0.012379,0.036297
0.0124076,0.0364591
0.0124362,0.0366219
0.0124649,0.0367854
0.0124936,0.0369496
0.0125224,0.0371145
0.0125513,0.0372801
0.0125802,0.0374465
0.0126092,0.0376136
0.0126383,0.0377815
0.0126674,0.0379501
0.0126966,0.0381194
0.0127259,0.0382894
0.0127553,0.0384602
0.0127847,0.0386318
0.0128141,0.0388041
0.0128437,0.0389771
0.0128733,0.039151
0.012903,0.0393255
0.0129327,0.0395009
0.0129626,0.039677
0.0129924,0.0398539
0.0130224,0.0400315
0.0130524,0.0402099
0.0130825,0.0403892
0.0131127,0.0405691
0.0131429,0.0407499
0.0131732,0.0409315
0.0132036,0.0411139
0.013234,0.041297
0.0132646,0.041481
0.0132951,0.0416658
0.0133258,0.0418513
0.0133565,0.0420377
0.0133873,0.0422249
0.0134182,0.042413
0.0134491,0.0426018
0.0134801,0.0427915
0.0135112,0.042982
0.0135424,0.0431733
0.0135736,0.0433654
0.0136049,0.0435584
0.0136363,0.0437523
0.0136677,0.043947
0.0136992,0.0441425
0.0137308,0.0443389
0.0137625,0.0445362
0.0137942,0.0447343
0.013826,0.0449332
0.0138579,0.0451331
0.0138898,0.0453338
0.0139218,0.0455354
0.0139539,0.0457379
0.0139861,0.0459412
0.0140184,0.0461455
0.0140507,0.0463506
0.0140831,0.0465566
0.0141156,0.0467635
0.0141481,0.0469714
0.0141807,0.0471801
0.0142134,0.0473897
0.0142462,0.0476003
0.014279,0.0478117
0.014312,0.0480241
0.014345,0.0482374
0.014378,0.0484517
0.0144112,0.0486669
0.0144444,0.048883
0.0144777,0.0491
0.0145111,0.049318
0.0145446,0.049537
0.0145781,0.0497568
0.0146117,0.0499777
0.0146454,0.0501995
0.0146792,0.0504223
0.014713,0.050646
0.0147469,0.0508708
0.0147809,0.0510965
0.014815,0.0513231
0.0148492,0.0515508
0.0148834,0.0517794
0.0149177,0.0520091
0.0149521,0.0522397
0.0149866,0.0524714
0.0150212,0.052704
0.0150558,0.0529377
0.0150905,0.0531724
0.0151253,0.0534081
0.0151602,0.0536448
0.0151951,0.0538825
0.0152302,0.0541213
0.0152653,0.0543611
0.0153005,0.0546019
0.0153358,0.0548438
0.0153711,0.0550868
0.0154066,0.0553308
0.0154421,0.0555758
0.0154777,0.055822
0.0155134,0.0560692
0.0155491,0.0563174
0.015585,0.0565667
0.0156209,0.0568172
0.0156569,0.0570687
0.015693,0.0573212
0.0157292,0.0575749
0.0157655,0.0578297
0.0158018,0.0580856
0.0158383,0.0583426
0.0158748,0.0586007
0.0159114,0.0588599
0.0159481,0.0591203
0.0159849,0.0593817
0.0160217,0.0596443
0.0160587,0.0599081
0.0160957,0.0601729
0.0161328,0.060439
0.01617,0.0607061
0.0162073,0.0609745
0.0162446,0.061244
0.0162821,0.0615146
0.0163196,0.0617864
0.0163573,0.0620594
0.016395,0.0623336
0.0164328,0.062609
0.0164707,0.0628855
0.0165087,0.0631633
0.0165467,0.0634422
0.0165849,0.0637224
0.0166231,0.0640037
0.0166614,0.0642863
0.0166999,0.0645701
0.0167384,0.0648551
0.0167769,0.0651413
0.0168156,0.0654288
0.0168544,0.0657176
0.0168933,0.0660075
0.0169322,0.0662987
0.0169713,0.0665912
0.0170104,0.0668849
0.0170496,0.0671799
0.0170889,0.0674762
0.0171283,0.0677738
0.0171678,0.0680726
0.0172074,0.0683727
0.0172471,0.0686741
0.0172868,0.0689768
0.0173267,0.0692808
0.0173666,0.0695861
0.0174067,0.0698928
0.0174468,0.0702007
0.0174871,0.07051
0.0175274,0.0708206
0.0175678,0.0711325
0.0176083,0.0714458
0.0176489,0.0717605
0.0176896,0.0720764
0.0177304,0.0723938
0.0177713,0.0727125
0.0178122,0.0730326
0.0178533,0.073354
0.0178945,0.0736769
0.0179357,0.0740011
0.0179771,0.0743267
0.0180185,0.0746537
0.0180601,0.0749821
0.0181017,0.0753119
0.0181434,0.0756432
0.0181853,0.0759758
0.0182272,0.0763099
0.0182692,0.0766454
0.0183114,0.0769824
0.0183536,0.0773208
0.0183959,0.0776607
0.0184383,0.078002
0.0184808,0.0783448
0.0185234,0.078689
0.0185661,0.0790347
0.018609,0.0793819
0.0186519,0.0797306
0.0186949,0.0800808
0.018738,0.0804325
0.0187812,0.0807857
0.0188245,0.0811404
0.0188679,0.0814966
0.0189114,0.0818544
0.018955,0.0822136
0.0189987,0.0825745
0.0190425,0.0829368
0.0190864,0.0833007
0.0191304,0.0836662
0.0191745,0.0840332
0.0192187,0.0844018
0.019263,0.084772
0.0193075,0.0851437
0.019352,0.0855171
0.0193966,0.085892
0.0194413,0.0862686
0.0194861,0.0866467
0.0195311,0.0870265
0.0195761,0.0874078
0.0196212,0.0877909
0.0196665,0.0881755
0.0197118,0.0885618
0.0197573,0.0889497
0.0198028,0.0893393
0.0198485,0.0897306
0.0198943,0.0901235
0.0199401,0.0905181
0.0199861,0.0909144
0.0200322,0.0913123
0.0200784,0.091712
0.0201247,0.0921134
0.0201711,0.0925164
0.0202176,0.0929212
0.0202642,0.0933278
0.0203109,0.093736
0.0203578,0.094146
0.0204047,0.0945577
0.0204517,0.0949712
0.0204989,0.0953865
0.0205462,0.0958035
0.0205935,0.0962222
0.020641,0.0966428
0.0206886,0.0970652
0.0207363,0.0974893
0.0207841,0.0979153
0.020832,0.098343
0.0208801,0.0987726
0.0209282,0.099204
0.0209765,0.0996372
0.0210248,0.100072
0.0210733,0.100509
0.0211219,0.100948
0.0211706,0.101389
0.0212194,0.101831
0.0212683,0.102276
0.0213174,0.102722
0.0213665,0.10317
0.0214158,0.10362
0.0214652,0.104072
0.0215147,0.104526
0.0215643,0.104982
0.021614,0.10544
0.0216638,0.105899
0.0217138,0.106361
0.0217638,0.106824
0.021814,0.10729
0.0218643,0.107757
0.0219147,0.108227
0.0219653,0.108698
0.0220159,0.109172
0.0220667,0.109647
0.0221175,0.110125
0.0221685,0.110604
0.0222197,0.111086
0.0222709,0.11157
0.0223222,0.112055
0.0223737,0.112543
0.0224253,0.113033
0.022477,0.113524
0.0225288,0.114018
0.0225808,0.114514
0.0226328,0.115012
0.022685,0.115513
0.0227373,0.116015
0.0227898,0.116519
0.0228423,0.117026
0.022895,0.117534
0.0229478,0.118045
0.0230007,0.118558
0.0230537,0.119073
0.0231069,0.119591
0.0231601,0.12011
0.0232135,0.120632
0.0232671,0.121156
0.0233207,0.121682
0.0233745,0.12221
0.0234284,0.12274
0.0234824,0.123273
0.0235365,0.123808
0.0235908,0.124345
0.0236452,0.124885
0.0236997,0.125427
0.0237544,0.125971
0.0238091,0.126517
0.023864,0.127066
0.023919,0.127616
0.0239742,0.12817
0.0240295,0.128725
0.0240849,0.129283
0.0241404,0.129843
0.0241961,0.130406
0.0242519,0.130971
0.0243078,0.131538
0.0243638,0.132108
0.02442,0.13268
0.0244763,0.133255
0.0245327,0.133831
0.0245893,0.134411
0.024646,0.134993
0.0247028,0.135577
0.0247598,0.136163
0.0248169,0.136752
0.0248741,0.137344
0.0249314,0.137938
0.0249889,0.138535
0.0250465,0.139134
0.0251043,0.139735
0.0251622,0.140339
0.0252202,0.140946
0.0252783,0.141555
0.0253366,0.142166
0.025395,0.142781
0.0254536,0.143397
0.0255123,0.144017
0.0255711,0.144639
0.0256301,0.145263
0.0256892,0.14589
0.0257484,0.14652
0.0258078,0.147152
0.0258673,0.147787
0.0259269,0.148425
0.0259867,0.149065
0.0260466,0.149708
0.0261067,0.150354
0.0261669,0.151002
0.0262272,0.151654
0.0262877,0.152307
0.0263483,0.152964
0.026409,0.153623
0.0264699,0.154285
0.026531,0.15495
0.0265921,0.155617
0.0266534,0.156288
0.0267149,0.156961
0.0267765,0.157636
0.0268382,0.158315
0.0269001,0.158997
0.0269621,0.159681
0.0270243,0.160368
0.0270866,0.161058
0.0271491,0.161751
0.0272117,0.162447
0.0272744,0.163146
0.0273373,0.163847
0.0274003,0.164552
0.0274635,0.165259
0.0275268,0.165969
0.0275903,0.166683
0.0276539,0.167399
