r2,N_IIM
30.1533,0.827702
30.1752,0.827809
30.1972,0.827916
30.2192,0.828023
30.2412,0.82813
30.2632,0.828236
30.2852,0.828343
30.3072,0.828449
30.3293,0.828556
30.3513,0.828662
30.3733,0.828768
30.3954,0.828874
30.4175,0.82898
30.4395,0.829086
30.4616,0.829192
30.4837,0.829298
30.5058,0.829403
30.5279,0.829509
30.55,0.829614
30.5721,0.82972
30.5942,0.829825
30.6164,0.82993
30.6385,0.830035
30.6607,0.83014
30.6828,0.830245
30.705,0.83035
30.7272,0.830455
30.7493,0.83056
30.7715,0.830664
30.7937,0.830769
30.8159,0.830873
30.8381,0.830978
30.8604,0.831082
30.8826,0.831186
30.9048,0.831291
30.9271,0.831395
30.9493,0.831499
30.9716,0.831602
30.9939,0.831706
31.0161,0.83181
31.0384,0.831914
31.0607,0.832017
31.083,0.832121
31.1053,0.832224
31.1276,0.832327
31.15,0.832431
31.1723,0.832534
31.1946,0.832637
31.217,0.83274
31.2394,0.832843
31.2617,0.832945
31.2841,0.833048
31.3065,0.833151
31.3289,0.833253
31.3513,0.833356
31.3737,0.833458
31.3961,0.833561
31.4185,0.833663
31.4409,0.833765
31.4634,0.833867
31.4858,0.833969
31.5083,0.834071
31.5307,0.834173
31.5532,0.834275
31.5757,0.834376
31.5982,0.834478
31.6207,0.834579
31.6432,0.834681
31.6657,0.834782
31.6882,0.834883
31.7107,0.834984
31.7332,0.835086
31.7558,0.835187
31.7783,0.835288
31.8009,0.835388
31.8235,0.835489
31.846,0.83559
31.8686,0.83569
31.8912,0.835791
31.9138,0.835891
31.9364,0.835992
31.959,0.836092
31.9816,0.836192
32.0043,0.836292
32.0269,0.836393
32.0496,0.836493
32.0722,0.836592
32.0949,0.836692
32.1175,0.836792
32.1402,0.836892
32.1629,0.836991
32.1856,0.837091
32.2083,0.83719
32.231,0.837289
32.2537,0.837389
32.2764,0.837488
32.2992,0.837587
32.3219,0.837686
32.3447,0.837785
32.3674,0.837884
32.3902,0.837983
32.413,0.838081
32.4357,0.83818
32.4585,0.838279
32.4813,0.838377
32.5041,0.838475
32.527,0.838574
32.5498,0.838672
32.5726,0.83877
32.5954,0.838868
32.6183,0.838966
32.6411,0.839064
32.664,0.839162
32.6869,0.83926
32.7097,0.839358
32.7326,0.839455
32.7555,0.839553
32.7784,0.83965
32.8013,0.839748
32.8243,0.839845
32.8472,0.839942
32.8701,0.840039
32.8931,0.840136
32.916,0.840233
32.939,0.84033
32.9619,0.840427
32.9849,0.840524
33.0079,0.840621
33.0309,0.840717
33.0539,0.840814
33.0769,0.84091
33.0999,0.841007
33.1229,0.841103
33.1459,0.841199
33.169,0.841295
33.192,0.841392
33.2151,0.841488
33.2381,0.841584
33.2612,0.841679
33.2843,0.841775
33.3074,0.841871
33.3305,0.841967
33.3536,0.842062
33.3767,0.842158
33.3998,0.842253
33.4229,0.842348
33.4461,0.842444
33.4692,0.842539
33.4923,0.842634
33.5155,0.842729
33.5387,0.842824
33.5618,0.842919
33.585,0.843014
33.6082,0.843108
33.6314,0.843203
33.6546,0.843298
33.6778,0.843392
33.7011,0.843487
33.7243,0.843581
33.7475,0.843675
33.7708,0.843769
33.794,0.843864
33.8173,0.843958
33.8406,0.844052
33.8638,0.844146
33.8871,0.84424
33.9104,0.844333
33.9337,0.844427
33.957,0.844521
33.9803,0.844614
34.0037,0.844708
34.027,0.844801
34.0503,0.844894
34.0737,0.844988
34.097,0.845081
34.1204,0.845174
34.1438,0.845267
34.1672,0.84536
34.1906,0.845453
34.214,0.845546
34.2374,0.845639
34.2608,0.845731
34.2842,0.845824
34.3076,0.845916
34.3311,0.846009
34.3545,0.846101
34.378,0.846194
34.4014,0.846286
34.4249,0.846378
34.4484,0.84647
34.4719,0.846562
34.4954,0.846654
34.5189,0.846746
34.5424,0.846838
34.5659,0.84693
34.5894,0.847021
34.6129,0.847113
34.6365,0.847204
34.66,0.847296
34.6836,0.847387
34.7072,0.847479
34.7307,0.84757
34.7543,0.847661
34.7779,0.847752
34.8015,0.847843
34.8251,0.847934
34.8487,0.848025
34.8723,0.848116
34.896,0.848207
34.9196,0.848297
34.9433,0.848388
34.9669,0.848478
34.9906,0.848569
35.0142,0.848659
35.0379,0.84875
35.0616,0.84884
35.0853,0.84893
35.109,0.84902
35.1327,0.84911
35.1564,0.8492
35.1802,0.84929
35.2039,0.84938
35.2276,0.84947
35.2514,0.849559
35.2751,0.849649
35.2989,0.849739
35.3227,0.849828
35.3465,0.849918
35.3703,0.850007
35.394,0.850096
35.4179,0.850185
35.4417,0.850275
35.4655,0.850364
35.4893,0.850453
35.5132,0.850542
35.537,0.850631
35.5609,0.850719
35.5847,0.850808
35.6086,0.850897
35.6325,0.850985
35.6564,0.851074
35.6802,0.851162
35.7042,0.851251
35.7281,0.851339
35.752,0.851427
35.7759,0.851515
35.7998,0.851604
35.8238,0.851692
35.8477,0.85178
35.8717,0.851868
35.8957,0.851955
35.9196,0.852043
35.9436,0.852131
35.9676,0.852219
35.9916,0.852306
36.0156,0.852394
36.0396,0.852481
36.0636,0.852568
36.0877,0.852656
36.1117,0.852743
36.1358,0.85283
36.1598,0.852917
36.1839,0.853004
36.2079,0.853091
36.232,0.853178
36.2561,0.853265
36.2802,0.853352
36.3043,0.853439
36.3284,0.853525
36.3525,0.853612
36.3767,0.853698
36.4008,0.853785
36.4249,0.853871
36.4491,0.853957
36.4732,0.854044
36.4974,0.85413
36.5216,0.854216
36.5458,0.854302
36.57,0.854388
36.5941,0.854474
36.6184,0.85456
36.6426,0.854645
36.6668,0.854731
36.691,0.854817
36.7153,0.854902
36.7395,0.854988
36.7638,0.855073
36.788,0.855159
36.8123,0.855244
36.8366,0.855329
36.8609,0.855414
36.8852,0.8555
36.9095,0.855585
36.9338,0.85567
36.9581,0.855755
36.9824,0.855839
37.0067,0.855924
37.0311,0.856009
37.0554,0.856094
37.0798,0.856178
37.1042,0.856263
37.1285,0.856347
37.1529,0.856432
37.1773,0.856516
37.2017,0.8566
37.2261,0.856684
37.2505,0.856769
37.2749,0.856853
37.2994,0.856937
37.3238,0.857021
37.3483,0.857105
37.3727,0.857188
37.3972,0.857272
37.4216,0.857356
37.4461,0.85744
37.4706,0.857523
37.4951,0.857607
37.5196,0.85769
37.5441,0.857773
37.5686,0.857857
37.5932,0.85794
37.6177,0.858023
37.6422,0.858106
37.6668,0.858189
37.6913,0.858272
37.7159,0.858355
37.7405,0.858438
37.7651,0.858521
37.7897,0.858604
37.8143,0.858687
37.8389,0.858769
37.8635,0.858852
37.8881,0.858934
37.9127,0.859017
37.9374,0.859099
37.962,0.859181
37.9867,0.859264
38.0113,0.859346
38.036,0.859428
38.0607,0.85951
38.0854,0.859592
38.1101,0.859674
38.1348,0.859756
38.1595,0.859838
38.1842,0.859919
38.2089,0.860001
38.2337,0.860083
38.2584,0.860164
38.2831,0.860246
38.3079,0.860327
38.3327,0.860409
38.3574,0.86049
38.3822,0.860571
38.407,0.860652
38.4318,0.860733
38.4566,0.860815
38.4814,0.860896
38.5063,0.860976
38.5311,0.861057
38.5559,0.861138
38.5808,0.861219
38.6056,0.8613
38.6305,0.86138
38.6554,0.861461
38.6802,0.861541
38.7051,0.861622
38.73,0.861702
38.7549,0.861783
38.7798,0.861863
38.8047,0.861943
38.8297,0.862023
38.8546,0.862103
38.8796,0.862183
38.9045,0.862263
38.9295,0.862343
38.9544,0.862423
38.9794,0.862503
39.0044,0.862583
39.0294,0.862662
39.0544,0.862742
39.0794,0.862822
39.1044,0.862901
39.1294,0.86298
39.1544,0.86306
39.1795,0.863139
39.2045,0.863218
39.2296,0.863298
39.2546,0.863377
39.2797,0.863456
39.3048,0.863535
39.3299,0.863614
39.355,0.863693
39.3801,0.863772
39.4052,0.86385
39.4303,0.863929
39.4554,0.864008
39.4806,0.864086
39.5057,0.864165
39.5309,0.864243
39.556,0.864322
39.5812,0.8644
39.6064,0.864478
39.6315,0.864557
39.6567,0.864635
39.6819,0.864713
39.7071,0.864791
39.7324,0.864869
39.7576,0.864947
39.7828,0.865025
39.808,0.865103
39.8333,0.865181
39.8585,0.865258
39.8838,0.865336
39.9091,0.865414
39.9344,0.865491
39.9596,0.865569
39.9849,0.865646
40.0102,0.865723
40.0356,0.865801
40.0609,0.865878
40.0862,0.865955
40.1115,0.866032
40.1369,0.866109
40.1622,0.866186
40.1876,0.866263
40.213,0.86634
40.2383,0.866417
40.2637,0.866494
40.2891,0.866571
40.3145,0.866647
40.3399,0.866724
40.3653,0.866801
40.3907,0.866877
40.4162,0.866954
40.4416,0.86703
40.4671,0.867106
40.4925,0.867183
40.518,0.867259
40.5434,0.867335
40.5689,0.867411
40.5944,0.867487
40.6199,0.867563
40.6454,0.867639
40.6709,0.867715
40.6964,0.867791
40.722,0.867867
40.7475,0.867942
40.773,0.868018
40.7986,0.868094
40.8241,0.868169
40.8497,0.868245
40.8753,0.86832
40.9009,0.868395
40.9265,0.868471
40.9521,0.868546
40.9777,0.868621
41.0033,0.868696
41.0289,0.868771
41.0545,0.868846
41.0802,0.868921
41.1058,0.868996
41.1315,0.869071
41.1571,0.869146
41.1828,0.869221
41.2085,0.869296
41.2342,0.86937
41.2599,0.869445
41.2856,0.869519
41.3113,0.869594
41.337,0.869668
41.3627,0.869743
41.3885,0.869817
41.4142,0.869891
41.44,0.869965
41.4657,0.87004
41.4915,0.870114
41.5173,0.870188
41.543,0.870262
41.5688,0.870336
41.5946,0.87041
41.6204,0.870483
41.6463,0.870557
41.6721,0.870631
41.6979,0.870705
41.7237,0.870778
41.7496,0.870852
41.7754,0.870925
41.8013,0.870999
41.8272,0.871072
41.8531,0.871145
41.8789,0.871219
41.9048,0.871292
41.9307,0.871365
41.9567,0.871438
41.9826,0.871511
42.0085,0.871584
42.0344,0.871657
42.0604,0.87173
42.0863,0.871803
42.1123,0.871876
42.1383,0.871949
42.1642,0.872021
42.1902,0.872094
42.2162,0.872166
42.2422,0.872239
42.2682,0.872311
42.2942,0.872384
42.3202,0.872456
42.3463,0.872529
42.3723,0.872601
42.3984,0.872673
42.4244,0.872745
42.4505,0.872817
42.4765,0.872889
42.5026,0.872961
42.5287,0.873033
42.5548,0.873105
42.5809,0.873177
42.607,0.873249
42.6331,0.873321
42.6593,0.873392
42.6854,0.873464
42.7115,0.873535
42.7377,0.873607
42.7639,0.873678
42.79,0.87375
42.8162,0.873821
42.8424,0.873893
42.8686,0.873964
42.8948,0.874035
42.921,0.874106
42.9472,0.874177
42.9734,0.874248
42.9996,0.874319
43.0259,0.87439
43.0521,0.874461
43.0784,0.874532
43.1046,0.874603
43.1309,0.874674
43.1572,0.874744
43.1835,0.874815
43.2098,0.874885
43.2361,0.874956
43.2624,0.875026
43.2887,0.875097
43.315,0.875167
43.3414,0.875238
43.3677,0.875308
43.3941,0.875378
43.4204,0.875448
43.4468,0.875518
43.4732,0.875588
43.4996,0.875658
43.5259,0.875728
43.5523,0.875798
43.5787,0.875868
43.6052,0.875938
43.6316,0.876008
43.658,0.876078
43.6845,0.876147
43.7109,0.876217
43.7374,0.876286
43.7638,0.876356
43.7903,0.876425
43.8168,0.876495
43.8433,0.876564
43.8698,0.876633
43.8963,0.876703
43.9228,0.876772
43.9493,0.876841
43.9758,0.87691
44.0023,0.876979
44.0289,0.877048
44.0554,0.877117
44.082,0.877186
44.1086,0.877255
44.1351,0.877324
44.1617,0.877392
44.1883,0.877461
44.2149,0.87753
44.2415,0.877598
44.2681,0.877667
44.2948,0.877735
44.3214,0.877804
44.348,0.877872
44.3747,0.877941
44.4013,0.878009
44.428,0.878077
44.4547,0.878145
44.4813,0.878214
44.508,0.878282
44.5347,0.87835
44.5614,0.878418
44.5881,0.878486
44.6149,0.878554
44.6416,0.878621
44.6683,0.878689
44.6951,0.878757
44.7218,0.878825
44.7486,0.878892
44.7753,0.87896
44.8021,0.879028
44.8289,0.879095
44.8557,0.879163
44.8825,0.87923
44.9093,0.879297
44.9361,0.879365
44.9629,0.879432
44.9898,0.879499
45.0166,0.879566
45.0435,0.879633
45.0703,0.879701
45.0972,0.879768
45.124,0.879835
45.1509,0.879901
45.1778,0.879968
45.2047,0.880035
45.2316,0.880102
45.2585,0.880169
45.2854,0.880235
45.3124,0.880302
45.3393,0.880369
45.3662,0.880435
45.3932,0.880502
45.4202,0.880568
45.4471,0.880634
45.4741,0.880701
45.5011,0.880767
45.5281,0.880833
45.5551,0.8809
45.5821,0.880966
45.6091,0.881032
45.6361,0.881098
45.6632,0.881164
45.6902,0.88123
45.7172,0.881296
45.7443,0.881362
45.7714,0.881428
45.7984,0.881493
45.8255,0.881559
45.8526,0.881625
45.8797,0.88169
45.9068,0.881756
45.9339,0.881822
45.961,0.881887
45.9881,0.881953
46.0153,0.882018
46.0424,0.882083
46.0696,0.882149
46.0967,0.882214
46.1239,0.882279
46.1511,0.882344
46.1783,0.882409
46.2055,0.882474
46.2327,0.882539
46.2599,0.882604
46.2871,0.882669
46.3143,0.882734
46.3415,0.882799
46.3688,0.882864
46.396,0.882929
46.4233,0.882993
46.4505,0.883058
46.4778,0.883123
46.5051,0.883187
46.5324,0.883252
46.5597,0.883316
46.587,0.883381
46.6143,0.883445
46.6416,0.883509
46.6689,0.883574
46.6963,0.883638
46.7236,0.883702
46.751,0.883766
46.7783,0.88383
46.8057,0.883894
46.8331,0.883958
46.8604,0.884022
46.8878,0.884086
46.9152,0.88415
46.9426,0.884214
46.9701,0.884278
46.9975,0.884341
47.0249,0.884405
47.0524,0.884469
47.0798,0.884532
47.1073,0.884596
47.1347,0.884659
47.1622,0.884723
47.1897,0.884786
47.2172,0.88485
47.2447,0.884913
47.2722,0.884976
47.2997,0.88504
47.3272,0.885103
47.3547,0.885166
47.3823,0.885229
47.4098,0.885292
47.4373,0.885355
47.4649,0.885418
47.4925,0.885481
47.52,0.885544
47.5476,0.885607
47.5752,0.885669
47.6028,0.885732
47.6304,0.885795
47.658,0.885858
47.6857,0.88592
47.7133,0.885983
47.7409,0.886045
47.7686,0.886108
47.7962,0.88617
47.8239,0.886232
47.8516,0.886295
47.8793,0.886357
47.9069,0.886419
47.9346,0.886482
47.9623,0.886544
47.9901,0.886606
48.0178,0.886668
48.0455,0.88673
48.0732,0.886792
48.101,0.886854
48.1287,0.886916
48.1565,0.886978
48.1843,0.88704
48.212,0.887101
48.2398,0.887163
48.2676,0.887225
48.2954,0.887286
48.3232,0.887348
48.351,0.887409
48.3789,0.887471
48.4067,0.887532
48.4345,0.887594
48.4624,0.887655
48.4902,0.887717
48.5181,0.887778
48.546,0.887839
48.5738,0.8879
48.6017,0.887961
48.6296,0.888023
48.6575,0.888084
48.6854,0.888145
48.7134,0.888206
48.7413,0.888267
48.7692,0.888328
48.7972,0.888388
48.8251,0.888449
48.8531,0.88851
48.881,0.888571
48.909,0.888631
48.937,0.888692
48.965,0.888753
48.993,0.888813
49.021,0.888874
49.049,0.888934
49.077,0.888995
49.1051,0.889055
49.1331,0.889115
49.1612,0.889176
49.1892,0.889236
49.2173,0.889296
49.2454,0.889356
49.2734,0.889416
49.3015,0.889476
49.3296,0.889537
49.3577,0.889597
49.3858,0.889656
49.414,0.889716
49.4421,0.889776
49.4702,0.889836
49.4984,0.889896
49.5265,0.889956
49.5547,0.890015
49.5828,0.890075
49.611,0.890135
49.6392,0.890194
49.6674,0.890254
49.6956,0.890313
49.7238,0.890373
49.752,0.890432
49.7802,0.890492
49.8085,0.890551
49.8367,0.89061
49.865,0.890669
49.8932,0.890729
49.9215,0.890788
49.9497,0.890847
49.978,0.890906
50.0063,0.890965
50.0346,0.891024
50.0629,0.891083
50.0912,0.891142
50.1195,0.891201
50.1479,0.89126
50.1762,0.891318
50.2046,0.891377
50.2329,0.891436
50.2613,0.891495
50.2896,0.891553
50.318,0.891612
50.3464,0.89167
50.3748,0.891729
50.4032,0.891787
50.4316,0.891846
50.46,0.891904
50.4884,0.891962
50.5169,0.892021
50.5453,0.892079
50.5737,0.892137
50.6022,0.892195
50.6307,0.892253
50.6591,0.892312
50.6876,0.89237
50.7161,0.892428
50.7446,0.892486
50.7731,0.892544
50.8016,0.892601
50.8301,0.892659
50.8587,0.892717
50.8872,0.892775
50.9157,0.892833
50.9443,0.89289
50.9729,0.892948
51.0014,0.893006
51.03,0.893063
51.0586,0.893121
51.0872,0.893178
51.1158,0.893236
51.1444,0.893293
51.173,0.89335
51.2016,0.893408
51.2303,0.893465
51.2589,0.893522
51.2875,0.89358
51.3162,0.893637
51.3449,0.893694
51.3735,0.893751
51.4022,0.893808
51.4309,0.893865
51.4596,0.893922
51.4883,0.893979
51.517,0.894036
51.5457,0.894093
51.5745,0.894149
51.6032,0.894206
51.6319,0.894263
51.6607,0.89432
51.6895,0.894376
51.7182,0.894433
51.747,0.894489
51.7758,0.894546
51.8046,0.894603
51.8334,0.894659
51.8622,0.894715
51.891,0.894772
51.9198,0.894828
51.9487,0.894884
51.9775,0.894941
52.0063,0.894997
52.0352,0.895053
52.0641,0.895109
52.0929,0.895165
52.1218,0.895221
52.1507,0.895277
52.1796,0.895333
52.2085,0.895389
52.2374,0.895445
52.2663,0.895501
52.2953,0.895557
52.3242,0.895613
52.3531,0.895669
52.3821,0.895724
52.4111,0.89578
52.44,0.895836
52.469,0.895891
52.498,0.895947
52.527,0.896002
52.556,0.896058
52.585,0.896113
52.614,0.896169
52.643,0.896224
52.6721,0.896279
52.7011,0.896335
52.7301,0.89639
52.7592,0.896445
52.7883,0.8965
52.8173,0.896556
52.8464,0.896611
52.8755,0.896666
52.9046,0.896721
52.9337,0.896776
52.9628,0.896831
52.9919,0.896886
53.0211,0.89694
53.0502,0.896995
53.0793,0.89705
53.1085,0.897105
53.1377,0.89716
53.1668,0.897214
53.196,0.897269
53.2252,0.897324
53.2544,0.897378
53.2836,0.897433
53.3128,0.897487
53.342,0.897542
53.3712,0.897596
53.4005,0.89765
53.4297,0.897705
53.4589,0.897759
53.4882,0.897813
53.5175,0.897868
53.5467,0.897922
53.576,0.897976
53.6053,0.89803
53.6346,0.898084
53.6639,0.898138
53.6932,0.898192
53.7225,0.898246
53.7519,0.8983
53.7812,0.898354
53.8105,0.898408
53.8399,0.898462
53.8693,0.898516
53.8986,0.898569
53.928,0.898623
53.9574,0.898677
53.9868,0.89873
54.0162,0.898784
54.0456,0.898838
54.075,0.898891
54.1044,0.898945
54.1339,0.898998
54.1633,0.899052
54.1927,0.899105
54.2222,0.899158
54.2517,0.899212
54.2811,0.899265
54.3106,0.899318
54.3401,0.899371
54.3696,0.899425
54.3991,0.899478
54.4286,0.899531
54.4581,0.899584
54.4877,0.899637
54.5172,0.89969
54.5467,0.899743
54.5763,0.899796
54.6059,0.899849
54.6354,0.899901
54.665,0.899954
54.6946,0.900007
54.7242,0.90006
54.7538,0.900112
54.7834,0.900165
54.813,0.900218
54.8426,0.90027
54.8723,0.900323
54.9019,0.900375
54.9316,0.900428
54.9612,0.90048
54.9909,0.900533
55.0205,0.900585
55.0502,0.900638
55.0799,0.90069
55.1096,0.900742
55.1393,0.900794
55.169,0.900847
55.1987,0.900899
55.2285,0.900951
55.2582,0.901003
55.288,0.901055
55.3177,0.901107
55.3475,0.901159
55.3772,0.901211
55.407,0.901263
55.4368,0.901315
55.4666,0.901367
55.4964,0.901418
55.5262,0.90147
55.556,0.901522
55.5858,0.901574
55.6157,0.901625
55.6455,0.901677
55.6754,0.901729
55.7052,0.90178
55.7351,0.901832
55.765,0.901883
55.7948,0.901935
55.8247,0.901986
55.8546,0.902037
55.8845,0.902089
55.9144,0.90214
55.9444,0.902191
55.9743,0.902243
56.0042,0.902294
56.0342,0.902345
56.0641,0.902396
56.0941,0.902447
56.124,0.902498
56.154,0.902549
56.184,0.9026
56.214,0.902651
56.244,0.902702
56.274,0.902753
56.304,0.902804
56.334,0.902855
56.3641,0.902906
56.3941,0.902956
56.4242,0.903007
56.4542,0.903058
56.4843,0.903109
56.5144,0.903159
56.5444,0.90321
56.5745,0.90326
56.6046,0.903311
56.6347,0.903361
56.6648,0.903412
56.695,0.903462
56.7251,0.903513
56.7552,0.903563
56.7854,0.903613
56.8155,0.903664
56.8457,0.903714
56.8759,0.903764
56.906,0.903814
56.9362,0.903864
56.9664,0.903915
56.9966,0.903965
57.0268,0.904015
57.057,0.904065
57.0873,0.904115
57.1175,0.904165
57.1477,0.904214
57.178,0.904264
57.2082,0.904314
57.2385,0.904364
57.2688,0.904414
57.2991,0.904464
57.3293,0.904513
57.3596,0.904563
57.3899,0.904613
57.4203,0.904662
57.4506,0.904712
57.4809,0.904761
57.5112,0.904811
57.5416,0.90486
57.5719,0.90491
57.6023,0.904959
57.6327,0.905009
57.663,0.905058
57.6934,0.905107
57.7238,0.905157
57.7542,0.905206
57.7846,0.905255
57.815,0.905304
57.8455,0.905353
57.8759,0.905402
57.9063,0.905452
57.9368,0.905501
57.9673,0.90555
57.9977,0.905599
58.0282,0.905648
58.0587,0.905696
58.0892,0.905745
58.1197,0.905794
58.1502,0.905843
58.1807,0.905892
58.2112,0.905941
58.2417,0.905989
58.2723,0.906038
58.3028,0.906087
58.3334,0.906135
58.3639,0.906184
58.3945,0.906232
58.4251,0.906281
58.4556,0.906329
58.4862,0.906378
58.5168,0.906426
58.5474,0.906475
58.5781,0.906523
58.6087,0.906571
58.6393,0.90662
58.67,0.906668
58.7006,0.906716
58.7313,0.906764
58.7619,0.906813
58.7926,0.906861
58.8233,0.906909
58.854,0.906957
58.8847,0.907005
58.9154,0.907053
58.9461,0.907101
58.9768,0.907149
59.0075,0.907197
59.0383,0.907245
59.069,0.907292
59.0998,0.90734
59.1305,0.907388
59.1613,0.907436
59.1921,0.907484
59.2229,0.907531
59.2537,0.907579
59.2845,0.907626
59.3153,0.907674
59.3461,0.907722
59.3769,0.907769
59.4077,0.907817
59.4386,0.907864
59.4694,0.907912
59.5003,0.907959
59.5311,0.908006
59.562,0.908054
59.5929,0.908101
59.6238,0.908148
59.6547,0.908196
59.6856,0.908243
59.7165,0.90829
59.7474,0.908337
59.7784,0.908384
59.8093,0.908431
59.8402,0.908478
59.8712,0.908525
59.9021,0.908572
59.9331,0.908619
59.9641,0.908666
59.9951,0.908713
60.0261,0.90876
60.0571,0.908807
60.0881,0.908854
60.1191,0.9089
60.1501,0.908947
60.1812,0.908994
60.2122,0.909041
60.2432,0.909087
60.2743,0.909134
60.3054,0.90918
60.3364,0.909227
60.3675,0.909274
60.3986,0.90932
60.4297,0.909367
60.4608,0.909413
60.4919,0.909459
60.523,0.909506
60.5542,0.909552
60.5853,0.909598
60.6165,0.909645
60.6476,0.909691
60.6788,0.909737
60.7099,0.909783
60.7411,0.90983
60.7723,0.909876
60.8035,0.909922
60.8347,0.909968
60.8659,0.910014
60.8971,0.91006
60.9283,0.910106
60.9596,0.910152
60.9908,0.910198
61.0221,0.910244
61.0533,0.910289
61.0846,0.910335
61.1159,0.910381
61.1471,0.910427
61.1784,0.910473
61.2097,0.910518
61.241,0.910564
61.2723,0.91061
61.3037,0.910655
61.335,0.910701
61.3663,0.910746
61.3977,0.910792
61.429,0.910837
61.4604,0.910883
61.4918,0.910928
61.5231,0.910974
61.5545,0.911019
61.5859,0.911064
61.6173,0.91111
61.6487,0.911155
61.6801,0.9112
61.7116,0.911245
61.743,0.911291
61.7744,0.911336
61.8059,0.911381
61.8373,0.911426
61.8688,0.911471
61.9003,0.911516
61.9318,0.911561
61.9633,0.911606
61.9948,0.911651
62.0263,0.911696
62.0578,0.911741
62.0893,0.911786
62.1208,0.911831
62.1524,0.911875
62.1839,0.91192
62.2155,0.911965
62.247,0.91201
62.2786,0.912054
62.3102,0.912099
62.3417,0.912144
62.3733,0.912188
62.4049,0.912233
62.4366,0.912277
62.4682,0.912322
62.4998,0.912366
62.5314,0.912411
62.5631,0.912455
62.5947,0.9125
62.6264,0.912544
62.658,0.912588
62.6897,0.912633
62.7214,0.912677
62.7531,0.912721
62.7848,0.912766
62.8165,0.91281
62.8482,0.912854
62.8799,0.912898
62.9116,0.912942
62.9434,0.912986
62.9751,0.91303
63.0069,0.913074
63.0386,0.913118
63.0704,0.913162
63.1022,0.913206
63.134,0.91325
63.1658,0.913294
63.1976,0.913338
63.2294,0.913382
63.2612,0.913425
63.293,0.913469
63.3249,0.913513
63.3567,0.913557
63.3885,0.9136
63.4204,0.913644
63.4523,0.913688
63.4841,0.913731
63.516,0.913775
63.5479,0.913818
63.5798,0.913862
63.6117,0.913905
63.6436,0.913949
63.6755,0.913992
63.7075,0.914036
63.7394,0.914079
63.7714,0.914122
63.8033,0.914166
63.8353,0.914209
63.8672,0.914252
63.8992,0.914295
63.9312,0.914339
63.9632,0.914382
63.9952,0.914425
64.0272,0.914468
64.0592,0.914511
64.0913,0.914554
64.1233,0.914597
64.1553,0.91464
64.1874,0.914683
64.2194,0.914726
64.2515,0.914769
64.2836,0.914812
64.3157,0.914855
64.3477,0.914898
64.3798,0.91494
64.4119,0.914983
64.4441,0.915026
64.4762,0.915069
64.5083,0.915111
64.5404,0.915154
64.5726,0.915197
64.6047,0.915239
64.6369,0.915282
64.6691,0.915324
64.7013,0.915367
64.7334,0.915409
64.7656,0.915452
64.7978,0.915494
64.83,0.915537
64.8623,0.915579
64.8945,0.915621
64.9267,0.915664
64.959,0.915706
64.9912,0.915748
65.0235,0.915791
65.0557,0.915833
65.088,0.915875
65.1203,0.915917
65.1526,0.915959
65.1849,0.916002
65.2172,0.916044
65.2495,0.916086
65.2818,0.916128
65.3141,0.91617
65.3465,0.916212
65.3788,0.916254
65.4112,0.916296
65.4435,0.916337
65.4759,0.916379
65.5083,0.916421
65.5407,0.916463
65.5731,0.916505
65.6055,0.916547
65.6379,0.916588
65.6703,0.91663
65.7027,0.916672
65.7351,0.916713
65.7676,0.916755
65.8,0.916797
65.8325,0.916838
65.865,0.91688
65.8974,0.916921
65.9299,0.916963
65.9624,0.917004
65.9949,0.917046
66.0274,0.917087
66.0599,0.917128
66.0924,0.91717
66.125,0.917211
66.1575,0.917252
66.1901,0.917294
66.2226,0.917335
66.2552,0.917376
66.2877,0.917417
66.3203,0.917459
66.3529,0.9175
66.3855,0.917541
66.4181,0.917582
66.4507,0.917623
66.4833,0.917664
66.516,0.917705
66.5486,0.917746
66.5812,0.917787
66.6139,0.917828
66.6465,0.917869
66.6792,0.91791
66.7119,0.917951
66.7446,0.917991
66.7772,0.918032
66.8099,0.918073
66.8426,0.918114
66.8754,0.918154
66.9081,0.918195
66.9408,0.918236
66.9735,0.918277
67.0063,0.918317
67.039,0.918358
67.0718,0.918398
67.1046,0.918439
67.1374,0.918479
67.1701,0.91852
67.2029,0.91856
67.2357,0.918601
67.2685,0.918641
67.3014,0.918682
67.3342,0.918722
67.367,0.918762
67.3999,0.918803
67.4327,0.918843
67.4656,0.918883
67.4984,0.918923
67.5313,0.918964
67.5642,0.919004
67.5971,0.919044
67.63,0.919084
67.6629,0.919124
67.6958,0.919164
67.7287,0.919204
67.7616,0.919244
67.7946,0.919284
67.8275,0.919324
67.8605,0.919364
67.8934,0.919404
67.9264,0.919444
67.9594,0.919484
67.9924,0.919524
68.0254,0.919564
68.0584,0.919603
68.0914,0.919643
68.1244,0.919683
68.1574,0.919723
68.1905,0.919762
68.2235,0.919802
68.2566,0.919842
68.2896,0.919881
68.3227,0.919921
68.3557,0.91996
68.3888,0.92
68.4219,0.920039
68.455,0.920079
68.4881,0.920118
68.5212,0.920158
68.5544,0.920197
68.5875,0.920237
68.6206,0.920276
68.6538,0.920315
68.6869,0.920355
68.7201,0.920394
68.7533,0.920433
68.7864,0.920473
68.8196,0.920512
68.8528,0.920551
68.886,0.92059
68.9192,0.920629
68.9524,0.920668
68.9857,0.920707
69.0189,0.920747
69.0521,0.920786
69.0854,0.920825
69.1187,0.920864
69.1519,0.920903
