r2,N_IIM
30.6607,0.896971
30.6828,0.897043
30.705,0.897115
30.7272,0.897187
30.7493,0.897259
30.7715,0.897331
30.7937,0.897403
30.8159,0.897474
30.8381,0.897546
30.8604,0.897618
30.8826,0.897689
30.9048,0.897761
30.9271,0.897832
30.9493,0.897903
30.9716,0.897974
30.9939,0.898046
31.0161,0.898117
31.0384,0.898188
31.0607,0.898259
31.083,0.89833
31.1053,0.898401
31.1276,0.898471
31.15,0.898542
31.1723,0.898613
31.1946,0.898683
31.217,0.898754
31.2394,0.898824
31.2617,0.898895
31.2841,0.898965
31.3065,0.899036
31.3289,0.899106
31.3513,0.899176
31.3737,0.899246
31.3961,0.899316
31.4185,0.899386
31.4409,0.899456
31.4634,0.899526
31.4858,0.899596
31.5083,0.899665
31.5307,0.899735
31.5532,0.899805
31.5757,0.899874
31.5982,0.899944
31.6207,0.900013
31.6432,0.900082
31.6657,0.900152
31.6882,0.900221
31.7107,0.90029
31.7332,0.900359
31.7558,0.900428
31.7783,0.900497
31.8009,0.900566
31.8235,0.900635
31.846,0.900704
31.8686,0.900772
31.8912,0.900841
31.9138,0.90091
31.9364,0.900978
31.959,0.901047
31.9816,0.901115
32.0043,0.901184
32.0269,0.901252
32.0496,0.90132
32.0722,0.901388
32.0949,0.901456
32.1175,0.901524
32.1402,0.901592
32.1629,0.90166
32.1856,0.901728
32.2083,0.901796
32.231,0.901864
32.2537,0.901931
32.2764,0.901999
32.2992,0.902067
32.3219,0.902134
32.3447,0.902202
32.3674,0.902269
32.3902,0.902336
32.413,0.902404
32.4357,0.902471
32.4585,0.902538
32.4813,0.902605
32.5041,0.902672
32.527,0.902739
32.5498,0.902806
32.5726,0.902873
32.5954,0.90294
32.6183,0.903006
32.6411,0.903073
32.664,0.90314
32.6869,0.903206
32.7097,0.903273
32.7326,0.903339
32.7555,0.903405
32.7784,0.903472
32.8013,0.903538
32.8243,0.903604
32.8472,0.90367
32.8701,0.903736
32.8931,0.903802
32.916,0.903868
32.939,0.903934
32.9619,0.904
32.9849,0.904066
33.0079,0.904132
33.0309,0.904197
33.0539,0.904263
33.0769,0.904329
33.0999,0.904394
33.1229,0.904459
33.1459,0.904525
33.169,0.90459
33.192,0.904655
33.2151,0.904721
33.2381,0.904786
33.2612,0.904851
33.2843,0.904916
33.3074,0.904981
33.3305,0.905046
33.3536,0.905111
33.3767,0.905175
33.3998,0.90524
33.4229,0.905305
33.4461,0.90537
33.4692,0.905434
33.4923,0.905499
33.5155,0.905563
33.5387,0.905628
33.5618,0.905692
33.585,0.905756
33.6082,0.90582
33.6314,0.905885
33.6546,0.905949
33.6778,0.906013
33.7011,0.906077
33.7243,0.906141
33.7475,0.906205
33.7708,0.906268
33.794,0.906332
33.8173,0.906396
33.8406,0.90646
33.8638,0.906523
33.8871,0.906587
33.9104,0.90665
33.9337,0.906714
33.957,0.906777
33.9803,0.90684
34.0037,0.906904
34.027,0.906967
34.0503,0.90703
34.0737,0.907093
34.097,0.907156
34.1204,0.907219
34.1438,0.907282
34.1672,0.907345
34.1906,0.907408
34.214,0.907471
34.2374,0.907534
34.2608,0.907596
34.2842,0.907659
34.3076,0.907721
34.3311,0.907784
34.3545,0.907846
34.378,0.907909
34.4014,0.907971
34.4249,0.908033
34.4484,0.908096
34.4719,0.908158
34.4954,0.90822
34.5189,0.908282
34.5424,0.908344
34.5659,0.908406
34.5894,0.908468
34.6129,0.90853
34.6365,0.908591
34.66,0.908653
34.6836,0.908715
34.7072,0.908777
34.7307,0.908838
34.7543,0.9089
34.7779,0.908961
34.8015,0.909023
34.8251,0.909084
34.8487,0.909145
34.8723,0.909207
34.896,0.909268
34.9196,0.909329
34.9433,0.90939
34.9669,0.909451
34.9906,0.909512
35.0142,0.909573
35.0379,0.909634
35.0616,0.909695
35.0853,0.909755
35.109,0.909816
35.1327,0.909877
35.1564,0.909938
35.1802,0.909998
35.2039,0.910059
35.2276,0.910119
35.2514,0.910179
35.2751,0.91024
35.2989,0.9103
35.3227,0.91036
35.3465,0.910421
35.3703,0.910481
35.394,0.910541
35.4179,0.910601
35.4417,0.910661
35.4655,0.910721
35.4893,0.910781
35.5132,0.910841
35.537,0.9109
35.5609,0.91096
35.5847,0.91102
35.6086,0.911079
35.6325,0.911139
35.6564,0.911199
35.6802,0.911258
35.7042,0.911317
35.7281,0.911377
35.752,0.911436
35.7759,0.911495
35.7998,0.911555
35.8238,0.911614
35.8477,0.911673
35.8717,0.911732
35.8957,0.911791
35.9196,0.91185
35.9436,0.911909
35.9676,0.911968
35.9916,0.912027
36.0156,0.912085
36.0396,0.912144
36.0636,0.912203
36.0877,0.912261
36.1117,0.91232
36.1358,0.912378
36.1598,0.912437
36.1839,0.912495
36.2079,0.912554
36.232,0.912612
36.2561,0.91267
36.2802,0.912728
36.3043,0.912786
36.3284,0.912845
36.3525,0.912903
36.3767,0.912961
36.4008,0.913019
36.4249,0.913076
36.4491,0.913134
36.4732,0.913192
36.4974,0.91325
36.5216,0.913308
36.5458,0.913365
36.57,0.913423
36.5941,0.91348
36.6184,0.913538
36.6426,0.913595
36.6668,0.913653
36.691,0.91371
36.7153,0.913767
36.7395,0.913825
36.7638,0.913882
36.788,0.913939
36.8123,0.913996
36.8366,0.914053
36.8609,0.91411
36.8852,0.914167
36.9095,0.914224
36.9338,0.914281
36.9581,0.914338
36.9824,0.914395
37.0067,0.914451
37.0311,0.914508
37.0554,0.914565
37.0798,0.914621
37.1042,0.914678
37.1285,0.914734
37.1529,0.914791
37.1773,0.914847
37.2017,0.914903
37.2261,0.91496
37.2505,0.915016
37.2749,0.915072
37.2994,0.915128
37.3238,0.915184
37.3483,0.91524
37.3727,0.915296
37.3972,0.915352
37.4216,0.915408
37.4461,0.915464
37.4706,0.91552
37.4951,0.915576
37.5196,0.915631
37.5441,0.915687
37.5686,0.915743
37.5932,0.915798
37.6177,0.915854
37.6422,0.915909
37.6668,0.915965
37.6913,0.91602
37.7159,0.916075
37.7405,0.916131
37.7651,0.916186
37.7897,0.916241
37.8143,0.916296
37.8389,0.916351
37.8635,0.916406
37.8881,0.916461
37.9127,0.916516
37.9374,0.916571
37.962,0.916626
37.9867,0.916681
38.0113,0.916736
38.036,0.916791
38.0607,0.916845
38.0854,0.9169
38.1101,0.916954
38.1348,0.917009
38.1595,0.917063
38.1842,0.917118
38.2089,0.917172
38.2337,0.917227
38.2584,0.917281
38.2831,0.917335
38.3079,0.917389
38.3327,0.917444
38.3574,0.917498
38.3822,0.917552
38.407,0.917606
38.4318,0.91766
38.4566,0.917714
38.4814,0.917768
38.5063,0.917822
38.5311,0.917875
38.5559,0.917929
38.5808,0.917983
38.6056,0.918036
38.6305,0.91809
38.6554,0.918144
38.6802,0.918197
38.7051,0.918251
38.73,0.918304
38.7549,0.918358
38.7798,0.918411
38.8047,0.918464
38.8297,0.918517
38.8546,0.918571
38.8796,0.918624
38.9045,0.918677
38.9295,0.91873
38.9544,0.918783
38.9794,0.918836
39.0044,0.918889
39.0294,0.918942
39.0544,0.918995
39.0794,0.919048
39.1044,0.9191
39.1294,0.919153
39.1544,0.919206
39.1795,0.919258
39.2045,0.919311
39.2296,0.919364
39.2546,0.919416
39.2797,0.919469
39.3048,0.919521
39.3299,0.919573
39.355,0.919626
39.3801,0.919678
39.4052,0.91973
39.4303,0.919782
39.4554,0.919835
39.4806,0.919887
39.5057,0.919939
39.5309,0.919991
39.556,0.920043
39.5812,0.920095
39.6064,0.920147
39.6315,0.920198
39.6567,0.92025
39.6819,0.920302
39.7071,0.920354
39.7324,0.920405
39.7576,0.920457
39.7828,0.920509
39.808,0.92056
39.8333,0.920612
39.8585,0.920663
39.8838,0.920715
39.9091,0.920766
39.9344,0.920817
39.9596,0.920869
39.9849,0.92092
40.0102,0.920971
40.0356,0.921022
40.0609,0.921073
40.0862,0.921124
40.1115,0.921175
40.1369,0.921226
40.1622,0.921277
40.1876,0.921328
40.213,0.921379
40.2383,0.92143
40.2637,0.921481
40.2891,0.921531
40.3145,0.921582
40.3399,0.921633
40.3653,0.921683
40.3907,0.921734
40.4162,0.921784
40.4416,0.921835
40.4671,0.921885
40.4925,0.921936
40.518,0.921986
40.5434,0.922036
40.5689,0.922087
40.5944,0.922137
40.6199,0.922187
40.6454,0.922237
40.6709,0.922287
40.6964,0.922337
40.722,0.922387
40.7475,0.922437
40.773,0.922487
40.7986,0.922537
40.8241,0.922587
40.8497,0.922637
40.8753,0.922687
40.9009,0.922736
40.9265,0.922786
40.9521,0.922836
40.9777,0.922885
41.0033,0.922935
41.0289,0.922984
41.0545,0.923034
41.0802,0.923083
41.1058,0.923133
41.1315,0.923182
41.1571,0.923231
41.1828,0.923281
41.2085,0.92333
41.2342,0.923379
41.2599,0.923428
41.2856,0.923477
41.3113,0.923526
41.337,0.923575
41.3627,0.923624
41.3885,0.923673
41.4142,0.923722
41.44,0.923771
41.4657,0.92382
41.4915,0.923869
41.5173,0.923918
41.543,0.923966
41.5688,0.924015
41.5946,0.924064
41.6204,0.924112
41.6463,0.924161
41.6721,0.924209
41.6979,0.924258
41.7237,0.924306
41.7496,0.924354
41.7754,0.924403
41.8013,0.924451
41.8272,0.924499
41.8531,0.924548
41.8789,0.924596
41.9048,0.924644
41.9307,0.924692
41.9567,0.92474
41.9826,0.924788
42.0085,0.924836
42.0344,0.924884
42.0604,0.924932
42.0863,0.92498
42.1123,0.925028
42.1383,0.925076
42.1642,0.925123
42.1902,0.925171
42.2162,0.925219
42.2422,0.925266
42.2682,0.925314
42.2942,0.925361
42.3202,0.925409
42.3463,0.925456
42.3723,0.925504
42.3984,0.925551
42.4244,0.925599
42.4505,0.925646
42.4765,0.925693
42.5026,0.925741
42.5287,0.925788
42.5548,0.925835
42.5809,0.925882
42.607,0.925929
42.6331,0.925976
42.6593,0.926023
42.6854,0.92607
42.7115,0.926117
42.7377,0.926164
42.7639,0.926211
42.79,0.926258
42.8162,0.926304
42.8424,0.926351
42.8686,0.926398
42.8948,0.926445
42.921,0.926491
42.9472,0.926538
42.9734,0.926584
42.9996,0.926631
43.0259,0.926677
43.0521,0.926724
43.0784,0.92677
43.1046,0.926817
43.1309,0.926863
43.1572,0.926909
43.1835,0.926955
43.2098,0.927002
43.2361,0.927048
43.2624,0.927094
43.2887,0.92714
43.315,0.927186
43.3414,0.927232
43.3677,0.927278
43.3941,0.927324
43.4204,0.92737
43.4468,0.927416
43.4732,0.927462
43.4996,0.927508
43.5259,0.927553
43.5523,0.927599
43.5787,0.927645
43.6052,0.92769
43.6316,0.927736
43.658,0.927782
43.6845,0.927827
43.7109,0.927873
43.7374,0.927918
43.7638,0.927964
43.7903,0.928009
43.8168,0.928054
43.8433,0.9281
43.8698,0.928145
43.8963,0.92819
43.9228,0.928235
43.9493,0.928281
43.9758,0.928326
44.0023,0.928371
44.0289,0.928416
44.0554,0.928461
44.082,0.928506
44.1086,0.928551
44.1351,0.928596
44.1617,0.928641
44.1883,0.928685
44.2149,0.92873
44.2415,0.928775
44.2681,0.92882
44.2948,0.928864
44.3214,0.928909
44.348,0.928954
44.3747,0.928998
44.4013,0.929043
44.428,0.929087
44.4547,0.929132
44.4813,0.929176
44.508,0.929221
44.5347,0.929265
44.5614,0.929309
44.5881,0.929354
44.6149,0.929398
44.6416,0.929442
44.6683,0.929486
44.6951,0.929531
44.7218,0.929575
44.7486,0.929619
44.7753,0.929663
44.8021,0.929707
44.8289,0.929751
44.8557,0.929795
44.8825,0.929839
44.9093,0.929883
44.9361,0.929926
44.9629,0.92997
44.9898,0.930014
45.0166,0.930058
45.0435,0.930101
45.0703,0.930145
45.0972,0.930189
45.124,0.930232
45.1509,0.930276
45.1778,0.930319
45.2047,0.930363
45.2316,0.930406
45.2585,0.93045
45.2854,0.930493
45.3124,0.930537
45.3393,0.93058
45.3662,0.930623
45.3932,0.930666
45.4202,0.93071
45.4471,0.930753
45.4741,0.930796
45.5011,0.930839
45.5281,0.930882
45.5551,0.930925
45.5821,0.930968
45.6091,0.931011
45.6361,0.931054
45.6632,0.931097
45.6902,0.93114
45.7172,0.931183
45.7443,0.931225
45.7714,0.931268
45.7984,0.931311
45.8255,0.931354
45.8526,0.931396
45.8797,0.931439
45.9068,0.931481
45.9339,0.931524
45.961,0.931567
45.9881,0.931609
46.0153,0.931652
46.0424,0.931694
46.0696,0.931736
46.0967,0.931779
46.1239,0.931821
46.1511,0.931863
46.1783,0.931906
46.2055,0.931948
46.2327,0.93199
46.2599,0.932032
46.2871,0.932074
46.3143,0.932116
46.3415,0.932158
46.3688,0.9322
46.396,0.932242
46.4233,0.932284
46.4505,0.932326
46.4778,0.932368
46.5051,0.93241
46.5324,0.932452
46.5597,0.932494
46.587,0.932535
46.6143,0.932577
46.6416,0.932619
46.6689,0.93266
46.6963,0.932702
46.7236,0.932744
46.751,0.932785
46.7783,0.932827
46.8057,0.932868
46.8331,0.93291
46.8604,0.932951
46.8878,0.932992
46.9152,0.933034
46.9426,0.933075
46.9701,0.933116
46.9975,0.933158
47.0249,0.933199
47.0524,0.93324
47.0798,0.933281
47.1073,0.933322
47.1347,0.933363
47.1622,0.933404
47.1897,0.933445
47.2172,0.933486
47.2447,0.933527
47.2722,0.933568
47.2997,0.933609
47.3272,0.93365
47.3547,0.933691
47.3823,0.933732
47.4098,0.933772
47.4373,0.933813
47.4649,0.933854
47.4925,0.933895
47.52,0.933935
47.5476,0.933976
47.5752,0.934016
47.6028,0.934057
47.6304,0.934097
47.658,0.934138
47.6857,0.934178
47.7133,0.934219
47.7409,0.934259
47.7686,0.934299
47.7962,0.93434
47.8239,0.93438
47.8516,0.93442
47.8793,0.934461
47.9069,0.934501
47.9346,0.934541
47.9623,0.934581
47.9901,0.934621
48.0178,0.934661
48.0455,0.934701
48.0732,0.934741
48.101,0.934781
48.1287,0.934821
48.1565,0.934861
48.1843,0.934901
48.212,0.934941
48.2398,0.93498
48.2676,0.93502
48.2954,0.93506
48.3232,0.9351
48.351,0.935139
48.3789,0.935179
48.4067,0.935219
48.4345,0.935258
48.4624,0.935298
48.4902,0.935337
48.5181,0.935377
48.546,0.935416
48.5738,0.935456
48.6017,0.935495
48.6296,0.935535
48.6575,0.935574
48.6854,0.935613
48.7134,0.935652
48.7413,0.935692
48.7692,0.935731
48.7972,0.93577
48.8251,0.935809
48.8531,0.935848
48.881,0.935888
48.909,0.935927
48.937,0.935966
48.965,0.936005
48.993,0.936044
49.021,0.936083
49.049,0.936121
49.077,0.93616
49.1051,0.936199
49.1331,0.936238
49.1612,0.936277
49.1892,0.936316
49.2173,0.936354
49.2454,0.936393
49.2734,0.936432
49.3015,0.93647
49.3296,0.936509
49.3577,0.936547
49.3858,0.936586
49.414,0.936625
49.4421,0.936663
49.4702,0.936702
49.4984,0.93674
49.5265,0.936778
49.5547,0.936817
49.5828,0.936855
49.611,0.936893
49.6392,0.936932
49.6674,0.93697
49.6956,0.937008
49.7238,0.937046
49.752,0.937084
49.7802,0.937123
49.8085,0.937161
49.8367,0.937199
49.865,0.937237
49.8932,0.937275
49.9215,0.937313
49.9497,0.937351
49.978,0.937389
50.0063,0.937427
50.0346,0.937464
50.0629,0.937502
50.0912,0.93754
50.1195,0.937578
50.1479,0.937616
50.1762,0.937653
50.2046,0.937691
50.2329,0.937729
50.2613,0.937766
50.2896,0.937804
50.318,0.937841
50.3464,0.937879
50.3748,0.937916
50.4032,0.937954
50.4316,0.937991
50.46,0.938029
50.4884,0.938066
50.5169,0.938104
50.5453,0.938141
50.5737,0.938178
50.6022,0.938215
50.6307,0.938253
50.6591,0.93829
50.6876,0.938327
50.7161,0.938364
50.7446,0.938401
50.7731,0.938439
50.8016,0.938476
50.8301,0.938513
50.8587,0.93855
50.8872,0.938587
50.9157,0.938624
50.9443,0.938661
50.9729,0.938697
51.0014,0.938734
51.03,0.938771
51.0586,0.938808
51.0872,0.938845
51.1158,0.938882
51.1444,0.938918
51.173,0.938955
51.2016,0.938992
51.2303,0.939028
51.2589,0.939065
51.2875,0.939102
51.3162,0.939138
51.3449,0.939175
51.3735,0.939211
51.4022,0.939248
51.4309,0.939284
51.4596,0.939321
51.4883,0.939357
51.517,0.939393
51.5457,0.93943
51.5745,0.939466
51.6032,0.939502
51.6319,0.939538
51.6607,0.939575
51.6895,0.939611
51.7182,0.939647
51.747,0.939683
51.7758,0.939719
51.8046,0.939755
51.8334,0.939791
51.8622,0.939828
51.891,0.939864
51.9198,0.939899
51.9487,0.939935
51.9775,0.939971
52.0063,0.940007
52.0352,0.940043
52.0641,0.940079
52.0929,0.940115
52.1218,0.940151
52.1507,0.940186
52.1796,0.940222
52.2085,0.940258
52.2374,0.940293
52.2663,0.940329
52.2953,0.940365
52.3242,0.9404
52.3531,0.940436
52.3821,0.940471
52.4111,0.940507
52.44,0.940542
52.469,0.940578
52.498,0.940613
52.527,0.940649
52.556,0.940684
52.585,0.940719
52.614,0.940755
52.643,0.94079
52.6721,0.940825
52.7011,0.94086
52.7301,0.940896
52.7592,0.940931
52.7883,0.940966
52.8173,0.941001
52.8464,0.941036
52.8755,0.941071
52.9046,0.941106
52.9337,0.941141
52.9628,0.941176
52.9919,0.941211
53.0211,0.941246
53.0502,0.941281
53.0793,0.941316
53.1085,0.941351
53.1377,0.941386
53.1668,0.941421
53.196,0.941455
53.2252,0.94149
53.2544,0.941525
53.2836,0.94156
53.3128,0.941594
53.342,0.941629
53.3712,0.941664
53.4005,0.941698
53.4297,0.941733
53.4589,0.941767
53.4882,0.941802
53.5175,0.941836
53.5467,0.941871
53.576,0.941905
53.6053,0.94194
53.6346,0.941974
53.6639,0.942008
53.6932,0.942043
53.7225,0.942077
53.7519,0.942111
53.7812,0.942146
53.8105,0.94218
53.8399,0.942214
53.8693,0.942248
53.8986,0.942282
53.928,0.942316
53.9574,0.942351
53.9868,0.942385
54.0162,0.942419
54.0456,0.942453
54.075,0.942487
54.1044,0.942521
54.1339,0.942555
54.1633,0.942589
54.1927,0.942622
54.2222,0.942656
54.2517,0.94269
54.2811,0.942724
54.3106,0.942758
54.3401,0.942792
54.3696,0.942825
54.3991,0.942859
54.4286,0.942893
54.4581,0.942926
54.4877,0.94296
54.5172,0.942994
54.5467,0.943027
54.5763,0.943061
54.6059,0.943094
54.6354,0.943128
54.665,0.943161
54.6946,0.943195
54.7242,0.943228
54.7538,0.943262
54.7834,0.943295
54.813,0.943328
54.8426,0.943362
54.8723,0.943395
54.9019,0.943428
54.9316,0.943461
54.9612,0.943495
54.9909,0.943528
55.0205,0.943561
55.0502,0.943594
55.0799,0.943627
55.1096,0.943661
55.1393,0.943694
55.169,0.943727
55.1987,0.94376
55.2285,0.943793
55.2582,0.943826
55.288,0.943859
55.3177,0.943892
55.3475,0.943924
55.3772,0.943957
55.407,0.94399
55.4368,0.944023
55.4666,0.944056
55.4964,0.944089
55.5262,0.944121
55.556,0.944154
55.5858,0.944187
55.6157,0.94422
55.6455,0.944252
55.6754,0.944285
55.7052,0.944317
55.7351,0.94435
55.765,0.944383
55.7948,0.944415
55.8247,0.944448
55.8546,0.94448
55.8845,0.944513
55.9144,0.944545
55.9444,0.944577
55.9743,0.94461
56.0042,0.944642
56.0342,0.944675
56.0641,0.944707
56.0941,0.944739
56.124,0.944771
56.154,0.944804
56.184,0.944836
56.214,0.944868
56.244,0.9449
56.274,0.944932
56.304,0.944965
56.334,0.944997
56.3641,0.945029
56.3941,0.945061
56.4242,0.945093
56.4542,0.945125
56.4843,0.945157
56.5144,0.945189
56.5444,0.945221
56.5745,0.945253
56.6046,0.945285
56.6347,0.945316
56.6648,0.945348
56.695,0.94538
56.7251,0.945412
56.7552,0.945444
56.7854,0.945475
56.8155,0.945507
56.8457,0.945539
56.8759,0.94557
56.906,0.945602
56.9362,0.945634
56.9664,0.945665
56.9966,0.945697
57.0268,0.945728
57.057,0.94576
57.0873,0.945792
57.1175,0.945823
57.1477,0.945854
57.178,0.945886
57.2082,0.945917
57.2385,0.945949
57.2688,0.94598
57.2991,0.946011
57.3293,0.946043
57.3596,0.946074
57.3899,0.946105
57.4203,0.946137
57.4506,0.946168
57.4809,0.946199
57.5112,0.94623
57.5416,0.946261
57.5719,0.946292
57.6023,0.946324
57.6327,0.946355
57.663,0.946386
57.6934,0.946417
57.7238,0.946448
57.7542,0.946479
57.7846,0.94651
57.815,0.946541
57.8455,0.946572
57.8759,0.946603
57.9063,0.946633
57.9368,0.946664
57.9673,0.946695
57.9977,0.946726
58.0282,0.946757
58.0587,0.946788
58.0892,0.946818
58.1197,0.946849
58.1502,0.94688
58.1807,0.94691
58.2112,0.946941
58.2417,0.946972
58.2723,0.947002
58.3028,0.947033
58.3334,0.947063
58.3639,0.947094
58.3945,0.947124
58.4251,0.947155
58.4556,0.947185
58.4862,0.947216
58.5168,0.947246
58.5474,0.947277
58.5781,0.947307
58.6087,0.947337
58.6393,0.947368
58.67,0.947398
58.7006,0.947428
58.7313,0.947459
58.7619,0.947489
58.7926,0.947519
58.8233,0.947549
58.854,0.94758
58.8847,0.94761
58.9154,0.94764
58.9461,0.94767
58.9768,0.9477
59.0075,0.94773
59.0383,0.94776
59.069,0.94779
59.0998,0.94782
59.1305,0.94785
59.1613,0.94788
59.1921,0.94791
59.2229,0.94794
59.2537,0.94797
59.2845,0.948
59.3153,0.94803
59.3461,0.948059
59.3769,0.948089
59.4077,0.948119
59.4386,0.948149
59.4694,0.948178
59.5003,0.948208
59.5311,0.948238
59.562,0.948268
59.5929,0.948297
59.6238,0.948327
59.6547,0.948356
59.6856,0.948386
59.7165,0.948416
59.7474,0.948445
59.7784,0.948475
59.8093,0.948504
59.8402,0.948534
59.8712,0.948563
59.9021,0.948593
59.9331,0.948622
59.9641,0.948651
59.9951,0.948681
60.0261,0.94871
60.0571,0.948739
60.0881,0.948769
60.1191,0.948798
60.1501,0.948827
60.1812,0.948856
60.2122,0.948886
60.2432,0.948915
60.2743,0.948944
60.3054,0.948973
60.3364,0.949002
60.3675,0.949031
60.3986,0.949061
60.4297,0.94909
60.4608,0.949119
60.4919,0.949148
60.523,0.949177
60.5542,0.949206
60.5853,0.949235
60.6165,0.949264
60.6476,0.949292
60.6788,0.949321
60.7099,0.94935
60.7411,0.949379
60.7723,0.949408
60.8035,0.949437
60.8347,0.949466
60.8659,0.949494
60.8971,0.949523
60.9283,0.949552
60.9596,0.949581
60.9908,0.949609
61.0221,0.949638
61.0533,0.949667
61.0846,0.949695
61.1159,0.949724
61.1471,0.949752
61.1784,0.949781
61.2097,0.949809
61.241,0.949838
61.2723,0.949866
61.3037,0.949895
61.335,0.949923
61.3663,0.949952
61.3977,0.94998
61.429,0.950009
61.4604,0.950037
61.4918,0.950065
61.5231,0.950094
61.5545,0.950122
61.5859,0.95015
61.6173,0.950179
61.6487,0.950207
61.6801,0.950235
61.7116,0.950263
61.743,0.950292
61.7744,0.95032
61.8059,0.950348
61.8373,0.950376
61.8688,0.950404
61.9003,0.950432
61.9318,0.95046
61.9633,0.950488
61.9948,0.950516
62.0263,0.950544
62.0578,0.950572
62.0893,0.9506
62.1208,0.950628
62.1524,0.950656
62.1839,0.950684
62.2155,0.950712
62.247,0.95074
62.2786,0.950768
62.3102,0.950795
62.3417,0.950823
62.3733,0.950851
62.4049,0.950879
62.4366,0.950907
62.4682,0.950934
62.4998,0.950962
62.5314,0.95099
62.5631,0.951017
62.5947,0.951045
62.6264,0.951073
62.658,0.9511
62.6897,0.951128
62.7214,0.951155
62.7531,0.951183
62.7848,0.95121
62.8165,0.951238
62.8482,0.951265
62.8799,0.951293
62.9116,0.95132
62.9434,0.951348
62.9751,0.951375
63.0069,0.951403
63.0386,0.95143
63.0704,0.951457
63.1022,0.951485
63.134,0.951512
63.1658,0.951539
63.1976,0.951566
63.2294,0.951594
63.2612,0.951621
63.293,0.951648
63.3249,0.951675
63.3567,0.951703
63.3885,0.95173
63.4204,0.951757
63.4523,0.951784
63.4841,0.951811
63.516,0.951838
63.5479,0.951865
63.5798,0.951892
63.6117,0.951919
63.6436,0.951946
63.6755,0.951973
63.7075,0.952
63.7394,0.952027
63.7714,0.952054
63.8033,0.952081
63.8353,0.952108
63.8672,0.952135
63.8992,0.952161
63.9312,0.952188
63.9632,0.952215
63.9952,0.952242
64.0272,0.952269
64.0592,0.952295
64.0913,0.952322
64.1233,0.952349
64.1553,0.952375
64.1874,0.952402
64.2194,0.952429
64.2515,0.952455
64.2836,0.952482
64.3157,0.952509
64.3477,0.952535
64.3798,0.952562
64.4119,0.952588
64.4441,0.952615
64.4762,0.952641
64.5083,0.952668
64.5404,0.952694
64.5726,0.952721
64.6047,0.952747
64.6369,0.952773
64.6691,0.9528
64.7013,0.952826
64.7334,0.952853
64.7656,0.952879
64.7978,0.952905
64.83,0.952931
64.8623,0.952958
64.8945,0.952984
64.9267,0.95301
64.959,0.953036
64.9912,0.953063
65.0235,0.953089
65.0557,0.953115
65.088,0.953141
65.1203,0.953167
65.1526,0.953193
65.1849,0.953219
65.2172,0.953245
65.2495,0.953271
65.2818,0.953297
65.3141,0.953324
65.3465,0.953349
65.3788,0.953375
65.4112,0.953401
65.4435,0.953427
65.4759,0.953453
65.5083,0.953479
65.5407,0.953505
65.5731,0.953531
65.6055,0.953557
65.6379,0.953583
65.6703,0.953608
65.7027,0.953634
65.7351,0.95366
65.7676,0.953686
65.8,0.953711
65.8325,0.953737
65.865,0.953763
65.8974,0.953788
65.9299,0.953814
65.9624,0.95384
65.9949,0.953865
66.0274,0.953891
66.0599,0.953917
66.0924,0.953942
66.125,0.953968
66.1575,0.953993
66.1901,0.954019
66.2226,0.954044
66.2552,0.95407
66.2877,0.954095
66.3203,0.954121
66.3529,0.954146
66.3855,0.954171
66.4181,0.954197
66.4507,0.954222
66.4833,0.954248
66.516,0.954273
66.5486,0.954298
66.5812,0.954323
66.6139,0.954349
66.6465,0.954374
66.6792,0.954399
66.7119,0.954424
66.7446,0.95445
66.7772,0.954475
66.8099,0.9545
66.8426,0.954525
66.8754,0.95455
66.9081,0.954575
66.9408,0.954601
66.9735,0.954626
67.0063,0.954651
67.039,0.954676
67.0718,0.954701
67.1046,0.954726
67.1374,0.954751
67.1701,0.954776
67.2029,0.954801
67.2357,0.954826
67.2685,0.954851
67.3014,0.954875
67.3342,0.9549
67.367,0.954925
67.3999,0.95495
67.4327,0.954975
67.4656,0.955
67.4984,0.955024
67.5313,0.955049
67.5642,0.955074
67.5971,0.955099
67.63,0.955124
67.6629,0.955148
67.6958,0.955173
67.7287,0.955198
67.7616,0.955222
67.7946,0.955247
67.8275,0.955272
67.8605,0.955296
67.8934,0.955321
67.9264,0.955345
67.9594,0.95537
67.9924,0.955394
68.0254,0.955419
68.0584,0.955443
68.0914,0.955468
68.1244,0.955492
68.1574,0.955517
68.1905,0.955541
68.2235,0.955566
68.2566,0.95559
68.2896,0.955614
68.3227,0.955639
68.3557,0.955663
68.3888,0.955687
68.4219,0.955712
68.455,0.955736
68.4881,0.95576
68.5212,0.955785
68.5544,0.955809
68.5875,0.955833
68.6206,0.955857
68.6538,0.955882
68.6869,0.955906
68.7201,0.95593
68.7533,0.955954
68.7864,0.955978
68.8196,0.956002
68.8528,0.956026
68.886,0.95605
68.9192,0.956074
68.9524,0.956099
68.9857,0.956123
69.0189,0.956147
69.0521,0.956171
69.0854,0.956195
69.1187,0.956218
69.1519,0.956242
69.1852,0.956266
69.2185,0.95629
69.2518,0.956314
69.2851,0.956338
69.3184,0.956362
69.3517,0.956386
69.385,0.95641
69.4183,0.956433
69.4517,0.956457
69.485,0.956481
69.5184,0.956505
69.5517,0.956528
69.5851,0.956552
69.6185,0.956576
69.6519,0.9566
69.6853,0.956623
69.7187,0.956647
69.7521,0.956671
69.7855,0.956694
69.8189,0.956718
69.8523,0.956741
69.8858,0.956765
69.9192,0.956789
69.9527,0.956812
